 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000       85.132     
  0.87265E-001  84.541     
  0.17453       84.006     
  0.26180       83.528     
  0.34906       83.107     
  0.43633       82.744     
  0.52359       82.439     
  0.61086       82.191     
  0.69812       82.024     
  0.78539       81.990     
  0.87265       82.038     
  0.95992       82.168     
   1.0472       82.382     
   1.1344       82.679     
   1.2217       83.059     
   1.3090       83.523     
   1.3962       84.068     
   1.4835       84.385     
   1.5708       84.156     
   1.6580       83.983     
   1.7453       83.866     
   1.8326       83.804     
   1.9198       83.495     
   2.0071       83.106     
   2.0944       82.791     
   2.1816       82.550     
   2.2689       82.385     
   2.3562       82.296     
   2.4434       82.283     
   2.5307       82.348     
   2.6180       82.489     
   2.7052       82.708     
   2.7925       82.708     
   2.8798       82.401     
   2.9670       82.083     
   3.0543       81.827     
   3.1416       81.631     
   3.2288       81.498     
   3.3161       81.426     
   3.4033       81.418     
   3.4906       81.513     
   3.5779       81.884     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   3.6651       82.339     
   3.7524       82.876     
   3.8397       83.248     
   3.9269       82.984     
   4.0142       82.802     
   4.1015       82.700     
   4.1887       82.679     
   4.2760       82.739     
   4.3633       82.880     
   4.4505       83.100     
   4.5378       83.399     
   4.6251       83.772     
   4.7123       84.243     
   4.7996       84.170     
   4.8869       83.901     
   4.9741       83.711     
   5.0614       83.600     
   5.1487       83.568     
   5.2359       83.615     
   5.3232       83.740     
   5.4105       83.943     
   5.4977       84.223     
   5.5850       84.733     
   5.6722       85.090     
   5.7595       84.831     
   5.8468       84.653     
   5.9340       84.554     
   6.0213       84.535     
   6.1086       84.596     
   6.1958       84.735     
   6.2831       84.953     
   6.3704       85.249     
   6.4576       85.896     
   6.5449       86.313     
   6.6322       85.891     
   6.7194       85.561     
   6.8067       85.321     
   6.8940       85.173     
   6.9812       85.115     
   7.0685       85.147     
   7.1558       85.470     
   7.2430       85.876     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   7.3303       86.345     
   7.4176       86.878     
   7.5048       87.413     
   7.5921       87.130     
   7.6794       87.028     
   7.7666       87.059     
   7.8539       87.165     
   7.9411       87.346     
   8.0284       87.603     
   8.1157       87.935     
   8.2029       88.342     
   8.2902       88.824     
   8.3775       89.381     
   8.4647       90.011     
   8.5520       90.596     
   8.6393       90.455     
   8.7265       90.374     
   8.8138       90.369     
   8.9011       90.455     
   8.9883       90.620     
   9.0756       90.864     
   9.1629       91.186     
   9.2501       91.587     
   9.3374       92.065     
   9.4247       92.620     
   9.5119       93.251     
   9.5992       93.957     
   9.6865       94.736     
   9.7737       95.552     
   9.8610       95.700     
   9.9483       95.910     
   10.036       96.205     
   10.123       96.585     
   10.210       97.048     
   10.297       97.768     
   10.385       98.626     
   10.472       99.583     
   10.559       100.64     
   10.646       101.78     
   10.734       102.94     
   10.821       104.14     
   10.908       105.08     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   10.995       105.83     
   11.083       106.69     
   11.170       107.65     
   11.257       108.72     
   11.344       109.90     
   11.432       111.19     
   11.519       112.72     
   11.606       114.37     
   11.694       116.15     
   11.781       118.05     
   11.868       119.93     
   11.955       121.22     
   12.043       122.67     
   12.130       124.60     
   12.217       126.70     
   12.304       129.05     
   12.392       131.91     
   12.479       134.92     
   12.566       138.21     
   12.653       142.31     
   12.741       146.62     
   12.828       151.08     
   12.915       154.58     
   13.003       158.46     
   13.090       163.91     
   13.177       169.89     
   13.264       176.73     
   13.352       183.83     
   13.439       193.49     
   13.526       204.58     
   13.613       216.12     
   13.701       227.40     
   13.788       243.84     
   13.875       261.74     
   13.962       280.39     
   14.050       304.77     
   14.137       337.20     
   14.224       373.21     
   14.312       437.77     
   14.399       525.97     
   14.486       636.16     
   14.573       923.71     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   14.661       1206.6     
   14.748       1462.2     
   14.835       1614.9     
   14.922       1927.2     
   15.010       2560.2     
   15.097       3145.9     
   15.184       3065.7     
   15.271       3278.2     
   15.359       3856.6     
   15.446       4113.4     
   15.533       2328.5     
   15.620       3781.0     
   15.708     
