 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000       511.56     
  0.34906E-001  507.61     
  0.69812E-001  504.16     
  0.10472       501.22     
  0.13962       498.78     
  0.17453       496.86     
  0.20944       496.07     
  0.24434       495.66     
  0.27925       495.65     
  0.31416       496.03     
  0.34906       496.81     
  0.38397       497.99     
  0.41887       499.57     
  0.45378       501.55     
  0.48869       503.92     
  0.52359       504.49     
  0.55850       502.41     
  0.59340       500.75     
  0.62831       499.50     
  0.66322       498.66     
  0.69812       498.23     
  0.73303       498.22     
  0.76794       498.62     
  0.80284       499.44     
  0.83775       501.18     
  0.87265       503.70     
  0.90756       502.16     
  0.94247       499.93     
  0.97737       498.35     
   1.0123       497.51     
   1.0472       497.07     
   1.0821       497.03     
   1.1170       497.39     
   1.1519       498.15     
   1.1868       499.33     
   1.2217       500.90     
   1.2566       502.77     
   1.2915       501.42     
   1.3264       500.60     
   1.3613       500.19     
   1.3962       500.20     
   1.4312       500.63     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   1.4661       501.47     
   1.5010       502.74     
   1.5359       504.43     
   1.5708       502.90     
   1.6057       500.71     
   1.6406       500.95     
   1.6755       501.64     
   1.7104       502.80     
   1.7453       504.42     
   1.7802       506.50     
   1.8151       507.20     
   1.8500       504.66     
   1.8849       502.52     
   1.9198       500.78     
   1.9547       499.44     
   1.9897       499.87     
   2.0246       503.53     
   2.0595       504.65     
   2.0944       502.85     
   2.1293       501.62     
   2.1642       501.95     
   2.1991       502.69     
   2.2340       503.83     
   2.2689       505.35     
   2.3038       506.76     
   2.3387       503.77     
   2.3736       501.16     
   2.4085       498.94     
   2.4434       497.10     
   2.4783       495.66     
   2.5132       494.61     
   2.5481       494.15     
   2.5831       498.49     
   2.6180       502.00     
   2.6529       499.27     
   2.6878       496.71     
   2.7227       495.54     
   2.7576       496.19     
   2.7925       497.19     
   2.8274       498.57     
   2.8623       500.31     
   2.8972       502.42     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   2.9321       504.89     
   2.9670       504.65     
   3.0019       501.87     
   3.0368       499.40     
   3.0717       498.61     
   3.1066       500.36     
   3.1416       502.59     
   3.1765       505.28     
   3.2114       508.44     
   3.2463       506.41     
   3.2812       504.14     
   3.3161       502.30     
   3.3510       500.88     
   3.3859       499.89     
   3.4208       499.68     
   3.4557       501.53     
   3.4906       500.89     
   3.5255       498.93     
   3.5604       497.27     
   3.5953       497.44     
   3.6302       498.85     
   3.6651       500.69     
   3.7001       502.96     
   3.7350       505.66     
   3.7699       504.91     
   3.8048       504.51     
   3.8397       503.94     
   3.8746       503.65     
   3.9095       503.70     
   3.9444       504.09     
   3.9793       504.84     
   4.0142       505.54     
   4.0491       505.38     
   4.0840       505.61     
   4.1189       505.79     
   4.1538       505.25     
   4.1887       505.01     
   4.2236       505.07     
   4.2585       505.43     
   4.2935       505.88     
   4.3284       506.57     
   4.3633       507.10     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   4.3982       506.75     
   4.4331       506.69     
   4.4680       506.91     
   4.5029       507.41     
   4.5378       508.12     
   4.5727       509.07     
   4.6076       509.27     
   4.6425       509.72     
   4.6774       510.44     
   4.7123       511.43     
   4.7472       512.69     
   4.7821       513.57     
   4.8170       514.60     
   4.8520       515.87     
   4.8869       517.90     
   4.9218       520.49     
   4.9567       523.26     
   4.9916       526.20     
   5.0265       529.79     
   5.0614       533.87     
   5.0963       538.05     
   5.1312       542.41     
   5.1661       546.94     
   5.2010       552.58     
   5.2359       559.24     
   5.2708       566.13     
   5.3057       573.04     
   5.3406       582.44     
   5.3755       592.92     
   5.4105       604.05     
   5.4454       618.17     
   5.4803       632.35     
   5.5152       649.76     
   5.5501       669.13     
   5.5850       691.18     
   5.6199       717.34     
   5.6548       745.97     
   5.6897       780.90     
   5.7246       818.81     
   5.7595       866.00     
   5.7944       916.01     
   5.8293       982.05     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   5.8642       1053.9     
   5.8991       1145.3     
   5.9340       1254.2     
   5.9690       1385.6     
   6.0039       1342.8     
   6.0388       1202.0     
   6.0737       646.18     
   6.1086       755.30     
   6.1435       1043.2     
   6.1784       1141.1     
   6.2133     
   6.2482     
   6.2831     
