 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000       21.410     
  0.17453       21.255     
  0.34906       21.116     
  0.52359       20.992     
  0.69812       20.884     
  0.87265       20.792     
   1.0472       20.716     
   1.2217       20.655     
   1.3962       20.610     
   1.5708       20.580     
   1.7453       20.569     
   1.9198       20.587     
   2.0944       20.628     
   2.2689       20.692     
   2.4434       20.781     
   2.6180       20.893     
   2.7925       21.028     
   2.9670       21.124     
   3.1416       21.067     
   3.3161       21.026     
   3.4906       20.999     
   3.6651       20.987     
   3.8397       20.990     
   4.0142       20.922     
   4.1887       20.802     
   4.3633       20.702     
   4.5378       20.623     
   4.7123       20.564     
   4.8869       20.527     
   5.0614       20.511     
   5.2359       20.516     
   5.4105       20.543     
   5.5850       20.531     
   5.7595       20.420     
   5.9340       20.323     
   6.1086       20.241     
   6.2831       20.174     
   6.4576       20.206     
   6.6322       20.272     
   6.8067       20.360     
   6.9812       20.469     
   7.1558       20.599     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   7.3303       20.710     
   7.5048       20.783     
   7.6794       20.720     
   7.8539       20.674     
   8.0284       20.648     
   8.2029       20.642     
   8.3775       20.655     
   8.5520       20.688     
   8.7265       20.739     
   8.9011       20.810     
   9.0756       20.901     
   9.2501       21.021     
   9.4247       21.020     
   9.5992       20.913     
   9.7737       20.825     
   9.9483       20.758     
   10.123       20.711     
   10.297       20.684     
   10.472       20.678     
   10.646       20.691     
   10.821       20.724     
   10.995       20.777     
   11.170       20.881     
   11.344       21.036     
   11.519       21.061     
   11.694       20.956     
   11.868       20.873     
   12.043       20.811     
   12.217       20.771     
   12.392       20.753     
   12.566       20.756     
   12.741       20.780     
   12.915       20.826     
   13.090       20.892     
   13.264       21.064     
   13.439       20.991     
   13.613       20.877     
   13.788       20.789     
   13.962       20.725     
   14.137       20.731     
   14.312       20.769     
   14.486       20.825     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   14.661       20.898     
   14.835       20.989     
   15.010       21.098     
   15.184       21.163     
   15.359       21.072     
   15.533       21.053     
   15.708       21.055     
   15.882       21.078     
   16.057       21.122     
   16.231       21.187     
   16.406       21.274     
   16.580       21.381     
   16.755       21.509     
   16.929       21.518     
   17.104       21.415     
   17.279       21.330     
   17.453       21.283     
   17.628       21.330     
   17.802       21.403     
   17.977       21.503     
   18.151       21.628     
   18.326       21.778     
   18.500       21.785     
   18.675       21.667     
   18.849       21.571     
   19.024       21.498     
   19.198       21.447     
   19.373       21.419     
   19.547       21.500     
   19.722       21.653     
   19.897       21.819     
   20.071       21.665     
   20.246       21.542     
   20.420       21.449     
   20.595       21.386     
   20.769       21.354     
   20.944       21.352     
   21.118       21.419     
   21.293       21.546     
   21.467       21.452     
   21.642       21.423     
   21.816       21.424     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   21.991       21.456     
   22.165       21.520     
   22.340       21.614     
   22.514       21.740     
   22.689       21.814     
   22.864       21.678     
   23.038       21.572     
   23.213       21.495     
   23.387       21.470     
   23.562       21.508     
   23.736       21.594     
   23.911       21.729     
   24.085       21.581     
   24.260       21.457     
   24.434       21.377     
   24.609       21.341     
   24.783       21.348     
   24.958       21.396     
   25.132       21.486     
   25.307       21.348     
   25.481       21.275     
   25.656       21.267     
   25.831       21.331     
   26.005       21.502     
   26.180       21.600     
   26.354       21.655     
   26.529       21.796     
   26.703       22.023     
   26.878       22.334     
   27.052       22.556     
   27.227       22.773     
   27.401       23.178     
   27.576       23.734     
   27.750       24.250     
   27.925       24.845     
   28.099       25.554     
   28.274       26.521     
   28.449       27.645     
   28.623       28.907     
   28.798       30.346     
   28.972       32.235     
   29.147       34.224     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   29.321       36.970     
   29.496       39.956     
   29.670       43.624     
   29.845       48.336     
   30.019       53.458     
   30.194       62.042     
   30.368       70.929     
   30.543     
   30.717     
   30.892       2367.3     
   31.066       2980.7     
   31.241       3993.1     
   31.416     
