Volume, Process, Particle, Process, Radius, theta, phi, SecondaryParent, EnergyDeposit
 \\\\\\\\\\  Run 0 start. ////////////////////
================= EVENT 1 =================
Primary ,Cathode,hadElastic,2112.000000,15.410858,0.829393,-2.121517,0.000000,0.000000
Primary ,Cathode,hadElastic,2112.000000,15.363269,0.893209,-2.060293,0.000000,0.000000
Secondary Cathode,ionIoni,1000260560.000000,15.363269,0.893209,-2.060293,1.000000,0.000000
Secondary Cathode,ionIoni,1000240500.000000,15.410858,0.829393,-2.121517,1.000000,0.000000
================= EVENT 2 =================
Primary ,Cathode,hadElastic,2112.000000,15.162136,-0.014079,-0.754451,0.000000,0.000000
Secondary Cathode,ionIoni,1000260560.000000,15.162136,-0.014079,-0.754451,1.000000,0.000000
================= EVENT 3 =================
Primary ,Cathode,nCapture,2112.000000,15.293167,0.850828,-2.117560,0.000000,0.000000
Secondary Cathode,compt,22.000000,15.144750,-0.050019,-0.799788,1.000000,0.000009
Secondary Cathode,compt,22.000000,15.312992,-0.044930,-0.761778,1.000000,0.000032
Secondary Cathode,compt,22.000000,15.132757,-0.037804,-0.758740,1.000000,0.000009
Secondary Cathode,compt,22.000000,15.921569,-0.432451,0.720760,1.000000,0.000009
Secondary Cathode,phot,22.000000,15.922357,-0.432529,0.720922,11.000000,0.000026
Secondary Cathode,phot,22.000000,15.922355,-0.432530,0.720921,11.000000,0.000026
Secondary Cathode,phot,22.000000,15.922355,-0.432530,0.720921,30.000000,0.000013
Secondary Cathode,phot,22.000000,15.920287,-0.432480,0.720912,11.000000,0.000046
Secondary Cathode,phot,22.000000,15.920310,-0.432481,0.720914,35.000000,0.000038
Secondary Cathode,phot,22.000000,15.920320,-0.432481,0.720913,35.000000,0.000013
Secondary Cathode,phot,22.000000,15.920251,-0.432479,0.720936,34.000000,0.000013
Secondary Cathode,phot,22.000000,15.920247,-0.432478,0.720936,34.000000,0.000051
Secondary Cathode,phot,22.000000,15.920267,-0.432478,0.720936,50.000000,0.000013
Secondary Cathode,phot,22.000000,15.920266,-0.432478,0.720936,50.000000,0.000033
Secondary Cathode,phot,22.000000,15.920271,-0.432478,0.720936,50.000000,0.000015
Secondary Cathode,phot,22.000000,15.920369,-0.432478,0.720927,34.000000,0.000025
Secondary Cathode,phot,22.000000,15.920412,-0.432480,0.720928,62.000000,0.000013
Secondary Cathode,phot,22.000000,15.920404,-0.432479,0.720929,62.000000,0.000026
Secondary Cathode,phot,22.000000,15.920405,-0.432479,0.720929,66.000000,0.000013
Secondary Cathode,phot,22.000000,15.920443,-0.432478,0.720928,61.000000,0.000044
Secondary Cathode,phot,22.000000,15.920447,-0.432478,0.720928,61.000000,0.000013
Secondary Cathode,phot,22.000000,15.920429,-0.432479,0.720929,61.000000,0.000039
Secondary Cathode,phot,22.000000,15.920449,-0.432479,0.720929,81.000000,0.000013
Secondary Cathode,phot,22.000000,15.920458,-0.432479,0.720929,81.000000,0.000026
Secondary Cathode,phot,22.000000,15.920460,-0.432480,0.720928,61.000000,0.000026
Secondary Cathode,phot,22.000000,15.920471,-0.432478,0.720925,61.000000,0.000025
Secondary Cathode,phot,22.000000,15.920343,-0.432473,0.720926,34.000000,0.000025
