 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000       16.436     
  0.17453       16.394     
  0.34906       16.367     
  0.52359       16.354     
  0.69812       16.357     
  0.87265       16.374     
   1.0472       16.409     
   1.2217       16.433     
   1.3962       16.395     
   1.5708       16.373     
   1.7453       16.367     
   1.9198       16.377     
   2.0944       16.402     
   2.2689       16.444     
   2.4434       16.502     
   2.6180       16.457     
   2.7925       16.405     
   2.9670       16.370     
   3.1416       16.351     
   3.3161       16.355     
   3.4906       16.383     
   3.6651       16.425     
   3.8397       16.482     
   4.0142       16.455     
   4.1887       16.416     
   4.3633       16.397     
   4.5378       16.394     
   4.7123       16.406     
   4.8869       16.435     
   5.0614       16.479     
   5.2359       16.529     
   5.4105       16.467     
   5.5850       16.420     
   5.7595       16.389     
   5.9340       16.373     
   6.1086       16.373     
   6.2831       16.388     
   6.4576       16.419     
   6.6322       16.437     
   6.8067       16.397     
   6.9812       16.376     
   7.1558       16.369     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   7.3303       16.377     
   7.5048       16.400     
   7.6794       16.437     
   7.8539       16.490     
   8.0284       16.557     
   8.2029       16.519     
   8.3775       16.466     
   8.5520       16.435     
   8.7265       16.424     
   8.9011       16.429     
   9.0756       16.450     
   9.2501       16.488     
   9.4247       16.541     
   9.5992       16.568     
   9.7737       16.536     
   9.9483       16.512     
   10.123       16.483     
   10.297       16.469     
   10.472       16.471     
   10.646       16.488     
   10.821       16.520     
   10.995       16.568     
   11.170       16.509     
   11.344       16.454     
   11.519       16.412     
   11.694       16.387     
   11.868       16.379     
   12.043       16.386     
   12.217       16.409     
   12.392       16.449     
   12.566       16.505     
   12.741       16.577     
   12.915       16.666     
   13.090       16.634     
   13.264       16.580     
   13.439       16.542     
   13.613       16.521     
   13.788       16.516     
   13.962       16.528     
   14.137       16.555     
   14.312       16.563     
   14.486       16.573     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   14.661       16.602     
   14.835       16.649     
   15.010       16.646     
   15.184       16.607     
   15.359       16.586     
   15.533       16.581     
   15.708       16.592     
   15.882       16.621     
   16.057       16.632     
   16.231       16.617     
   16.406       16.620     
   16.580       16.642     
   16.755       16.683     
   16.929       16.675     
   17.104       16.671     
   17.279       16.683     
   17.453       16.672     
   17.628       16.611     
   17.802       16.567     
   17.977       16.540     
   18.151       16.529     
   18.326       16.579     
   18.500       16.683     
   18.675       16.699     
   18.849       16.687     
   19.024       16.677     
   19.198       16.682     
   19.373       16.706     
   19.547       16.747     
   19.722       16.678     
   19.897       16.626     
   20.071       16.594     
   20.246       16.670     
   20.420       16.755     
   20.595       16.720     
   20.769       16.708     
   20.944       16.716     
   21.118       16.741     
   21.293       16.695     
   21.467       16.649     
   21.642       16.693     
   21.816       16.760     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   21.991       16.759     
   22.165       16.720     
   22.340       16.706     
   22.514       16.719     
   22.689       16.688     
   22.864       16.714     
   23.038       16.764     
   23.213       16.740     
   23.387       16.699     
   23.562       16.688     
   23.736       16.708     
   23.911       16.724     
   24.085       16.769     
   24.260       16.728     
   24.434       16.696     
   24.609       16.753     
   24.783       16.760     
   24.958       16.812     
   25.132       16.786     
   25.307       16.817     
   25.481       16.883     
   25.656       16.917     
   25.831       16.972     
   26.005       17.030     
   26.180       17.185     
   26.354       17.253     
   26.529       17.395     
   26.703       17.535     
   26.878       17.746     
   27.052       17.974     
   27.227       18.257     
   27.401       18.600     
   27.576       18.971     
   27.750       19.445     
   27.925       19.983     
   28.099       20.644     
   28.274       21.404     
   28.449       22.302     
   28.623       23.366     
   28.798       24.614     
   28.972       26.086     
   29.147       27.831     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   29.321       29.908     
   29.496       32.417     
   29.670       35.466     
   29.845       39.218     
   30.019       43.954     
   30.194       50.039     
   30.368       58.146     
   30.543     
   30.717     
   30.892       1098.0     
   31.066       1519.8     
   31.241       2897.4     
   31.416     
