 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000      0.75678     
  0.87265      0.75349     
   1.7453      0.75078     
   2.6180      0.74865     
   3.4906      0.74711     
   4.3633      0.74616     
   5.2359      0.74579     
   6.1086      0.74502     
   6.9812      0.74490     
   7.8539      0.74562     
   8.7265      0.74718     
   9.5992      0.74958     
   10.472      0.75281     
   11.344      0.75215     
   12.217      0.75070     
   13.090      0.74982     
   13.962      0.74952     
   14.835      0.74978     
   15.708      0.74754     
   16.580      0.74490     
   17.453      0.74305     
   18.326      0.74200     
   19.198      0.74175     
   20.071      0.74230     
   20.944      0.74355     
   21.816      0.74263     
   22.689      0.74221     
   23.562      0.74230     
   24.434      0.73915     
   25.307      0.73628     
   26.180      0.73408     
   27.052      0.73256     
   27.925      0.73173     
   28.798      0.73158     
   29.670      0.73212     
   30.543      0.73335     
   31.416      0.73485     
   32.288      0.73433     
   33.161      0.73255     
   34.033      0.72826     
   34.906      0.72456     
   35.779      0.72146     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   36.651      0.71897     
   37.524      0.71709     
   38.397      0.71582     
   39.269      0.71518     
   40.142      0.71515     
   41.015      0.71575     
   41.887      0.71695     
   42.760      0.71657     
   43.633      0.71547     
   44.505      0.71521     
   45.378      0.71580     
   46.251      0.71724     
   47.123      0.71953     
   47.996      0.72267     
   48.869      0.72666     
   49.741      0.73148     
   50.614      0.73714     
   51.487      0.74363     
   52.359      0.73619     
   53.232      0.72829     
   54.105      0.72143     
   54.977      0.71564     
   55.850      0.71092     
   56.722      0.71234     
   57.595      0.71455     
   58.468      0.71733     
   59.340      0.72070     
   60.213      0.72409     
   61.086      0.71790     
   61.958      0.71225     
   62.831      0.70715     
   63.704      0.70261     
   64.576      0.70328     
   65.449      0.70633     
   66.322      0.71022     
   67.194      0.71496     
   68.067      0.71258     
   68.940      0.70689     
   69.812      0.70196     
   70.685      0.69778     
   71.558      0.69436     
   72.430      0.69171     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   73.303      0.68961     
   74.176      0.68774     
   75.048      0.68656     
   75.921      0.68607     
   76.794      0.68629     
   77.666      0.68721     
   78.539      0.68885     
   79.411      0.69118     
   80.284      0.68717     
   81.157      0.68205     
   82.029      0.67764     
   82.902      0.67395     
   83.775      0.67098     
   84.647      0.66874     
   85.520      0.66678     
   86.393      0.66530     
   87.265      0.66454     
   88.138      0.66448     
   89.011      0.66513     
   89.883      0.66649     
   90.756      0.66648     
   91.629      0.66039     
   92.501      0.65503     
   93.374      0.65043     
   94.247      0.64657     
   95.119      0.64377     
   95.992      0.64468     
   96.865      0.63899     
   97.737      0.63689     
   98.610      0.63629     
   99.483      0.63647     
   100.36      0.63743     
   101.23      0.63916     
   102.10      0.63446     
   102.97      0.62778     
   103.85      0.62187     
   104.72      0.61674     
   105.59      0.61241     
   106.46      0.61129     
   107.34      0.60836     
   108.21      0.60477     
   109.08      0.60190     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   109.95      0.59974     
   110.83      0.59832     
   111.70      0.59764     
   112.57      0.59289     
   113.44      0.58851     
   114.32      0.58524     
   115.19      0.58286     
   116.06      0.58135     
   116.94      0.57621     
   117.81      0.57161     
   118.68      0.56777     
   119.55      0.56471     
   120.43      0.56003     
   121.30      0.55485     
   122.17      0.55058     
   123.04      0.54803     
   123.92      0.54485     
   124.79      0.54106     
   125.66      0.53824     
   126.53      0.53639     
   127.41      0.53229     
   128.28      0.52871     
   129.15      0.52614     
   130.03      0.52319     
   130.90      0.51981     
   131.77      0.51746     
   132.64      0.51514     
   133.52      0.51263     
   134.39      0.51154     
   135.26      0.51067     
   136.13      0.51106     
   137.01      0.51299     
   137.88      0.51460     
   138.75      0.51857     
   139.62      0.52317     
   140.50      0.53012     
   141.37      0.53923     
   142.24      0.55102     
   143.12      0.56597     
   143.99      0.58495     
   144.86      0.60838     
   145.73      0.63980     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   146.61      0.67766     
   147.48      0.72529     
   148.35      0.78660     
   149.22      0.85676     
   150.10      0.96479     
   150.97       1.0762     
   151.84       1.2653     
   152.71       1.4876     
   153.59       1.9004     
   154.46     
   155.33      0.26861E-001
   156.20      0.43375E-001
   157.08     
