 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000      0.12586     
   2.5307      0.12556     
   5.0614      0.12549     
   7.5921      0.12560     
   10.123      0.12576     
   12.653      0.12596     
   15.184      0.12620     
   17.715      0.12648     
   20.246      0.12631     
   22.776      0.12597     
   25.307      0.12599     
   27.838      0.12609     
   30.368      0.12620     
   32.899      0.12631     
   35.430      0.12642     
   37.960      0.12649     
   40.491      0.12604     
   43.022      0.12577     
   45.553      0.12582     
   48.083      0.12590     
   50.614      0.12602     
   53.145      0.12617     
   55.675      0.12635     
   58.206      0.12611     
   60.737      0.12564     
   63.267      0.12541     
   65.798      0.12547     
   68.329      0.12554     
   70.859      0.12561     
   73.390      0.12568     
   75.921      0.12576     
   78.452      0.12558     
   80.982      0.12541     
   83.513      0.12528     
   86.044      0.12518     
   88.574      0.12511     
   91.105      0.12517     
   93.636      0.12541     
   96.166      0.12569     
   98.697      0.12553     
   101.23      0.12537     
   103.76      0.12522     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   106.29      0.12506     
   108.82      0.12491     
   111.35      0.12488     
   113.88      0.12502     
   116.41      0.12505     
   118.94      0.12487     
   121.47      0.12472     
   124.00      0.12460     
   126.53      0.12452     
   129.07      0.12447     
   131.60      0.12441     
   134.13      0.12449     
   136.66      0.12443     
   139.19      0.12433     
   141.72      0.12424     
   144.25      0.12414     
   146.78      0.12405     
   149.31      0.12394     
   151.84      0.12385     
   154.37      0.12386     
   156.90      0.12371     
   159.43      0.12359     
   161.96      0.12351     
   164.50      0.12346     
   167.03      0.12344     
   169.56      0.12332     
   172.09      0.12323     
   174.62      0.12320     
   177.15      0.12313     
   179.68      0.12306     
   182.21      0.12299     
   184.74      0.12292     
   187.27      0.12285     
   189.80      0.12265     
   192.33      0.12260     
   194.86      0.12247     
   197.39      0.12237     
   199.92      0.12231     
   202.46      0.12227     
   204.99      0.12227     
   207.52      0.12215     
   210.05      0.12200     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   212.58      0.12197     
   215.11      0.12192     
   217.64      0.12188     
   220.17      0.12183     
   222.70      0.12177     
   225.23      0.12170     
   227.76      0.12152     
   230.29      0.12147     
   232.82      0.12139     
   235.35      0.12132     
   237.89      0.12128     
   240.42      0.12128     
   242.95      0.12130     
   245.48      0.12114     
   248.01      0.12109     
   250.54      0.12111     
   253.07      0.12111     
   255.60      0.12111     
   258.13      0.12109     
   260.66      0.12107     
   263.19      0.12095     
   265.72      0.12093     
   268.25      0.12096     
   270.78      0.12095     
   273.32      0.12097     
   275.85      0.12101     
   278.38      0.12110     
   280.91      0.12107     
   283.44      0.12110     
   285.97      0.12124     
   288.50      0.12135     
   291.03      0.12145     
   293.56      0.12153     
   296.09      0.12159     
   298.62      0.12167     
   301.15      0.12187     
   303.68      0.12207     
   306.21      0.12221     
   308.74      0.12239     
   311.28      0.12257     
   313.81      0.12284     
   316.34      0.12318     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   318.87      0.12345     
   321.40      0.12370     
   323.93      0.12401     
   326.46      0.12445     
   328.99      0.12489     
   331.52      0.12528     
   334.05      0.12570     
   336.58      0.12624     
   339.11      0.12689     
   341.64      0.12753     
   344.17      0.12809     
   346.71      0.12871     
   349.24      0.12954     
   351.77      0.13045     
   354.30      0.13122     
   356.83      0.13217     
   359.36      0.13327     
   361.89      0.13435     
   364.42      0.13545     
   366.95      0.13680     
   369.48      0.13821     
   372.01      0.13954     
   374.54      0.14120     
   377.07      0.14299     
   379.60      0.14463     
   382.13      0.14667     
   384.67      0.14884     
   387.20      0.15102     
   389.73      0.15350     
   392.26      0.15602     
   394.79      0.15885     
   397.32      0.16175     
   399.85      0.16496     
   402.38      0.16831     
   404.91      0.17192     
   407.44      0.17577     
   409.97      0.17972     
   412.50      0.18399     
   415.03      0.18831     
   417.56      0.19285     
   420.10      0.19758     
   422.63      0.20223     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   425.16      0.20686     
   427.69      0.21142     
   430.22      0.21598     
   432.75      0.22037     
   435.28      0.22449     
   437.81      0.22867     
   440.34      0.23346     
   442.87      0.24043     
   445.40      0.25414     
   447.93      0.29154     
   450.46      0.45345     
   452.99     
   455.53     
