 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000      0.12673     
   1.7453      0.12661     
   3.4906      0.12662     
   5.2359      0.12675     
   6.9812      0.12680     
   8.7265      0.12664     
   10.472      0.12666     
   12.217      0.12680     
   13.962      0.12671     
   15.708      0.12657     
   17.453      0.12664     
   19.198      0.12682     
   20.944      0.12668     
   22.689      0.12647     
   24.434      0.12655     
   26.180      0.12675     
   27.925      0.12664     
   29.670      0.12634     
   31.416      0.12633     
   33.161      0.12655     
   34.906      0.12643     
   36.651      0.12613     
   38.397      0.12594     
   40.142      0.12601     
   41.887      0.12606     
   43.633      0.12573     
   45.378      0.12552     
   47.123      0.12549     
   48.869      0.12577     
   50.614      0.12532     
   52.359      0.12530     
   54.105      0.12539     
   55.850      0.12559     
   57.595      0.12552     
   59.340      0.12520     
   61.086      0.12499     
   62.831      0.12490     
   64.576      0.12501     
   66.322      0.12488     
   68.067      0.12453     
   69.812      0.12431     
   71.558      0.12422     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   73.303      0.12425     
   75.048      0.12404     
   76.794      0.12370     
   78.539      0.12350     
   80.284      0.12342     
   82.029      0.12348     
   83.775      0.12329     
   85.520      0.12300     
   87.265      0.12283     
   89.011      0.12276     
   90.756      0.12280     
   92.501      0.12256     
   94.247      0.12228     
   95.992      0.12209     
   97.737      0.12204     
   99.483      0.12210     
   101.23      0.12176     
   102.97      0.12155     
   104.72      0.12147     
   106.46      0.12150     
   108.21      0.12134     
   109.95      0.12104     
   111.70      0.12086     
   113.44      0.12080     
   115.19      0.12068     
   116.94      0.12042     
   118.68      0.12021     
   120.43      0.12012     
   122.17      0.11998     
   123.92      0.11966     
   125.66      0.11943     
   127.41      0.11928     
   129.15      0.11905     
   130.90      0.11867     
   132.64      0.11841     
   134.39      0.11826     
   136.13      0.11792     
   137.88      0.11752     
   139.62      0.11723     
   141.37      0.11698     
   143.12      0.11654     
   144.86      0.11634     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   146.61      0.11627     
   148.35      0.11599     
   150.10      0.11568     
   151.84      0.11549     
   153.59      0.11532     
   155.33      0.11485     
   157.08      0.11452     
   158.82      0.11433     
   160.57      0.11388     
   162.31      0.11347     
   164.06      0.11317     
   165.80      0.11278     
   167.55      0.11231     
   169.29      0.11196     
   171.04      0.11173     
   172.79      0.11130     
   174.53      0.11099     
   176.28      0.11079     
   178.02      0.11027     
   179.77      0.10989     
   181.51      0.10961     
   183.26      0.10911     
   185.00      0.10864     
   186.75      0.10831     
   188.49      0.10776     
   190.24      0.10726     
   191.98      0.10687     
   193.73      0.10632     
   195.47      0.10590     
   197.22      0.10559     
   198.97      0.10501     
   200.71      0.10456     
   202.46      0.10421     
   204.20      0.10355     
   205.95      0.10305     
   207.69      0.10246     
   209.44      0.10194     
   211.18      0.10141     
   212.93      0.10088     
   214.67      0.10044     
   216.42      0.99745E-001
   218.16      0.99199E-001
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   219.91      0.98594E-001
   221.65      0.97917E-001
   223.40      0.97309E-001
   225.14      0.96757E-001
   226.89      0.96138E-001
   228.64      0.95456E-001
   230.38      0.94828E-001
   232.13      0.94068E-001
   233.87      0.93390E-001
   235.62      0.92743E-001
   237.36      0.92016E-001
   239.11      0.91277E-001
   240.85      0.90506E-001
   242.60      0.89841E-001
   244.34      0.88980E-001
   246.09      0.88288E-001
   247.83      0.87414E-001
   249.58      0.86596E-001
   251.32      0.85868E-001
   253.07      0.84937E-001
   254.81      0.84066E-001
   256.56      0.83277E-001
   258.31      0.82307E-001
   260.05      0.81401E-001
   261.80      0.80543E-001
   263.54      0.79533E-001
   265.29      0.78595E-001
   267.03      0.77642E-001
   268.78      0.76649E-001
   270.52      0.75685E-001
   272.27      0.74649E-001
   274.01      0.73642E-001
   275.76      0.72664E-001
   277.50      0.71636E-001
   279.25      0.70698E-001
   280.99      0.69710E-001
   282.74      0.68756E-001
   284.49      0.67915E-001
   286.23      0.67145E-001
   287.98      0.66480E-001
   289.72      0.65992E-001
   291.47      0.65767E-001
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   293.21      0.65897E-001
   294.96      0.66520E-001
   296.70      0.67849E-001
   298.45      0.70195E-001
   300.19      0.74009E-001
   301.94      0.79935E-001
   303.68      0.88993E-001
   305.43      0.10336     
   307.17      0.12632     
   308.92      0.16579     
   310.66      0.25059     
   312.41     
   314.16     
