 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000      0.53047     
  0.87265      0.52887     
   1.7453      0.52782     
   2.6180      0.52732     
   3.4906      0.52736     
   4.3633      0.52795     
   5.2359      0.52908     
   6.1086      0.52876     
   6.9812      0.52789     
   7.8539      0.52757     
   8.7265      0.52781     
   9.5992      0.52860     
   10.472      0.52974     
   11.344      0.52909     
   12.217      0.52842     
   13.090      0.52829     
   13.962      0.52869     
   14.835      0.52963     
   15.708      0.53000     
   16.580      0.52964     
   17.453      0.52955     
   18.326      0.52996     
   19.198      0.53087     
   20.071      0.53010     
   20.944      0.52990     
   21.816      0.52908     
   22.689      0.52872     
   23.562      0.52885     
   24.434      0.52850     
   25.307      0.52844     
   26.180      0.52895     
   27.052      0.52845     
   27.925      0.52837     
   28.798      0.52765     
   29.670      0.52665     
   30.543      0.52618     
   31.416      0.52613     
   32.288      0.52575     
   33.161      0.52507     
   34.033      0.52374     
   34.906      0.52290     
   35.779      0.52256     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   36.651      0.52273     
   37.524      0.52257     
   38.397      0.52074     
   39.269      0.51938     
   40.142      0.51848     
   41.015      0.51805     
   41.887      0.51809     
   42.760      0.51776     
   43.633      0.51706     
   44.505      0.51690     
   45.378      0.51730     
   46.251      0.51824     
   47.123      0.51896     
   47.996      0.51715     
   48.869      0.51647     
   49.741      0.51658     
   50.614      0.51717     
   51.487      0.51824     
   52.359      0.51570     
   53.232      0.51347     
   54.105      0.51174     
   54.977      0.51052     
   55.850      0.50981     
   56.722      0.50924     
   57.595      0.50916     
   58.468      0.50957     
   59.340      0.51049     
   60.213      0.51089     
   61.086      0.50832     
   61.958      0.50624     
   62.831      0.50465     
   63.704      0.50500     
   64.576      0.50331     
   65.449      0.50179     
   66.322      0.50171     
   67.194      0.50209     
   68.067      0.50025     
   68.940      0.49926     
   69.812      0.49951     
   70.685      0.49952     
   71.558      0.49725     
   72.430      0.49548     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   73.303      0.49504     
   74.176      0.49299     
   75.048      0.49217     
   75.921      0.49203     
   76.794      0.49132     
   77.666      0.48905     
   78.539      0.48805     
   79.411      0.48820     
   80.284      0.48577     
   81.157      0.48395     
   82.029      0.48372     
   82.902      0.48159     
   83.775      0.48069     
   84.647      0.48051     
   85.520      0.47855     
   86.393      0.47639     
   87.265      0.47506     
   88.138      0.47334     
   89.011      0.47239     
   89.883      0.47196     
   90.756      0.46986     
   91.629      0.46756     
   92.501      0.46594     
   93.374      0.46423     
   94.247      0.46316     
   95.119      0.46260     
   95.992      0.45995     
   96.865      0.45757     
   97.737      0.45571     
   98.610      0.45406     
   99.483      0.45294     
   100.36      0.45155     
   101.23      0.44871     
   102.10      0.44637     
   102.97      0.44435     
   103.85      0.44276     
   104.72      0.44168     
   105.59      0.43895     
   106.46      0.43623     
   107.34      0.43470     
   108.21      0.43181     
   109.08      0.43036     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   109.95      0.42806     
   110.83      0.42509     
   111.70      0.42380     
   112.57      0.42049     
   113.44      0.41837     
   114.32      0.41622     
   115.19      0.41324     
   116.06      0.41170     
   116.94      0.40831     
   117.81      0.40595     
   118.68      0.40341     
   119.55      0.40058     
   120.43      0.39862     
   121.30      0.39528     
   122.17      0.39349     
   123.04      0.39023     
   123.92      0.38758     
   124.79      0.38491     
   125.66      0.38285     
   126.53      0.38016     
   127.41      0.37746     
   128.28      0.37494     
   129.15      0.37295     
   130.03      0.37063     
   130.90      0.36907     
   131.77      0.36695     
   132.64      0.36559     
   133.52      0.36383     
   134.39      0.36323     
   135.26      0.36285     
   136.13      0.36293     
   137.01      0.36374     
   137.88      0.36499     
   138.75      0.36733     
   139.62      0.37070     
   140.50      0.37574     
   141.37      0.38228     
   142.24      0.39086     
   143.12      0.40170     
   143.99      0.41503     
   144.86      0.43268     
   145.73      0.45397     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   146.61      0.47988     
   147.48      0.51415     
   148.35      0.55698     
   149.22      0.60979     
   150.10      0.67880     
   150.97      0.77342     
   151.84      0.89521     
   152.71       1.0590     
   153.59       1.3477     
   154.46     
   155.33     
   156.20     
   157.08     
