 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000       60.821     
  0.87265E-001  60.398     
  0.17453       60.016     
  0.26180       59.674     
  0.34906       59.373     
  0.43633       59.113     
  0.52359       58.895     
  0.61086       58.717     
  0.69812       58.595     
  0.78539       58.565     
  0.87265       58.593     
  0.95992       58.681     
   1.0472       58.827     
   1.1344       59.033     
   1.2217       59.298     
   1.3090       59.623     
   1.3962       60.007     
   1.4835       60.302     
   1.5708       60.136     
   1.6580       60.011     
   1.7453       59.925     
   1.8326       59.878     
   1.9198       59.686     
   2.0071       59.376     
   2.0944       59.118     
   2.1816       58.912     
   2.2689       58.760     
   2.3562       58.663     
   2.4434       58.619     
   2.5307       58.630     
   2.6180       58.696     
   2.7052       58.817     
   2.7925       58.847     
   2.8798       58.538     
   2.9670       58.320     
   3.0543       58.284     
   3.1416       58.307     
   3.2288       58.388     
   3.3161       58.526     
   3.4033       58.722     
   3.4906       58.975     
   3.5779       59.283     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   3.6651       59.588     
   3.7524       59.912     
   3.8397       60.074     
   3.9269       59.906     
   4.0142       59.791     
   4.1015       59.729     
   4.1887       59.719     
   4.2760       59.763     
   4.3633       59.859     
   4.4505       60.007     
   4.5378       60.164     
   4.6251       60.357     
   4.7123       60.628     
   4.7996       60.635     
   4.8869       60.411     
   4.9741       60.238     
   5.0614       60.117     
   5.1487       60.048     
   5.2359       60.031     
   5.3232       60.065     
   5.4105       60.150     
   5.4977       60.286     
   5.5850       60.535     
   5.6722       60.865     
   5.7595       61.268     
   5.8468       61.295     
   5.9340       61.104     
   6.0213       60.966     
   6.1086       60.879     
   6.1958       60.844     
   6.2831       60.861     
   6.3704       60.929     
   6.4576       61.059     
   6.5449       61.367     
   6.6322       61.751     
   6.7194       62.128     
   6.8067       61.883     
   6.8940       61.691     
   6.9812       61.554     
   7.0685       61.471     
   7.1558       61.442     
   7.2430       61.466     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   7.3303       61.544     
   7.4176       61.675     
   7.5048       61.866     
   7.5921       62.463     
   7.6794       63.138     
   7.7666       63.184     
   7.8539       62.997     
   7.9411       62.870     
   8.0284       62.803     
   8.1157       62.795     
   8.2029       62.847     
   8.2902       62.957     
   8.3775       63.124     
   8.4647       63.350     
   8.5520       63.631     
   8.6393       64.687     
   8.7265       64.721     
   8.8138       64.698     
   8.9011       64.701     
   8.9883       64.771     
   9.0756       64.906     
   9.1629       65.108     
   9.2501       65.376     
   9.3374       65.708     
   9.4247       66.105     
   9.5119       66.566     
   9.5992       67.090     
   9.6865       67.676     
   9.7737       68.294     
   9.8610       68.729     
   9.9483       69.242     
   10.036       69.688     
   10.123       69.941     
   10.210       70.261     
   10.297       70.645     
   10.385       71.093     
   10.472       71.604     
   10.559       72.177     
   10.646       72.760     
   10.734       73.404     
   10.821       74.123     
   10.908       74.917     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   10.995       75.783     
   11.083       76.549     
   11.170       77.051     
   11.257       77.622     
   11.344       78.296     
   11.432       79.133     
   11.519       80.061     
   11.606       81.075     
   11.694       82.175     
   11.781       83.358     
   11.868       84.620     
   11.955       86.191     
   12.043       88.067     
   12.130       89.451     
   12.217       90.955     
   12.304       92.577     
   12.392       94.309     
   12.479       96.147     
   12.566       98.565     
   12.653       101.35     
   12.741       104.29     
   12.828       107.38     
   12.915       110.59     
   13.003       113.39     
   13.090       117.38     
   13.177       121.82     
   13.264       126.47     
   13.352       131.31     
   13.439       138.39     
   13.526       145.91     
   13.613       153.78     
   13.701       162.16     
   13.788       175.31     
   13.875       188.44     
   13.962       201.48     
   14.050       219.02     
   14.137       243.02     
   14.224       268.42     
   14.312       315.32     
   14.399       377.07     
   14.486       449.18     
   14.573       654.04     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   14.661       863.21     
   14.748       1047.5     
   14.835       1156.0     
   14.922       1376.0     
   15.010       1832.8     
   15.097       2247.7     
   15.184       2197.8     
   15.271       2343.1     
   15.359       2757.0     
   15.446       2942.2     
   15.533       1664.7     
   15.620       2702.9     
   15.708     
