 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000       52.966     
  0.17453       52.732     
  0.34906       52.552     
  0.52359       52.425     
  0.69812       52.355     
  0.87265       52.381     
   1.0472       52.454     
   1.2217       52.573     
   1.3962       52.739     
   1.5708       52.793     
   1.7453       52.641     
   1.9198       52.535     
   2.0944       52.454     
   2.2689       52.417     
   2.4434       52.428     
   2.6180       52.489     
   2.7925       52.600     
   2.9670       52.761     
   3.1416       52.763     
   3.3161       52.654     
   3.4906       52.590     
   3.6651       52.547     
   3.8397       52.545     
   4.0142       52.595     
   4.1887       52.695     
   4.3633       52.805     
   4.5378       52.694     
   4.7123       52.616     
   4.8869       52.564     
   5.0614       52.562     
   5.2359       52.610     
   5.4105       52.707     
   5.5850       52.680     
   5.7595       52.545     
   5.9340       52.475     
   6.1086       52.454     
   6.2831       52.483     
   6.4576       52.560     
   6.6322       52.688     
   6.8067       52.865     
   6.9812       52.811     
   7.1558       52.712     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   7.3303       52.645     
   7.5048       52.576     
   7.6794       52.557     
   7.8539       52.589     
   8.0284       52.671     
   8.2029       52.804     
   8.3775       52.761     
   8.5520       52.706     
   8.7265       52.617     
   8.9011       52.577     
   9.0756       52.587     
   9.2501       52.646     
   9.4247       52.662     
   9.5992       52.531     
   9.7737       52.465     
   9.9483       52.557     
   10.123       52.704     
   10.297       52.852     
   10.472       52.775     
   10.646       52.601     
   10.821       52.483     
   10.995       52.419     
   11.170       52.410     
   11.344       52.455     
   11.519       52.554     
   11.694       52.707     
   11.868       52.828     
   12.043       52.652     
   12.217       52.533     
   12.392       52.471     
   12.566       52.464     
   12.741       52.514     
   12.915       52.620     
   13.090       52.782     
   13.264       52.975     
   13.439       52.873     
   13.613       52.822     
   13.788       52.824     
   13.962       52.879     
   14.137       52.968     
   14.312       53.083     
   14.486       53.073     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   14.661       53.075     
   14.835       53.127     
   15.010       53.142     
   15.184       53.119     
   15.359       53.157     
   15.533       53.133     
   15.708       53.093     
   15.882       53.055     
   16.057       53.011     
   16.231       53.022     
   16.406       53.089     
   16.580       53.131     
   16.755       53.047     
   16.929       52.934     
   17.104       52.874     
   17.279       52.888     
   17.453       53.099     
   17.628       53.086     
   17.802       53.097     
   17.977       53.166     
   18.151       53.292     
   18.326       53.322     
   18.500       53.338     
   18.675       53.359     
   18.849       53.421     
   19.024       53.383     
   19.198       53.412     
   19.373       53.397     
   19.547       53.344     
   19.722       53.279     
   19.897       53.279     
   20.071       53.280     
   20.246       53.143     
   20.420       53.070     
   20.595       53.227     
   20.769       53.294     
   20.944       53.305     
   21.118       53.383     
   21.293       53.456     
   21.467       53.454     
   21.642       53.452     
   21.816       53.486     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   21.991       53.508     
   22.165       53.472     
   22.340       53.463     
   22.514       53.447     
   22.689       53.453     
   22.864       53.400     
   23.038       53.392     
   23.213       53.436     
   23.387       53.348     
   23.562       53.356     
   23.736       53.403     
   23.911       53.305     
   24.085       53.359     
   24.260       53.353     
   24.434       53.292     
   24.609       53.419     
   24.783       53.334     
   24.958       53.386     
   25.132       53.383     
   25.307       53.432     
   25.481       53.504     
   25.656       53.613     
   25.831       53.755     
   26.005       54.008     
   26.180       54.232     
   26.354       54.609     
   26.529       54.941     
   26.703       55.430     
   26.878       56.001     
   27.052       56.659     
   27.227       57.510     
   27.401       58.506     
   27.576       59.653     
   27.750       61.043     
   27.925       62.717     
   28.099       64.688     
   28.274       67.014     
   28.449       69.751     
   28.623       72.996     
   28.798       76.835     
   28.972       81.390     
   29.147       86.811     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   29.321       93.275     
   29.496       101.02     
   29.670       110.43     
   29.845       122.20     
   30.019       136.70     
   30.194       155.81     
   30.368       181.09     
   30.543     
   30.717     
   30.892       3493.5     
   31.066       4835.7     
   31.241       9218.9     
   31.416     
