 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000       1.8711     
  0.87265       1.8653     
   1.7453       1.8631     
   2.6180       1.8625     
   3.4906       1.8635     
   4.3633       1.8662     
   5.2359       1.8706     
   6.1086       1.8707     
   6.9812       1.8669     
   7.8539       1.8644     
   8.7265       1.8637     
   9.5992       1.8647     
   10.472       1.8674     
   11.344       1.8706     
   12.217       1.8671     
   13.090       1.8627     
   13.962       1.8601     
   14.835       1.8591     
   15.708       1.8598     
   16.580       1.8622     
   17.453       1.8570     
   18.326       1.8556     
   19.198       1.8569     
   20.071       1.8601     
   20.944       1.8652     
   21.816       1.8641     
   22.689       1.8591     
   23.562       1.8560     
   24.434       1.8547     
   25.307       1.8553     
   26.180       1.8577     
   27.052       1.8591     
   27.925       1.8577     
   28.798       1.8541     
   29.670       1.8524     
   30.543       1.8525     
   31.416       1.8544     
   32.288       1.8540     
   33.161       1.8534     
   34.033       1.8504     
   34.906       1.8482     
   35.779       1.8478     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   36.651       1.8492     
   37.524       1.8464     
   38.397       1.8440     
   39.269       1.8436     
   40.142       1.8421     
   41.015       1.8421     
   41.887       1.8422     
   42.760       1.8357     
   43.633       1.8311     
   44.505       1.8283     
   45.378       1.8274     
   46.251       1.8276     
   47.123       1.8238     
   47.996       1.8153     
   48.869       1.8084     
   49.741       1.8081     
   50.614       1.8132     
   51.487       1.8203     
   52.359       1.8112     
   53.232       1.8039     
   54.105       1.8044     
   54.977       1.8065     
   55.850       1.8103     
   56.722       1.8046     
   57.595       1.7964     
   58.468       1.7898     
   59.340       1.7924     
   60.213       1.7965     
   61.086       1.7875     
   61.958       1.7805     
   62.831       1.7773     
   63.704       1.7791     
   64.576       1.7728     
   65.449       1.7697     
   66.322       1.7701     
   67.194       1.7724     
   68.067       1.7651     
   68.940       1.7582     
   69.812       1.7531     
   70.685       1.7508     
   71.558       1.7458     
   72.430       1.7441     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   73.303       1.7441     
   74.176       1.7400     
   75.048       1.7326     
   75.921       1.7300     
   76.794       1.7290     
   77.666       1.7211     
   78.539       1.7159     
   79.411       1.7142     
   80.284       1.7073     
   81.157       1.7053     
   82.029       1.7050     
   82.902       1.6968     
   83.775       1.6900     
   84.647       1.6866     
   85.520       1.6801     
   86.393       1.6771     
   87.265       1.6759     
   88.138       1.6679     
   89.011       1.6605     
   89.883       1.6563     
   90.756       1.6493     
   91.629       1.6459     
   92.501       1.6442     
   93.374       1.6348     
   94.247       1.6271     
   95.119       1.6231     
   95.992       1.6154     
   96.865       1.6117     
   97.737       1.6075     
   98.610       1.5977     
   99.483       1.5898     
   100.36       1.5833     
   101.23       1.5777     
   102.10       1.5740     
   102.97       1.5658     
   103.85       1.5564     
   104.72       1.5495     
   105.59       1.5420     
   106.46       1.5367     
   107.34       1.5307     
   108.21       1.5201     
   109.08       1.5112     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   109.95       1.5034     
   110.83       1.4970     
   111.70       1.4917     
   112.57       1.4802     
   113.44       1.4706     
   114.32       1.4621     
   115.19       1.4553     
   116.06       1.4488     
   116.94       1.4370     
   117.81       1.4272     
   118.68       1.4184     
   119.55       1.4114     
   120.43       1.4022     
   121.30       1.3912     
   122.17       1.3826     
   123.04       1.3729     
   123.92       1.3664     
   124.79       1.3548     
   125.66       1.3481     
   126.53       1.3376     
   127.41       1.3286     
   128.28       1.3199     
   129.15       1.3134     
   130.03       1.3051     
   130.90       1.2994     
   131.77       1.2923     
   132.64       1.2870     
   133.52       1.2813     
   134.39       1.2798     
   135.26       1.2778     
   136.13       1.2788     
   137.01       1.2810     
   137.88       1.2859     
   138.75       1.2943     
   139.62       1.3057     
   140.50       1.3238     
   141.37       1.3468     
   142.24       1.3774     
   143.12       1.4146     
   143.99       1.4634     
   144.86       1.5237     
   145.73       1.5979     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   146.61       1.6918     
   147.48       1.8131     
   148.35       1.9638     
   149.22       2.1449     
   150.10       2.3980     
   150.97       2.7260     
   151.84       3.1434     
   152.71       3.7452     
   153.59       4.7330     
   154.46     
   155.33     
   156.20     
   157.08     
