 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000       1.0919     
  0.87265       1.0844     
   1.7453       1.0803     
   2.6180       1.0770     
   3.4906       1.0745     
   4.3633       1.0729     
   5.2359       1.0721     
   6.1086       1.0722     
   6.9812       1.0732     
   7.8539       1.0750     
   8.7265       1.0777     
   9.5992       1.0813     
   10.472       1.0857     
   11.344       1.0909     
   12.217       1.0894     
   13.090       1.0837     
   13.962       1.0789     
   14.835       1.0748     
   15.708       1.0717     
   16.580       1.0694     
   17.453       1.0681     
   18.326       1.0725     
   19.198       1.0782     
   20.071       1.0851     
   20.944       1.0928     
   21.816       1.0918     
   22.689       1.0857     
   23.562       1.0807     
   24.434       1.0769     
   25.307       1.0743     
   26.180       1.0729     
   27.052       1.0727     
   27.925       1.0737     
   28.798       1.0759     
   29.670       1.0793     
   30.543       1.0838     
   31.416       1.0896     
   32.288       1.0904     
   33.161       1.0908     
   34.033       1.0871     
   34.906       1.0844     
   35.779       1.0827     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   36.651       1.0822     
   37.524       1.0827     
   38.397       1.0843     
   39.269       1.0870     
   40.142       1.0908     
   41.015       1.0957     
   41.887       1.0945     
   42.760       1.0892     
   43.633       1.0854     
   44.505       1.0830     
   45.378       1.0820     
   46.251       1.0820     
   47.123       1.0828     
   47.996       1.0846     
   48.869       1.0873     
   49.741       1.0908     
   50.614       1.0953     
   51.487       1.0972     
   52.359       1.0878     
   53.232       1.0793     
   54.105       1.0718     
   54.977       1.0652     
   55.850       1.0595     
   56.722       1.0548     
   57.595       1.0511     
   58.468       1.0497     
   59.340       1.0594     
   60.213       1.0620     
   61.086       1.0530     
   61.958       1.0453     
   62.831       1.0439     
   63.704       1.0448     
   64.576       1.0466     
   65.449       1.0493     
   66.322       1.0529     
   67.194       1.0548     
   68.067       1.0476     
   68.940       1.0413     
   69.812       1.0358     
   70.685       1.0342     
   71.558       1.0369     
   72.430       1.0408     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   73.303       1.0424     
   74.176       1.0352     
   75.048       1.0291     
   75.921       1.0240     
   76.794       1.0200     
   77.666       1.0213     
   78.539       1.0221     
   79.411       1.0155     
   80.284       1.0101     
   81.157       1.0099     
   82.029       1.0108     
   82.902       1.0127     
   83.775       1.0157     
   84.647       1.0106     
   85.520       1.0037     
   86.393      0.99792     
   87.265      0.99496     
   88.138      0.99535     
   89.011      0.99654     
   89.883      0.99257     
   90.756      0.98550     
   91.629      0.97925     
   92.501      0.97380     
   93.374      0.97447     
   94.247      0.97697     
   95.119      0.97276     
   95.992      0.96366     
   96.865      0.95948     
   97.737      0.95855     
   98.610      0.95845     
   99.483      0.95917     
   100.36      0.96071     
   101.23      0.95630     
   102.10      0.94881     
   102.97      0.94206     
   103.85      0.93606     
   104.72      0.93193     
   105.59      0.92931     
   106.46      0.92775     
   107.34      0.92158     
   108.21      0.91397     
   109.08      0.90720     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   109.95      0.90126     
   110.83      0.89618     
   111.70      0.89169     
   112.57      0.88339     
   113.44      0.87509     
   114.32      0.87021     
   115.19      0.86637     
   116.06      0.86323     
   116.94      0.85773     
   117.81      0.85073     
   118.68      0.84428     
   119.55      0.83855     
   120.43      0.83354     
   121.30      0.82577     
   122.17      0.81839     
   123.04      0.81017     
   123.92      0.80262     
   124.79      0.79399     
   125.66      0.78596     
   126.53      0.77653     
   127.41      0.76630     
   128.28      0.75630     
   129.15      0.74691     
   130.03      0.73702     
   130.90      0.72626     
   131.77      0.71601     
   132.64      0.70578     
   133.52      0.69317     
   134.39      0.68102     
   135.26      0.66920     
   136.13      0.65511     
   137.01      0.64144     
   137.88      0.62762     
   138.75      0.61184     
   139.62      0.59686     
   140.50      0.58003     
   141.37      0.56215     
   142.24      0.54580     
   143.12      0.52517     
   143.99      0.50471     
   144.86      0.48524     
   145.73      0.46177     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   146.61      0.44000     
   147.48      0.41575     
   148.35      0.39028     
   149.22      0.36939     
   150.10      0.34443     
   150.97      0.33352     
   151.84      0.32820     
   152.71      0.35139     
   153.59      0.42559     
   154.46     
   155.33      0.17441E-001
   156.20      0.30667E-001
   157.08     
