 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000       123.14     
  0.87265E-001  122.39     
  0.17453       121.75     
  0.26180       121.21     
  0.34906       120.79     
  0.43633       120.47     
  0.52359       120.27     
  0.61086       120.17     
  0.69812       120.19     
  0.78539       120.31     
  0.87265       120.54     
  0.95992       120.87     
   1.0472       121.31     
   1.1344       121.85     
   1.2217       122.49     
   1.3090       123.11     
   1.3962       122.41     
   1.4835       121.87     
   1.5708       121.44     
   1.6580       121.12     
   1.7453       120.91     
   1.8326       120.82     
   1.9198       120.85     
   2.0071       121.00     
   2.0944       121.26     
   2.1816       121.64     
   2.2689       122.14     
   2.3562       122.76     
   2.4434       123.50     
   2.5307       124.35     
   2.6180       123.96     
   2.7052       123.31     
   2.7925       122.76     
   2.8798       122.31     
   2.9670       121.96     
   3.0543       121.72     
   3.1416       121.57     
   3.2288       121.51     
   3.3161       121.52     
   3.4033       121.65     
   3.4906       121.92     
   3.5779       122.32     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   3.6651       122.86     
   3.7524       123.54     
   3.8397       124.34     
   3.9269       125.29     
   4.0142       124.66     
   4.1015       124.03     
   4.1887       123.48     
   4.2760       123.03     
   4.3633       122.67     
   4.4505       122.39     
   4.5378       122.21     
   4.6251       122.46     
   4.7123       123.10     
   4.7996       123.89     
   4.8869       124.81     
   4.9741       125.89     
   5.0614       127.10     
   5.1487       127.46     
   5.2359       126.50     
   5.3232       125.66     
   5.4105       124.94     
   5.4977       124.36     
   5.5850       123.89     
   5.6722       123.56     
   5.7595       123.35     
   5.8468       123.34     
   5.9340       123.50     
   6.0213       123.39     
   6.1086       122.72     
   6.1958       122.13     
   6.2831       121.63     
   6.3704       121.21     
   6.4576       120.89     
   6.5449       120.66     
   6.6322       121.06     
   6.7194       121.73     
   6.8067       122.54     
   6.8940       123.48     
   6.9812       124.55     
   7.0685       125.12     
   7.1558       125.28     
   7.2430       125.44     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   7.3303       125.65     
   7.4176       125.97     
   7.5048       126.39     
   7.5921       126.93     
   7.6794       126.96     
   7.7666       126.77     
   7.8539       126.73     
   7.9411       126.82     
   8.0284       126.72     
   8.1157       126.64     
   8.2029       126.67     
   8.2902       126.79     
   8.3775       127.00     
   8.4647       127.11     
   8.5520       127.34     
   8.6393       127.69     
   8.7265       128.16     
   8.8138       128.75     
   8.9011       129.47     
   8.9883       129.15     
   9.0756       128.88     
   9.1629       128.71     
   9.2501       129.35     
   9.3374       130.18     
   9.4247       131.13     
   9.5119       131.84     
   9.5992       131.51     
   9.6865       131.30     
   9.7737       131.21     
   9.8610       131.23     
   9.9483       131.74     
   10.036       132.30     
   10.123       132.94     
   10.210       133.94     
   10.297       135.04     
   10.385       136.26     
   10.472       137.05     
   10.559       137.07     
   10.646       137.21     
   10.734       137.47     
   10.821       137.85     
   10.908       139.57     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   10.995       140.52     
   11.083       141.82     
   11.170       143.25     
   11.257       144.80     
   11.344       146.47     
   11.432       147.44     
   11.519       148.43     
   11.606       149.55     
   11.694       150.82     
   11.781       152.24     
   11.868       153.56     
   11.955       155.80     
   12.043       158.18     
   12.130       160.69     
   12.217       163.36     
   12.304       166.20     
   12.392       169.08     
   12.479       171.58     
   12.566       174.73     
   12.653       178.56     
   12.741       182.56     
   12.828       186.74     
   12.915       192.01     
   13.003       197.48     
   13.090       203.14     
   13.177       208.96     
   13.264       217.27     
   13.352       226.17     
   13.439       235.25     
   13.526       244.26     
   13.613       257.12     
   13.701       270.33     
   13.788       284.23     
   13.875       302.87     
   13.962       322.30     
   14.050       345.95     
   14.137       373.95     
   14.224       407.66     
   14.312       446.97     
   14.399       494.16     
   14.486       552.99     
   14.573       616.96     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   14.661       701.44     
   14.748       794.70     
   14.835       911.09     
   14.922       1043.8     
   15.010       1204.4     
   15.097       1412.6     
   15.184       1673.5     
   15.271       2033.5     
   15.359       2583.5     
   15.446       2618.0     
   15.533       1685.8     
   15.620       3241.9     
   15.708     
