Volume, Process, Particle, Process, Radius, theta, phi, SecondaryParent, EnergyDeposit
Secondary ,Cathode,eIoni,-11.000000,15.075418,0.159538,0.138359,6.000000,0.000039
Secondary ,Cathode,eIoni,-11.000000,15.075419,0.159537,0.138359,6.000000,0.000000
Secondary ,Cathode,eIoni,-11.000000,15.075435,0.159534,0.138359,6.000000,0.000196
Secondary ,Cathode,eIoni,-11.000000,15.075483,0.159525,0.138358,6.000000,0.000297
Secondary ,Cathode,eIoni,-11.000000,15.075496,0.159522,0.138358,6.000000,0.000107
Secondary ,Cathode,eIoni,-11.000000,15.075557,0.159510,0.138356,6.000000,0.000689
Secondary ,Cathode,eIoni,-11.000000,15.075574,0.159507,0.138356,6.000000,0.000130
Secondary ,Cathode,eIoni,-11.000000,15.075581,0.159506,0.138356,6.000000,0.000026
Secondary ,Cathode,eIoni,-11.000000,15.075614,0.159498,0.138355,6.000000,0.000174
Secondary ,Cathode,eIoni,-11.000000,15.075617,0.159497,0.138354,6.000000,0.000055
Secondary ,Cathode,eIoni,-11.000000,15.075643,0.159491,0.138354,6.000000,0.000249
Secondary ,Cathode,eIoni,-11.000000,15.075716,0.159474,0.138352,6.000000,0.000855
Secondary ,Cathode,eIoni,-11.000000,15.075739,0.159468,0.138351,6.000000,0.000369
Secondary ,Cathode,eIoni,-11.000000,15.075742,0.159468,0.138351,6.000000,0.000110
Secondary ,Cathode,eIoni,-11.000000,15.075767,0.159462,0.138351,6.000000,0.000180
Secondary ,Cathode,eIoni,-11.000000,15.075849,0.159445,0.138351,6.000000,0.000705
Secondary ,Cathode,eIoni,-11.000000,15.075902,0.159434,0.138352,6.000000,0.000513
Secondary ,Cathode,msc,-11.000000,15.075903,0.159434,0.138352,6.000000,0.000006
Secondary ,Cathode,msc,-11.000000,15.075907,0.159433,0.138352,6.000000,0.000007
Secondary ,Cathode,msc,-11.000000,15.075912,0.159432,0.138352,6.000000,0.000086
Secondary ,Cathode,eIoni,-11.000000,15.075914,0.159432,0.138352,6.000000,0.000026
Secondary ,Cathode,eIoni,-11.000000,15.075956,0.159424,0.138353,6.000000,0.000203
Secondary ,Cathode,msc,-11.000000,15.075958,0.159424,0.138353,6.000000,0.000008
Secondary ,Cathode,msc,-11.000000,15.075958,0.159424,0.138353,6.000000,0.000004
Secondary ,Cathode,eIoni,-11.000000,15.075962,0.159423,0.138353,6.000000,0.000022
Secondary ,Cathode,eIoni,-11.000000,15.076006,0.159416,0.138353,6.000000,0.000300
Secondary ,Cathode,eIoni,-11.000000,15.076069,0.159406,0.138353,6.000000,0.000345
Secondary ,Cathode,eIoni,-11.000000,15.076074,0.159405,0.138353,6.000000,0.000053
Secondary ,Cathode,eIoni,-11.000000,15.076124,0.159398,0.138354,6.000000,0.000340
Secondary ,Cathode,msc,-11.000000,15.076127,0.159397,0.138354,6.000000,0.000104
Secondary ,Cathode,eIoni,-11.000000,15.076129,0.159397,0.138354,6.000000,0.000028
Secondary ,Cathode,eIoni,-11.000000,15.076137,0.159396,0.138354,6.000000,0.000082
Secondary ,Cathode,eIoni,-11.000000,15.076184,0.159389,0.138354,6.000000,0.000598
Secondary ,Cathode,eIoni,-11.000000,15.076226,0.159383,0.138354,6.000000,0.000104
Secondary ,Cathode,eIoni,-11.000000,15.076275,0.159377,0.138354,6.000000,0.000606
Secondary ,Cathode,eIoni,-11.000000,15.076301,0.159373,0.138354,6.000000,0.000077
Secondary ,Cathode,eIoni,-11.000000,15.076367,0.159364,0.138354,6.000000,0.000336
Secondary ,Cathode,eIoni,-11.000000,15.076373,0.159363,0.138354,6.000000,0.000033
Secondary ,Cathode,eIoni,-11.000000,15.076376,0.159362,0.138354,6.000000,0.000065
Secondary ,Cathode,eIoni,-11.000000,15.076379,0.159362,0.138354,6.000000,0.000072
Secondary ,Cathode,eIoni,-11.000000,15.076447,0.159351,0.138353,6.000000,0.000365
Secondary ,Cathode,eIoni,-11.000000,15.076461,0.159349,0.138353,6.000000,0.000167
Secondary ,Cathode,eIoni,-11.000000,15.076500,0.159343,0.138353,6.000000,0.000285
Secondary ,Cathode,eIoni,-11.000000,15.076507,0.159342,0.138353,6.000000,0.000116
Secondary ,Cathode,eIoni,-11.000000,15.076526,0.159339,0.138353,6.000000,0.000039
Secondary ,Cathode,eIoni,-11.000000,15.076547,0.159336,0.138352,6.000000,0.000082
Secondary ,Cathode,eIoni,-11.000000,15.076772,0.159307,0.138351,6.000000,0.001205
Secondary ,Cathode,eIoni,-11.000000,15.076821,0.159301,0.138350,6.000000,0.000157
Secondary ,Cathode,eIoni,-11.000000,15.076875,0.159295,0.138350,6.000000,0.000535
Secondary ,Cathode,eIoni,-11.000000,15.076897,0.159292,0.138350,6.000000,0.000099
Secondary ,Cathode,eIoni,-11.000000,15.076930,0.159288,0.138349,6.000000,0.000556
Secondary ,Cathode,eIoni,-11.000000,15.076951,0.159285,0.138349,6.000000,0.000194
Secondary ,Cathode,eIoni,-11.000000,15.076977,0.159282,0.138349,6.000000,0.000206
Secondary ,Cathode,msc,-11.000000,15.076980,0.159282,0.138349,6.000000,0.000022
Secondary ,Cathode,msc,-11.000000,15.076981,0.159282,0.138349,6.000000,0.000005
Secondary ,Cathode,msc,-11.000000,15.076981,0.159282,0.138349,6.000000,0.000002
Secondary ,Cathode,msc,-11.000000,15.076982,0.159281,0.138349,6.000000,0.000004
Secondary ,Cathode,eIoni,-11.000000,15.076987,0.159281,0.138348,6.000000,0.000039
Secondary ,Cathode,msc,-11.000000,15.076987,0.159281,0.138348,6.000000,0.000003
Secondary ,Cathode,msc,-11.000000,15.076988,0.159281,0.138348,6.000000,0.000005
Secondary ,Cathode,eIoni,-11.000000,15.076988,0.159280,0.138348,6.000000,0.000002
Secondary ,Cathode,eIoni,-11.000000,15.077008,0.159278,0.138348,6.000000,0.000185
Secondary ,Cathode,msc,-11.000000,15.077011,0.159278,0.138348,6.000000,0.000005
Secondary ,Cathode,msc,-11.000000,15.077012,0.159277,0.138348,6.000000,0.000008
Secondary ,Cathode,msc,-11.000000,15.077024,0.159276,0.138348,6.000000,0.000139
Secondary ,Cathode,eIoni,-11.000000,15.077025,0.159276,0.138348,6.000000,0.000006
Secondary ,Cathode,eIoni,-11.000000,15.077075,0.159269,0.138347,6.000000,0.000331
Secondary ,Cathode,eIoni,-11.000000,15.077093,0.159267,0.138347,6.000000,0.000100
Secondary ,Cathode,eIoni,-11.000000,15.077095,0.159267,0.138347,6.000000,0.000027
Secondary ,Cathode,eIoni,-11.000000,15.077153,0.159259,0.138346,6.000000,0.000608
Secondary ,Cathode,eIoni,-11.000000,15.077222,0.159248,0.138345,6.000000,0.000483
Secondary ,Cathode,eIoni,-11.000000,15.077242,0.159245,0.138344,6.000000,0.000343
Secondary ,Cathode,eIoni,-11.000000,15.077261,0.159242,0.138344,6.000000,0.000084
Secondary ,Cathode,eIoni,-11.000000,15.077308,0.159233,0.138343,6.000000,0.000295
Secondary ,Cathode,eIoni,-11.000000,15.077367,0.159220,0.138342,6.000000,0.000465
Secondary ,Cathode,eIoni,-11.000000,15.077387,0.159214,0.138342,6.000000,0.000184
Secondary ,Cathode,eIoni,-11.000000,15.077407,0.159209,0.138342,6.000000,0.000024
Secondary ,Cathode,eIoni,-11.000000,15.077421,0.159205,0.138342,6.000000,0.000195
Secondary ,Cathode,msc,-11.000000,15.077426,0.159204,0.138342,6.000000,0.000019
Secondary ,Cathode,msc,-11.000000,15.077426,0.159204,0.138342,6.000000,0.000004
Secondary ,Cathode,msc,-11.000000,15.077427,0.159204,0.138342,6.000000,0.000002
Secondary ,Cathode,msc,-11.000000,15.077427,0.159203,0.138342,6.000000,0.000005
Secondary ,Cathode,eIoni,-11.000000,15.077427,0.159203,0.138342,6.000000,0.000040
Secondary ,Cathode,eIoni,-11.000000,15.077495,0.159187,0.138341,6.000000,0.000494
Secondary ,Cathode,eIoni,-11.000000,15.077536,0.159177,0.138340,6.000000,0.000454
Secondary ,Cathode,eIoni,-11.000000,15.077552,0.159174,0.138340,6.000000,0.000332
Secondary ,Cathode,eIoni,-11.000000,15.077555,0.159174,0.138340,6.000000,0.000000
Secondary ,Cathode,msc,-11.000000,15.077557,0.159173,0.138340,6.000000,0.000024
Secondary ,Cathode,msc,-11.000000,15.077558,0.159173,0.138340,6.000000,0.000007
Secondary ,Cathode,msc,-11.000000,15.077563,0.159172,0.138340,6.000000,0.000073
Secondary ,Cathode,msc,-11.000000,15.077566,0.159172,0.138340,6.000000,0.000016
Secondary ,Cathode,eIoni,-11.000000,15.077566,0.159172,0.138340,6.000000,0.000041
Secondary ,Cathode,eIoni,-11.000000,15.077589,0.159167,0.138339,6.000000,0.000357
Secondary ,Cathode,eIoni,-11.000000,15.077591,0.159166,0.138339,6.000000,0.000038
Secondary ,Cathode,eIoni,-11.000000,15.077599,0.159165,0.138339,6.000000,0.000055
Secondary ,Cathode,msc,-11.000000,15.077607,0.159163,0.138339,6.000000,0.000165
Secondary ,Cathode,eIoni,-11.000000,15.077607,0.159163,0.138339,6.000000,0.000001
Secondary ,Cathode,eIoni,-11.000000,15.077608,0.159163,0.138339,6.000000,0.000000
Secondary ,Cathode,eIoni,-11.000000,15.077649,0.159155,0.138338,6.000000,0.000131
Secondary ,Cathode,eIoni,-11.000000,15.077697,0.159145,0.138338,6.000000,0.000290
Secondary ,Cathode,eIoni,-11.000000,15.077735,0.159138,0.138337,6.000000,0.000272
Secondary ,Cathode,msc,-11.000000,15.077737,0.159137,0.138337,6.000000,0.000031
Secondary ,Cathode,eIoni,-11.000000,15.077740,0.159137,0.138337,6.000000,0.000000
Secondary ,Cathode,eIoni,-11.000000,15.077779,0.159129,0.138337,6.000000,0.000254
Secondary ,Cathode,eIoni,-11.000000,15.077794,0.159126,0.138337,6.000000,0.000036
Secondary ,Cathode,msc,-11.000000,15.077794,0.159126,0.138337,6.000000,0.000008
Secondary ,Cathode,eIoni,-11.000000,15.077797,0.159125,0.138337,6.000000,0.000000
Secondary ,Cathode,eIoni,-11.000000,15.077801,0.159124,0.138337,6.000000,0.000001
Secondary ,Cathode,msc,-11.000000,15.077803,0.159124,0.138337,6.000000,0.000001
Secondary ,Cathode,eIoni,-11.000000,15.077804,0.159124,0.138337,6.000000,0.000121
Secondary ,Cathode,eIoni,-11.000000,15.077806,0.159123,0.138337,6.000000,0.000055
Secondary ,Cathode,eIoni,-11.000000,15.077822,0.159119,0.138337,6.000000,0.000251
Secondary ,Cathode,eIoni,-11.000000,15.077904,0.159103,0.138336,6.000000,0.000717
Secondary ,Cathode,eIoni,-11.000000,15.077944,0.159097,0.138335,6.000000,0.000479
Secondary ,Cathode,eIoni,-11.000000,15.077961,0.159094,0.138335,6.000000,0.000132
Secondary ,Cathode,msc,-11.000000,15.077962,0.159094,0.138335,6.000000,0.000008
Secondary ,Cathode,msc,-11.000000,15.077963,0.159094,0.138334,6.000000,0.000005
Secondary ,Cathode,eIoni,-11.000000,15.077971,0.159092,0.138334,6.000000,0.000027
Secondary ,Cathode,eIoni,-11.000000,15.077989,0.159089,0.138334,6.000000,0.000121
Secondary ,Cathode,eIoni,-11.000000,15.078059,0.159074,0.138332,6.000000,0.001018
Secondary ,Cathode,eIoni,-11.000000,15.078059,0.159074,0.138332,6.000000,0.000039
Secondary ,Cathode,eIoni,-11.000000,15.078118,0.159061,0.138330,6.000000,0.000334
Secondary ,Cathode,eIoni,-11.000000,15.078133,0.159058,0.138329,6.000000,0.000187
Secondary ,Cathode,eIoni,-11.000000,15.078190,0.159047,0.138327,6.000000,0.000536
Secondary ,Cathode,eIoni,-11.000000,15.078213,0.159043,0.138325,6.000000,0.000106
Secondary ,Cathode,eIoni,-11.000000,15.078252,0.159037,0.138323,6.000000,0.000188
Secondary ,Cathode,msc,-11.000000,15.078252,0.159037,0.138323,6.000000,0.000004
Secondary ,Cathode,msc,-11.000000,15.078253,0.159037,0.138323,6.000000,0.000007
Secondary ,Cathode,eIoni,-11.000000,15.078257,0.159036,0.138323,6.000000,0.000065
Secondary ,Cathode,eIoni,-11.000000,15.078304,0.159028,0.138321,6.000000,0.000487
Secondary ,Cathode,msc,-11.000000,15.078304,0.159028,0.138321,6.000000,0.000004
Secondary ,Cathode,msc,-11.000000,15.078305,0.159028,0.138321,6.000000,0.000007
Secondary ,Cathode,msc,-11.000000,15.078309,0.159027,0.138320,6.000000,0.000002
Secondary ,Cathode,eIoni,-11.000000,15.078312,0.159027,0.138320,6.000000,0.000000
Secondary ,Cathode,msc,-11.000000,15.078316,0.159026,0.138320,6.000000,0.000021
Secondary ,Cathode,eIoni,-11.000000,15.078316,0.159026,0.138320,6.000000,0.000039
Secondary ,Cathode,eIoni,-11.000000,15.078334,0.159022,0.138319,6.000000,0.000183
Secondary ,Cathode,eIoni,-11.000000,15.078370,0.159015,0.138316,6.000000,0.000486
Secondary ,Cathode,msc,-11.000000,15.078370,0.159015,0.138316,6.000000,0.000001
Secondary ,Cathode,msc,-11.000000,15.078373,0.159014,0.138316,6.000000,0.000028
Secondary ,Cathode,msc,-11.000000,15.078376,0.159014,0.138316,6.000000,0.000049
Secondary ,Cathode,msc,-11.000000,15.078380,0.159013,0.138316,6.000000,0.000005
Secondary ,Cathode,eIoni,-11.000000,15.078382,0.159013,0.138316,6.000000,0.000052
Secondary ,Cathode,eIoni,-11.000000,15.078413,0.159006,0.138314,6.000000,0.000174
Secondary ,Cathode,msc,-11.000000,15.078413,0.159006,0.138314,6.000000,0.000003
Secondary ,Cathode,msc,-11.000000,15.078417,0.159005,0.138313,6.000000,0.000074
Secondary ,Cathode,msc,-11.000000,15.078417,0.159005,0.138313,6.000000,0.000000
Secondary ,Cathode,eIoni,-11.000000,15.078418,0.159005,0.138313,6.000000,0.000119
Secondary ,Cathode,eIoni,-11.000000,15.078439,0.159000,0.138312,6.000000,0.000072
Secondary ,Cathode,msc,-11.000000,15.078439,0.158999,0.138312,6.000000,0.000003
Secondary ,Cathode,eIoni,-11.000000,15.078443,0.158998,0.138312,6.000000,0.000028
Secondary ,Cathode,eIoni,-11.000000,15.078458,0.158993,0.138310,6.000000,0.000280
Secondary ,Cathode,eIoni,-11.000000,15.078473,0.158987,0.138308,6.000000,0.000373
Secondary ,Cathode,eIoni,-11.000000,15.078504,0.158976,0.138305,6.000000,0.000302
Secondary ,Cathode,eIoni,-11.000000,15.078526,0.158966,0.138302,6.000000,0.000466
Secondary ,Cathode,eIoni,-11.000000,15.078538,0.158961,0.138300,6.000000,0.000247
Secondary ,Cathode,msc,-11.000000,15.078538,0.158961,0.138300,6.000000,0.000000
Secondary ,Cathode,msc,-11.000000,15.078539,0.158960,0.138300,6.000000,0.000020
Secondary ,Cathode,eIoni,-11.000000,15.078539,0.158960,0.138300,6.000000,0.000001
Secondary ,Cathode,eIoni,-11.000000,15.078548,0.158954,0.138299,6.000000,0.000269
Secondary ,Cathode,eIoni,-11.000000,15.078579,0.158933,0.138292,6.000000,0.000755
Secondary ,Cathode,msc,-11.000000,15.078582,0.158931,0.138292,6.000000,0.000024
Secondary ,Cathode,msc,-11.000000,15.078582,0.158931,0.138292,6.000000,0.000005
Secondary ,Cathode,eIoni,-11.000000,15.078582,0.158931,0.138292,6.000000,0.000116
Secondary ,Cathode,msc,-11.000000,15.078582,0.158930,0.138292,6.000000,0.000007
Secondary ,Cathode,msc,-11.000000,15.078582,0.158930,0.138292,6.000000,0.000000
Secondary ,Cathode,eIoni,-11.000000,15.078583,0.158930,0.138292,6.000000,0.000007
Secondary ,Cathode,eIoni,-11.000000,15.078590,0.158925,0.138290,6.000000,0.000223
Secondary ,Cathode,eIoni,-11.000000,15.078592,0.158924,0.138289,6.000000,0.000154
Secondary ,Cathode,eIoni,-11.000000,15.078596,0.158921,0.138288,6.000000,0.000170
Secondary ,Cathode,eIoni,-11.000000,15.078609,0.158910,0.138285,6.000000,0.000760
Secondary ,Cathode,eIoni,-11.000000,15.078621,0.158902,0.138282,6.000000,0.000192
Secondary ,Cathode,eIoni,-11.000000,15.078629,0.158895,0.138280,6.000000,0.000152
Secondary ,Cathode,eIoni,-11.000000,15.078634,0.158891,0.138278,6.000000,0.000339
Secondary ,Cathode,msc,-11.000000,15.078634,0.158891,0.138278,6.000000,0.000006
Secondary ,Cathode,eIoni,-11.000000,15.078635,0.158889,0.138278,6.000000,0.000033
Secondary ,Cathode,eIoni,-11.000000,15.078640,0.158885,0.138276,6.000000,0.000171
Secondary ,Cathode,msc,-11.000000,15.078641,0.158884,0.138276,6.000000,0.000043
Secondary ,Cathode,eIoni,-11.000000,15.078643,0.158883,0.138276,6.000000,0.000026
Secondary ,Cathode,eIoni,-11.000000,15.078650,0.158876,0.138273,6.000000,0.000482
Secondary ,Cathode,msc,-11.000000,15.078651,0.158875,0.138273,6.000000,0.000108
Secondary ,Cathode,eIoni,-11.000000,15.078653,0.158874,0.138272,6.000000,0.000036
Secondary ,Cathode,eIoni,-11.000000,15.078661,0.158868,0.138270,6.000000,0.000253
Secondary ,Cathode,eIoni,-11.000000,15.078666,0.158863,0.138269,6.000000,0.000400
Secondary ,Cathode,msc,-11.000000,15.078668,0.158862,0.138268,6.000000,0.000032
Secondary ,Cathode,eIoni,-11.000000,15.078669,0.158861,0.138268,6.000000,0.000001
Secondary ,Cathode,msc,-11.000000,15.078670,0.158861,0.138268,6.000000,0.000000
Secondary ,Cathode,msc,-11.000000,15.078671,0.158861,0.138268,6.000000,0.000051
Secondary ,Cathode,msc,-11.000000,15.078675,0.158860,0.138268,6.000000,0.000099
Secondary ,Cathode,msc,-11.000000,15.078678,0.158859,0.138268,6.000000,0.000018
Secondary ,Cathode,eIoni,-11.000000,15.078679,0.158859,0.138268,6.000000,0.000004
Secondary ,Cathode,msc,-11.000000,15.078684,0.158858,0.138268,6.000000,0.000112
Secondary ,Cathode,msc,-11.000000,15.078686,0.158858,0.138268,6.000000,0.000031
Secondary ,Cathode,eIoni,-11.000000,15.078686,0.158858,0.138268,6.000000,0.000006
Secondary ,Cathode,msc,-11.000000,15.078687,0.158858,0.138268,6.000000,0.000006
Secondary ,Cathode,msc,-11.000000,15.078691,0.158857,0.138267,6.000000,0.000145
Secondary ,Cathode,msc,-11.000000,15.078696,0.158856,0.138267,6.000000,0.000026
Secondary ,Cathode,msc,-11.000000,15.078697,0.158856,0.138267,6.000000,0.000005
Secondary ,Cathode,eIoni,-11.000000,15.078699,0.158855,0.138267,6.000000,0.000000
Secondary ,Cathode,eIoni,-11.000000,15.078736,0.158847,0.138266,6.000000,0.000588
Secondary ,Cathode,msc,-11.000000,15.078737,0.158846,0.138266,6.000000,0.000007
Secondary ,Cathode,msc,-11.000000,15.078738,0.158846,0.138266,6.000000,0.000008
Secondary ,Cathode,eIoni,-11.000000,15.078740,0.158846,0.138266,6.000000,0.000026
Secondary ,Cathode,msc,-11.000000,15.078741,0.158846,0.138266,6.000000,0.000009
Secondary ,Cathode,msc,-11.000000,15.078744,0.158845,0.138266,6.000000,0.000033
Secondary ,Cathode,eIoni,-11.000000,15.078746,0.158844,0.138266,6.000000,0.000000
Secondary ,Cathode,eIoni,-11.000000,15.078825,0.158826,0.138264,6.000000,0.000733
Secondary ,Cathode,eIoni,-11.000000,15.078840,0.158822,0.138263,6.000000,0.000101
Secondary ,Cathode,eIoni,-11.000000,15.078859,0.158817,0.138262,6.000000,0.000226
Secondary ,Cathode,eIoni,-11.000000,15.078870,0.158815,0.138262,6.000000,0.000221
Secondary ,Cathode,eIoni,-11.000000,15.078963,0.158791,0.138256,6.000000,0.000930
Secondary ,Cathode,eIoni,-11.000000,15.078981,0.158787,0.138255,6.000000,0.000344
Secondary ,Cathode,msc,-11.000000,15.078982,0.158787,0.138255,6.000000,0.000005
Secondary ,Cathode,msc,-11.000000,15.078984,0.158786,0.138255,6.000000,0.000004
Secondary ,Cathode,msc,-11.000000,15.078987,0.158786,0.138255,6.000000,0.000004
Secondary ,Cathode,msc,-11.000000,15.078988,0.158786,0.138255,6.000000,0.000006
Secondary ,Cathode,msc,-11.000000,15.078988,0.158785,0.138255,6.000000,0.000006
Secondary ,Cathode,eIoni,-11.000000,15.078991,0.158785,0.138254,6.000000,0.000015
Secondary ,Cathode,msc,-11.000000,15.078996,0.158784,0.138254,6.000000,0.000139
Secondary ,Cathode,msc,-11.000000,15.078996,0.158784,0.138254,6.000000,0.000007
Secondary ,Cathode,eIoni,-11.000000,15.078998,0.158783,0.138254,6.000000,0.000030
Secondary ,Cathode,msc,-11.000000,15.078999,0.158783,0.138254,6.000000,0.000007
Secondary ,Cathode,eIoni,-11.000000,15.079000,0.158783,0.138254,6.000000,0.000026
Secondary ,Cathode,msc,-11.000000,15.079007,0.158781,0.138253,6.000000,0.000052
Secondary ,Cathode,eIoni,-11.000000,15.079008,0.158781,0.138253,6.000000,0.000000
Secondary ,Cathode,eIoni,-11.000000,15.079040,0.158775,0.138251,6.000000,0.000395
Secondary ,Cathode,msc,-11.000000,15.079044,0.158774,0.138250,6.000000,0.000042
Secondary ,Cathode,msc,-11.000000,15.079045,0.158774,0.138250,6.000000,0.000004
Secondary ,Cathode,eIoni,-11.000000,15.079048,0.158773,0.138250,6.000000,0.000133
Secondary ,Cathode,eIoni,-11.000000,15.079090,0.158766,0.138246,6.000000,0.000393
Secondary ,Cathode,eIoni,-11.000000,15.079107,0.158763,0.138245,6.000000,0.000183
Secondary ,Cathode,eIoni,-11.000000,15.079110,0.158763,0.138245,6.000000,0.000000
Secondary ,Cathode,msc,-11.000000,15.079111,0.158763,0.138245,6.000000,0.000004
Secondary ,Cathode,eIoni,-11.000000,15.079116,0.158762,0.138244,6.000000,0.000000
Secondary ,Cathode,eIoni,-11.000000,15.079147,0.158757,0.138242,6.000000,0.000402
Secondary ,Cathode,eIoni,-11.000000,15.079247,0.158737,0.138235,6.000000,0.000995
Secondary ,Cathode,eIoni,-11.000000,15.079321,0.158724,0.138231,6.000000,0.000515
Secondary ,Cathode,eIoni,-11.000000,15.079337,0.158721,0.138230,6.000000,0.000226
Secondary ,Cathode,eIoni,-11.000000,15.079479,0.158702,0.138222,6.000000,0.000806
Secondary ,Cathode,msc,-11.000000,15.079482,0.158702,0.138221,6.000000,0.000053
Secondary ,Cathode,eIoni,-11.000000,15.079483,0.158702,0.138221,6.000000,0.000006
Secondary ,Cathode,eIoni,-11.000000,15.079542,0.158693,0.138216,6.000000,0.000416
Secondary ,Cathode,msc,-11.000000,15.079543,0.158693,0.138216,6.000000,0.000006
Secondary ,Cathode,msc,-11.000000,15.079550,0.158692,0.138215,6.000000,0.000121
Secondary ,Cathode,msc,-11.000000,15.079553,0.158691,0.138215,6.000000,0.000121
Secondary ,Cathode,eIoni,-11.000000,15.079555,0.158691,0.138215,6.000000,0.000010
Secondary ,Cathode,eIoni,-11.000000,15.079560,0.158690,0.138215,6.000000,0.000063
Secondary ,Cathode,eIoni,-11.000000,15.079584,0.158687,0.138213,6.000000,0.000196
Secondary ,Cathode,eIoni,-11.000000,15.079605,0.158683,0.138211,6.000000,0.000029
Secondary ,Cathode,eIoni,-11.000000,15.079738,0.158666,0.138200,6.000000,0.000769
Secondary ,Cathode,eIoni,-11.000000,15.079766,0.158662,0.138199,6.000000,0.000074
Secondary ,Cathode,eIoni,-11.000000,15.079774,0.158661,0.138198,6.000000,0.000026
Secondary ,Cathode,eIoni,-11.000000,15.079807,0.158658,0.138196,6.000000,0.000259
Secondary ,Cathode,eIoni,-11.000000,15.079852,0.158652,0.138193,6.000000,0.000353
Secondary ,Cathode,eIoni,-11.000000,15.079866,0.158650,0.138192,6.000000,0.000071
Secondary ,Cathode,eIoni,-11.000000,15.079923,0.158642,0.138189,6.000000,0.000202
Secondary ,Cathode,eIoni,-11.000000,15.079923,0.158642,0.138189,6.000000,0.000001
Secondary ,Cathode,eIoni,-11.000000,15.079940,0.158640,0.138188,6.000000,0.000302
Secondary ,Cathode,eIoni,-11.000000,15.080092,0.158620,0.138180,6.000000,0.001586
Secondary ,Cathode,eIoni,-11.000000,15.080092,0.158620,0.138180,6.000000,0.000001
Secondary ,Cathode,eIoni,-11.000000,15.080118,0.158616,0.138178,6.000000,0.000218
Secondary ,Cathode,msc,-11.000000,15.080118,0.158616,0.138178,6.000000,0.000002
Secondary ,Cathode,msc,-11.000000,15.080118,0.158616,0.138178,6.000000,0.000004
Secondary ,Cathode,msc,-11.000000,15.080121,0.158616,0.138178,6.000000,0.000131
Secondary ,Cathode,msc,-11.000000,15.080123,0.158615,0.138178,6.000000,0.000062
Secondary ,Cathode,msc,-11.000000,15.080124,0.158615,0.138178,6.000000,0.000007
Secondary ,Cathode,eIoni,-11.000000,15.080129,0.158614,0.138178,6.000000,0.000027
Secondary ,Cathode,eIoni,-11.000000,15.080146,0.158612,0.138177,6.000000,0.000100
Secondary ,Cathode,eIoni,-11.000000,15.080175,0.158608,0.138175,6.000000,0.000104
Secondary ,Cathode,msc,-11.000000,15.080185,0.158606,0.138175,6.000000,0.000041
Secondary ,Cathode,msc,-11.000000,15.080186,0.158606,0.138174,6.000000,0.000005
Secondary ,Cathode,eIoni,-11.000000,15.080187,0.158606,0.138174,6.000000,0.000006
Secondary ,Cathode,msc,-11.000000,15.080187,0.158606,0.138174,6.000000,0.000002
Secondary ,Cathode,msc,-11.000000,15.080187,0.158606,0.138174,6.000000,0.000001
Secondary ,Cathode,msc,-11.000000,15.080188,0.158606,0.138174,6.000000,0.000004
Secondary ,Cathode,msc,-11.000000,15.080188,0.158606,0.138174,6.000000,0.000003
Secondary ,Cathode,msc,-11.000000,15.080189,0.158606,0.138174,6.000000,0.000004
