 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000       30.820     
  0.17453       30.494     
  0.34906       30.202     
  0.52359       29.944     
  0.69812       29.771     
  0.87265       29.664     
   1.0472       29.583     
   1.2217       29.526     
   1.3962       29.495     
   1.5708       29.489     
   1.7453       29.509     
   1.9198       29.554     
   2.0944       29.625     
   2.2689       29.723     
   2.4434       29.846     
   2.6180       29.995     
   2.7925       30.169     
   2.9670       30.369     
   3.1416       30.491     
   3.3161       30.360     
   3.4906       30.252     
   3.6651       30.167     
   3.8397       30.105     
   4.0142       29.990     
   4.1887       29.904     
   4.3633       29.845     
   4.5378       29.815     
   4.7123       29.814     
   4.8869       29.841     
   5.0614       29.897     
   5.2359       29.982     
   5.4105       30.096     
   5.5850       30.238     
   5.7595       30.293     
   5.9340       30.191     
   6.1086       30.056     
   6.2831       29.923     
   6.4576       29.815     
   6.6322       29.731     
   6.8067       29.673     
   6.9812       29.640     
   7.1558       29.632     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   7.3303       29.650     
   7.5048       29.695     
   7.6794       29.765     
   7.8539       29.950     
   8.0284       29.937     
   8.2029       29.817     
   8.3775       29.729     
   8.5520       29.673     
   8.7265       29.650     
   8.9011       29.659     
   9.0756       29.700     
   9.2501       29.773     
   9.4247       29.877     
   9.5992       30.013     
   9.7737       30.179     
   9.9483       30.304     
   10.123       30.421     
   10.297       30.279     
   10.472       30.166     
   10.646       30.083     
   10.821       30.030     
   10.995       30.007     
   11.170       30.013     
   11.344       30.049     
   11.519       30.114     
   11.694       30.208     
   11.868       30.302     
   12.043       30.411     
   12.217       30.563     
   12.392       30.591     
   12.566       30.484     
   12.741       30.405     
   12.915       30.353     
   13.090       30.328     
   13.264       30.332     
   13.439       30.362     
   13.613       30.420     
   13.788       30.424     
   13.962       30.432     
   14.137       30.481     
   14.312       30.570     
   14.486       30.698     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   14.661       30.675     
   14.835       30.631     
   15.010       30.613     
   15.184       30.620     
   15.359       30.651     
   15.533       30.580     
   15.708       30.474     
   15.882       30.403     
   16.057       30.366     
   16.231       30.363     
   16.406       30.396     
   16.580       30.463     
   16.755       30.447     
   16.929       30.447     
   17.104       30.329     
   17.279       30.194     
   17.453       30.088     
   17.628       30.012     
   17.802       29.967     
   17.977       29.951     
   18.151       29.966     
   18.326       30.046     
   18.500       30.044     
   18.675       30.021     
   18.849       30.036     
   19.024       30.088     
   19.198       30.177     
   19.373       30.303     
   19.547       30.465     
   19.722       30.585     
   19.897       30.634     
   20.071       30.590     
   20.246       30.574     
   20.420       30.592     
   20.595       30.645     
   20.769       30.732     
   20.944       30.760     
   21.118       30.759     
   21.293       30.808     
   21.467       30.744     
   21.642       30.715     
   21.816       30.721     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   21.991       30.762     
   22.165       30.744     
   22.340       30.786     
   22.514       30.848     
   22.689       30.756     
   22.864       30.702     
   23.038       30.687     
   23.213       30.680     
   23.387       30.735     
   23.562       30.756     
   23.736       30.651     
   23.911       30.591     
   24.085       30.576     
   24.260       30.629     
   24.434       30.701     
   24.609       30.623     
   24.783       30.601     
   24.958       30.607     
   25.132       30.657     
   25.307       30.669     
   25.481       30.702     
   25.656       30.780     
   25.831       30.895     
   26.005       30.979     
   26.180       31.094     
   26.354       31.287     
   26.529       31.519     
   26.703       31.732     
   26.878       32.069     
   27.052       32.486     
   27.227       32.897     
   27.401       33.486     
   27.576       34.148     
   27.750       34.902     
   27.925       35.884     
   28.099       36.985     
   28.274       38.291     
   28.449       39.909     
   28.623       41.793     
   28.798       43.950     
   28.972       46.651     
   29.147       49.571     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   29.321       53.451     
   29.496       57.709     
   29.670       63.286     
   29.845       69.898     
   30.019       78.286     
   30.194       89.702     
   30.368       103.43     
   30.543     
   30.717     
   30.892       2367.7     
   31.066       2981.2     
   31.241       3988.1     
   31.416     
