 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000      0.12014     
   2.5307      0.11985     
   5.0614      0.11977     
   7.5921      0.11988     
   10.123      0.12003     
   12.653      0.12022     
   15.184      0.12044     
   17.715      0.12071     
   20.246      0.12053     
   22.776      0.12019     
   25.307      0.12019     
   27.838      0.12028     
   30.368      0.12037     
   32.899      0.12046     
   35.430      0.12056     
   37.960      0.12061     
   40.491      0.12015     
   43.022      0.11987     
   45.553      0.11989     
   48.083      0.11995     
   50.614      0.12004     
   53.145      0.12017     
   55.675      0.12033     
   58.206      0.12006     
   60.737      0.11956     
   63.267      0.11930     
   65.798      0.11932     
   68.329      0.11936     
   70.859      0.11940     
   73.390      0.11944     
   75.921      0.11948     
   78.452      0.11928     
   80.982      0.11907     
   83.513      0.11890     
   86.044      0.11877     
   88.574      0.11867     
   91.105      0.11867     
   93.636      0.11884     
   96.166      0.11904     
   98.697      0.11884     
   101.23      0.11864     
   103.76      0.11844     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   106.29      0.11824     
   108.82      0.11805     
   111.35      0.11794     
   113.88      0.11799     
   116.41      0.11795     
   118.94      0.11771     
   121.47      0.11751     
   124.00      0.11733     
   126.53      0.11719     
   129.07      0.11708     
   131.60      0.11692     
   134.13      0.11688     
   136.66      0.11674     
   139.19      0.11657     
   141.72      0.11640     
   144.25      0.11623     
   146.78      0.11606     
   149.31      0.11587     
   151.84      0.11564     
   154.37      0.11551     
   156.90      0.11527     
   159.43      0.11507     
   161.96      0.11489     
   164.50      0.11474     
   167.03      0.11462     
   169.56      0.11437     
   172.09      0.11411     
   174.62      0.11393     
   177.15      0.11375     
   179.68      0.11356     
   182.21      0.11338     
   184.74      0.11319     
   187.27      0.11299     
   189.80      0.11259     
   192.33      0.11232     
   194.86      0.11205     
   197.39      0.11181     
   199.92      0.11160     
   202.46      0.11141     
   204.99      0.11126     
   207.52      0.11093     
   210.05      0.11053     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   212.58      0.11026     
   215.11      0.11003     
   217.64      0.10980     
   220.17      0.10956     
   222.70      0.10932     
   225.23      0.10904     
   227.76      0.10856     
   230.29      0.10819     
   232.82      0.10787     
   235.35      0.10757     
   237.89      0.10729     
   240.42      0.10705     
   242.95      0.10683     
   245.48      0.10630     
   248.01      0.10586     
   250.54      0.10554     
   253.07      0.10524     
   255.60      0.10494     
   258.13      0.10463     
   260.66      0.10430     
   263.19      0.10375     
   265.72      0.10324     
   268.25      0.10283     
   270.78      0.10244     
   273.32      0.10207     
   275.85      0.10174     
   278.38      0.10143     
   280.91      0.10086     
   283.44      0.10028     
   285.97      0.99818E-001
   288.50      0.99424E-001
   291.03      0.99017E-001
   293.56      0.98595E-001
   296.09      0.98161E-001
   298.62      0.97561E-001
   301.15      0.96985E-001
   303.68      0.96487E-001
   306.21      0.96010E-001
   308.74      0.95559E-001
   311.28      0.94933E-001
   313.81      0.94289E-001
   316.34      0.93766E-001
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   318.87      0.93277E-001
   321.40      0.92763E-001
   323.93      0.92050E-001
   326.46      0.91382E-001
   328.99      0.90795E-001
   331.52      0.90239E-001
   334.05      0.89692E-001
   336.58      0.88901E-001
   339.11      0.88197E-001
   341.64      0.87590E-001
   344.17      0.86965E-001
   346.71      0.86225E-001
   349.24      0.85429E-001
   351.77      0.84717E-001
   354.30      0.84047E-001
   356.83      0.83204E-001
   359.36      0.82374E-001
   361.89      0.81656E-001
   364.42      0.80821E-001
   366.95      0.79912E-001
   369.48      0.79088E-001
   372.01      0.78278E-001
   374.54      0.77281E-001
   377.07      0.76358E-001
   379.60      0.75497E-001
   382.13      0.74430E-001
   384.67      0.73433E-001
   387.20      0.72415E-001
   389.73      0.71320E-001
   392.26      0.70270E-001
   394.79      0.69083E-001
   397.32      0.67968E-001
   399.85      0.66689E-001
   402.38      0.65478E-001
   404.91      0.64138E-001
   407.44      0.62809E-001
   409.97      0.61387E-001
   412.50      0.59896E-001
   415.03      0.58382E-001
   417.56      0.56727E-001
   420.10      0.54970E-001
   422.63      0.53131E-001
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   425.16      0.51174E-001
   427.69      0.49066E-001
   430.22      0.46810E-001
   432.75      0.44375E-001
   435.28      0.41668E-001
   437.81      0.38707E-001
   440.34      0.35404E-001
   442.87      0.31704E-001
   445.40      0.27626E-001
   447.93      0.23621E-001
   450.46      0.22628E-001
   452.99     
   455.53     
