 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000      0.13336     
   1.7453      0.13279     
   3.4906      0.13234     
   5.2359      0.13201     
   6.9812      0.13179     
   8.7265      0.13183     
   10.472      0.13202     
   12.217      0.13236     
   13.962      0.13284     
   15.708      0.13307     
   17.453      0.13256     
   19.198      0.13219     
   20.944      0.13194     
   22.689      0.13181     
   24.434      0.13182     
   26.180      0.13197     
   27.925      0.13231     
   29.670      0.13261     
   31.416      0.13225     
   33.161      0.13201     
   34.906      0.13190     
   36.651      0.13189     
   38.397      0.13190     
   40.142      0.13207     
   41.887      0.13207     
   43.633      0.13194     
   45.378      0.13192     
   47.123      0.13179     
   48.869      0.13158     
   50.614      0.13150     
   52.359      0.13157     
   54.105      0.13117     
   55.850      0.13085     
   57.595      0.13065     
   59.340      0.13060     
   61.086      0.13068     
   62.831      0.13090     
   64.576      0.13104     
   66.322      0.13067     
   68.067      0.13041     
   69.812      0.13025     
   71.558      0.13014     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   73.303      0.13016     
   75.048      0.13032     
   76.794      0.13002     
   78.539      0.12973     
   80.284      0.12957     
   82.029      0.12939     
   83.775      0.12933     
   85.520      0.12940     
   87.265      0.12915     
   89.011      0.12892     
   90.756      0.12880     
   92.501      0.12857     
   94.247      0.12848     
   95.992      0.12852     
   97.737      0.12820     
   99.483      0.12787     
   101.23      0.12764     
   102.97      0.12747     
   104.72      0.12743     
   106.46      0.12750     
   108.21      0.12712     
   109.95      0.12685     
   111.70      0.12668     
   113.44      0.12650     
   115.19      0.12647     
   116.94      0.12639     
   118.68      0.12593     
   120.43      0.12560     
   122.17      0.12539     
   123.92      0.12524     
   125.66      0.12523     
   127.41      0.12490     
   129.15      0.12444     
   130.90      0.12411     
   132.64      0.12390     
   134.39      0.12379     
   136.13      0.12381     
   137.88      0.12319     
   139.62      0.12270     
   141.37      0.12233     
   143.12      0.12209     
   144.86      0.12197     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   146.61      0.12168     
   148.35      0.12103     
   150.10      0.12052     
   151.84      0.12014     
   153.59      0.11991     
   155.33      0.11994     
   157.08      0.11963     
   158.82      0.11920     
   160.57      0.11889     
   162.31      0.11869     
   164.06      0.11861     
   165.80      0.11863     
   167.55      0.11810     
   169.29      0.11764     
   171.04      0.11728     
   172.79      0.11705     
   174.53      0.11694     
   176.28      0.11664     
   178.02      0.11611     
   179.77      0.11569     
   181.51      0.11525     
   183.26      0.11492     
   185.00      0.11473     
   186.75      0.11416     
   188.49      0.11367     
   190.24      0.11330     
   191.98      0.11284     
   193.73      0.11241     
   195.47      0.11192     
   197.22      0.11139     
   198.97      0.11098     
   200.71      0.11069     
   202.46      0.11009     
   204.20      0.10956     
   205.95      0.10900     
   207.69      0.10856     
   209.44      0.10825     
   211.18      0.10767     
   212.93      0.10706     
   214.67      0.10651     
   216.42      0.10608     
   218.16      0.10577     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   219.91      0.10508     
   221.65      0.10443     
   223.40      0.10392     
   225.14      0.10352     
   226.89      0.10307     
   228.64      0.10230     
   230.38      0.10167     
   232.13      0.10121     
   233.87      0.10088     
   235.62      0.10007     
   237.36      0.99375E-001
   239.11      0.98828E-001
   240.85      0.98467E-001
   242.60      0.97719E-001
   244.34      0.97023E-001
   246.09      0.96469E-001
   247.83      0.96121E-001
   249.58      0.95475E-001
   251.32      0.94938E-001
   253.07      0.94563E-001
   254.81      0.94338E-001
   256.56      0.93606E-001
   258.31      0.93167E-001
   260.05      0.92941E-001
   261.80      0.92720E-001
   263.54      0.92215E-001
   265.29      0.91927E-001
   267.03      0.91889E-001
   268.78      0.91797E-001
   270.52      0.91677E-001
   272.27      0.91888E-001
   274.01      0.92439E-001
   275.76      0.92862E-001
   277.50      0.93608E-001
   279.25      0.94664E-001
   280.99      0.96001E-001
   282.74      0.97647E-001
   284.49      0.99736E-001
   286.23      0.10224     
   287.98      0.10547     
   289.72      0.10995     
   291.47      0.11504     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   293.21      0.12067     
   294.96      0.13020     
   296.70      0.14069     
   298.45      0.15151     
   300.19      0.16666     
   301.94      0.18869     
   303.68      0.21278     
   305.43      0.24062     
   307.17      0.35914     
   308.92      0.47910     
   310.66      0.59972     
   312.41     
   314.16     
