 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000      0.60763E-001
   2.5307      0.60551E-001
   5.0614      0.60398E-001
   7.5921      0.60304E-001
   10.123      0.60267E-001
   12.653      0.60289E-001
   15.184      0.60371E-001
   17.715      0.60520E-001
   20.246      0.60499E-001
   22.776      0.60348E-001
   25.307      0.60257E-001
   27.838      0.60224E-001
   30.368      0.60250E-001
   32.899      0.60330E-001
   35.430      0.60473E-001
   37.960      0.60498E-001
   40.491      0.60350E-001
   43.022      0.60259E-001
   45.553      0.60225E-001
   48.083      0.60240E-001
   50.614      0.60296E-001
   53.145      0.60353E-001
   55.675      0.60257E-001
   58.206      0.60217E-001
   60.737      0.60231E-001
   63.267      0.60180E-001
   65.798      0.60153E-001
   68.329      0.60193E-001
   70.859      0.60026E-001
   73.390      0.59914E-001
   75.921      0.59855E-001
   78.452      0.59813E-001
   80.982      0.59818E-001
   83.513      0.59888E-001
   86.044      0.59838E-001
   88.574      0.59732E-001
   91.105      0.59680E-001
   93.636      0.59650E-001
   96.166      0.59609E-001
   98.697      0.59633E-001
   101.23      0.59552E-001
   103.76      0.59444E-001
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   106.29      0.59389E-001
   108.82      0.59298E-001
   111.35      0.59248E-001
   113.88      0.59262E-001
   116.41      0.59181E-001
   118.94      0.59107E-001
   121.47      0.59033E-001
   124.00      0.58931E-001
   126.53      0.58891E-001
   129.07      0.58839E-001
   131.60      0.58692E-001
   134.13      0.58595E-001
   136.66      0.58507E-001
   139.19      0.58478E-001
   141.72      0.58510E-001
   144.25      0.58450E-001
   146.78      0.58315E-001
   149.31      0.58232E-001
   151.84      0.58123E-001
   154.37      0.58055E-001
   156.90      0.58050E-001
   159.43      0.57903E-001
   161.96      0.57757E-001
   164.50      0.57664E-001
   167.03      0.57558E-001
   169.56      0.57512E-001
   172.09      0.57501E-001
   174.62      0.57333E-001
   177.15      0.57217E-001
   179.68      0.57139E-001
   182.21      0.57029E-001
   184.74      0.56982E-001
   187.27      0.56887E-001
   189.80      0.56696E-001
   192.33      0.56557E-001
   194.86      0.56460E-001
   197.39      0.56364E-001
   199.92      0.56332E-001
   202.46      0.56148E-001
   204.99      0.55965E-001
   207.52      0.55835E-001
   210.05      0.55752E-001
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   212.58      0.55674E-001
   215.11      0.55625E-001
   217.64      0.55330E-001
   220.17      0.55091E-001
   222.70      0.54908E-001
   225.23      0.54782E-001
   227.76      0.54715E-001
   230.29      0.54571E-001
   232.82      0.54236E-001
   235.35      0.53962E-001
   237.89      0.53749E-001
   240.42      0.53695E-001
   242.95      0.53716E-001
   245.48      0.53521E-001
   248.01      0.53368E-001
   250.54      0.53270E-001
   253.07      0.53227E-001
   255.60      0.53239E-001
   258.13      0.52965E-001
   260.66      0.52679E-001
   263.19      0.52443E-001
   265.72      0.52329E-001
   268.25      0.52258E-001
   270.78      0.51888E-001
   273.32      0.51577E-001
   275.85      0.51442E-001
   278.38      0.51415E-001
   280.91      0.51174E-001
   283.44      0.50943E-001
   285.97      0.50808E-001
   288.50      0.50731E-001
   291.03      0.50478E-001
   293.56      0.50163E-001
   296.09      0.49904E-001
   298.62      0.49701E-001
   301.15      0.49470E-001
   303.68      0.49289E-001
   306.21      0.49164E-001
   308.74      0.48968E-001
   311.28      0.48648E-001
   313.81      0.48382E-001
   316.34      0.48154E-001
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   318.87      0.47911E-001
   321.40      0.47731E-001
   323.93      0.47572E-001
   326.46      0.47229E-001
   328.99      0.46943E-001
   331.52      0.46775E-001
   334.05      0.46442E-001
   336.58      0.46165E-001
   339.11      0.45955E-001
   341.64      0.45652E-001
   344.17      0.45402E-001
   346.71      0.45211E-001
   349.24      0.44930E-001
   351.77      0.44647E-001
   354.30      0.44427E-001
   356.83      0.44232E-001
   359.36      0.43894E-001
   361.89      0.43643E-001
   364.42      0.43455E-001
   366.95      0.43153E-001
   369.48      0.42857E-001
   372.01      0.42651E-001
   374.54      0.42486E-001
   377.07      0.42180E-001
   379.60      0.41957E-001
   382.13      0.41811E-001
   384.67      0.41599E-001
   387.20      0.41393E-001
   389.73      0.41279E-001
   392.26      0.41198E-001
   394.79      0.41075E-001
   397.32      0.41058E-001
   399.85      0.41146E-001
   402.38      0.41204E-001
   404.91      0.41414E-001
   407.44      0.41763E-001
   409.97      0.42224E-001
   412.50      0.42822E-001
   415.03      0.43596E-001
   417.56      0.44670E-001
   420.10      0.46082E-001
   422.63      0.47679E-001
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   425.16      0.49912E-001
   427.69      0.52962E-001
   430.22      0.56206E-001
   432.75      0.61065E-001
   435.28      0.67573E-001
   437.81      0.74423E-001
   440.34      0.85627E-001
   442.87      0.99351E-001
   445.40      0.11362     
   447.93      0.19076     
   450.46      0.27279     
   452.99     
   455.53     
