 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000       1.0661     
  0.87265       1.0586     
   1.7453       1.0545     
   2.6180       1.0512     
   3.4906       1.0487     
   4.3633       1.0471     
   5.2359       1.0463     
   6.1086       1.0464     
   6.9812       1.0473     
   7.8539       1.0491     
   8.7265       1.0518     
   9.5992       1.0553     
   10.472       1.0597     
   11.344       1.0649     
   12.217       1.0633     
   13.090       1.0576     
   13.962       1.0527     
   14.835       1.0487     
   15.708       1.0454     
   16.580       1.0431     
   17.453       1.0418     
   18.326       1.0461     
   19.198       1.0517     
   20.071       1.0585     
   20.944       1.0661     
   21.816       1.0651     
   22.689       1.0589     
   23.562       1.0538     
   24.434       1.0499     
   25.307       1.0473     
   26.180       1.0458     
   27.052       1.0455     
   27.925       1.0464     
   28.798       1.0485     
   29.670       1.0517     
   30.543       1.0562     
   31.416       1.0618     
   32.288       1.0625     
   33.161       1.0629     
   34.033       1.0590     
   34.906       1.0562     
   35.779       1.0544     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   36.651       1.0538     
   37.524       1.0542     
   38.397       1.0556     
   39.269       1.0582     
   40.142       1.0618     
   41.015       1.0665     
   41.887       1.0652     
   42.760       1.0598     
   43.633       1.0558     
   44.505       1.0533     
   45.378       1.0522     
   46.251       1.0521     
   47.123       1.0527     
   47.996       1.0543     
   48.869       1.0568     
   49.741       1.0602     
   50.614       1.0644     
   51.487       1.0662     
   52.359       1.0565     
   53.232       1.0478     
   54.105       1.0401     
   54.977       1.0332     
   55.850       1.0274     
   56.722       1.0225     
   57.595       1.0186     
   58.468       1.0170     
   59.340       1.0266     
   60.213       1.0291     
   61.086       1.0199     
   61.958       1.0120     
   62.831       1.0104     
   63.704       1.0110     
   64.576       1.0126     
   65.449       1.0151     
   66.322       1.0184     
   67.194       1.0201     
   68.067       1.0126     
   68.940       1.0059     
   69.812       1.0001     
   70.685      0.99831     
   71.558       1.0009     
   72.430       1.0047     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   73.303       1.0061     
   74.176      0.99856     
   75.048      0.99216     
   75.921      0.98688     
   76.794      0.98272     
   77.666      0.98375     
   78.539      0.98431     
   79.411      0.97722     
   80.284      0.97149     
   81.157      0.97110     
   82.029      0.97181     
   82.902      0.97363     
   83.775      0.97655     
   84.647      0.97121     
   85.520      0.96408     
   86.393      0.95812     
   87.265      0.95500     
   88.138      0.95515     
   89.011      0.95615     
   89.883      0.95180     
   90.756      0.94429     
   91.629      0.93766     
   92.501      0.93193     
   93.374      0.93269     
   94.247      0.93541     
   95.119      0.93125     
   95.992      0.92216     
   96.865      0.91793     
   97.737      0.91692     
   98.610      0.91683     
   99.483      0.91766     
   100.36      0.91943     
   101.23      0.91467     
   102.10      0.90659     
   102.97      0.89938     
   103.85      0.89307     
   104.72      0.88936     
   105.59      0.88768     
   106.46      0.88732     
   107.34      0.88124     
   108.21      0.87341     
   109.08      0.86663     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   109.95      0.86093     
   110.83      0.85630     
   111.70      0.85309     
   112.57      0.84522     
   113.44      0.83733     
   114.32      0.83327     
   115.19      0.83057     
   116.06      0.82889     
   116.94      0.82386     
   117.81      0.81787     
   118.68      0.81313     
   119.55      0.80959     
   120.43      0.80723     
   121.30      0.80026     
   122.17      0.79430     
   123.04      0.78935     
   123.92      0.78570     
   124.79      0.77908     
   125.66      0.77370     
   126.53      0.76902     
   127.41      0.76292     
   128.28      0.75703     
   129.15      0.75267     
   130.03      0.74838     
   130.90      0.74423     
   131.77      0.74183     
   132.64      0.73917     
   133.52      0.73601     
   134.39      0.73496     
   135.26      0.73408     
   136.13      0.73388     
   137.01      0.73620     
   137.88      0.73861     
   138.75      0.74347     
   139.62      0.75098     
   140.50      0.76046     
   141.37      0.77404     
   142.24      0.78994     
   143.12      0.81329     
   143.99      0.84145     
   144.86      0.87448     
   145.73      0.92070     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   146.61      0.97121     
   147.48       1.0431     
   148.35       1.1285     
   149.22       1.2338     
   150.10       1.3811     
   150.97       1.5497     
   151.84       1.8158     
   152.71       2.1569     
   153.59       2.7258     
   154.46     
   155.33      0.17674E-001
   156.20      0.31083E-001
   157.08     
