Data points taken from ``Cosmic-ray shower generator (CRY) for Monte Carlo transport codes'' (Fig. 4): https://ieeexplore.ieee.org/document/4437209


1.2915496650148854, 0.0006525805811569842
2.0727436462480577, 0.0008047531264507647
3.2600765664369917, 0.0012083616865131203
5.392170128793583, 0.0015578687581109427
8.270256978394366, 0.0024611151072099348
12.684531247159208, 0.0036954403827756505
20.458953698317348, 0.005548817925111444
32.17848750685385, 0.007918956625952397
50.61133983180731, 0.010741592428601739
81.63132228166867, 0.01457032957145631
128.39231775692787, 0.017854040367936565
201.5768997389289, 0.0209834726101597
317.61679124009663, 0.024217941061536248
499.55770464092933, 0.024217941061536248
826.2689779453576, 0.023018150944127912
1267.292503326904, 0.018784658176519684
1993.237610640288, 0.013162421885904428
3135.0269665772275, 0.007526640620398441
5056.503098334374, 0.0036954403827756505
7755.426671715357, 0.0015578687581109427
12508.77246432381, 0.0005932830858480781
19674.19176975925, 0.00020363689290767408
30944.18919979831, 0.00006328786192336205
49910.061454768394, 0.000016927275745065787
76549.70525396608, 0.000004273442084849124
123467.4616581893, 9.836648448038166e-7
194193.51698311753, 2.2537742202280947e-7
305433.68699579145, 4.664875902289769e-8
480395.73411687877, 9.655389163853974e-9
774833.0537139513, 1.8095431262478449e-9
1218681.8596144721, 3.5516389163434035e-10
1916781.25737481, 5.419482128205484e-11
3091587.558918769, 1.0636963194612388e-11
4741731.616911279, 1.5462613138288825e-12
7814690.552192248, 2.621329651749793e-13
