 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000      0.59685E-001
   2.5307      0.59532E-001
   5.0614      0.59502E-001
   7.5921      0.59558E-001
   10.123      0.59635E-001
   12.653      0.59731E-001
   15.184      0.59848E-001
   17.715      0.59985E-001
   20.246      0.59898E-001
   22.776      0.59721E-001
   25.307      0.59732E-001
   27.838      0.59775E-001
   30.368      0.59821E-001
   32.899      0.59870E-001
   35.430      0.59921E-001
   37.960      0.59948E-001
   40.491      0.59713E-001
   43.022      0.59577E-001
   45.553      0.59590E-001
   48.083      0.59620E-001
   50.614      0.59666E-001
   53.145      0.59729E-001
   55.675      0.59809E-001
   58.206      0.59674E-001
   60.737      0.59427E-001
   63.267      0.59303E-001
   65.798      0.59316E-001
   68.329      0.59333E-001
   70.859      0.59353E-001
   73.390      0.59373E-001
   75.921      0.59394E-001
   78.452      0.59293E-001
   80.982      0.59193E-001
   83.513      0.59110E-001
   86.044      0.59044E-001
   88.574      0.58996E-001
   91.105      0.58994E-001
   93.636      0.59080E-001
   96.166      0.59178E-001
   98.697      0.59080E-001
   101.23      0.58982E-001
   103.76      0.58884E-001
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   106.29      0.58787E-001
   108.82      0.58693E-001
   111.35      0.58639E-001
   113.88      0.58667E-001
   116.41      0.58641E-001
   118.94      0.58524E-001
   121.47      0.58422E-001
   124.00      0.58336E-001
   126.53      0.58265E-001
   129.07      0.58209E-001
   131.60      0.58140E-001
   134.13      0.58131E-001
   136.66      0.58058E-001
   139.19      0.57971E-001
   141.72      0.57884E-001
   144.25      0.57799E-001
   146.78      0.57715E-001
   149.31      0.57621E-001
   151.84      0.57515E-001
   154.37      0.57452E-001
   156.90      0.57334E-001
   159.43      0.57232E-001
   161.96      0.57144E-001
   164.50      0.57071E-001
   167.03      0.57014E-001
   169.56      0.56888E-001
   172.09      0.56759E-001
   174.62      0.56671E-001
   177.15      0.56579E-001
   179.68      0.56487E-001
   182.21      0.56396E-001
   184.74      0.56304E-001
   187.27      0.56207E-001
   189.80      0.56011E-001
   192.33      0.55880E-001
   194.86      0.55747E-001
   197.39      0.55627E-001
   199.92      0.55521E-001
   202.46      0.55431E-001
   204.99      0.55355E-001
   207.52      0.55196E-001
   210.05      0.54993E-001
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   212.58      0.54856E-001
   215.11      0.54743E-001
   217.64      0.54628E-001
   220.17      0.54512E-001
   222.70      0.54394E-001
   225.23      0.54265E-001
   227.76      0.54020E-001
   230.29      0.53836E-001
   232.82      0.53675E-001
   235.35      0.53526E-001
   237.89      0.53392E-001
   240.42      0.53271E-001
   242.95      0.53165E-001
   245.48      0.52907E-001
   248.01      0.52681E-001
   250.54      0.52521E-001
   253.07      0.52374E-001
   255.60      0.52223E-001
   258.13      0.52068E-001
   260.66      0.51910E-001
   263.19      0.51638E-001
   265.72      0.51388E-001
   268.25      0.51183E-001
   270.78      0.50986E-001
   273.32      0.50804E-001
   275.85      0.50634E-001
   278.38      0.50479E-001
   280.91      0.50204E-001
   283.44      0.49930E-001
   285.97      0.49711E-001
   288.50      0.49509E-001
   291.03      0.49301E-001
   293.56      0.49087E-001
   296.09      0.48868E-001
   298.62      0.48562E-001
   301.15      0.48280E-001
   303.68      0.48035E-001
   306.21      0.47799E-001
   308.74      0.47575E-001
   311.28      0.47269E-001
   313.81      0.46942E-001
   316.34      0.46679E-001
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   318.87      0.46437E-001
   321.40      0.46183E-001
   323.93      0.45830E-001
   326.46      0.45494E-001
   328.99      0.45201E-001
   331.52      0.44925E-001
   334.05      0.44645E-001
   336.58      0.44255E-001
   339.11      0.43908E-001
   341.64      0.43607E-001
   344.17      0.43301E-001
   346.71      0.42949E-001
   349.24      0.42542E-001
   351.77      0.42178E-001
   354.30      0.41847E-001
   356.83      0.41433E-001
   359.36      0.41014E-001
   361.89      0.40655E-001
   364.42      0.40249E-001
   366.95      0.39791E-001
   369.48      0.39378E-001
   372.01      0.38978E-001
   374.54      0.38480E-001
   377.07      0.38019E-001
   379.60      0.37592E-001
   382.13      0.37062E-001
   384.67      0.36569E-001
   387.20      0.36059E-001
   389.73      0.35513E-001
   392.26      0.34993E-001
   394.79      0.34399E-001
   397.32      0.33841E-001
   399.85      0.33205E-001
   402.38      0.32607E-001
   404.91      0.31938E-001
   407.44      0.31276E-001
   409.97      0.30567E-001
   412.50      0.29824E-001
   415.03      0.29071E-001
   417.56      0.28246E-001
   420.10      0.27370E-001
   422.63      0.26456E-001
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   425.16      0.25480E-001
   427.69      0.24431E-001
   430.22      0.23308E-001
   432.75      0.22093E-001
   435.28      0.20748E-001
   437.81      0.19279E-001
   440.34      0.17633E-001
   442.87      0.15786E-001
   445.40      0.13756E-001
   447.93      0.11763E-001
   450.46      0.11273E-001
   452.99     
   455.53     
