 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000       1.1006     
  0.87265       1.0935     
   1.7453       1.0898     
   2.6180       1.0869     
   3.4906       1.0849     
   4.3633       1.0837     
   5.2359       1.0835     
   6.1086       1.0840     
   6.9812       1.0855     
   7.8539       1.0878     
   8.7265       1.0910     
   9.5992       1.0951     
   10.472       1.1000     
   11.344       1.1013     
   12.217       1.0983     
   13.090       1.0931     
   13.962       1.0887     
   14.835       1.0853     
   15.708       1.0827     
   16.580       1.0810     
   17.453       1.0802     
   18.326       1.0802     
   19.198       1.0812     
   20.071       1.0830     
   20.944       1.0858     
   21.816       1.0878     
   22.689       1.0829     
   23.562       1.0774     
   24.434       1.0727     
   25.307       1.0687     
   26.180       1.0655     
   27.052       1.0631     
   27.925       1.0632     
   28.798       1.0680     
   29.670       1.0741     
   30.543       1.0817     
   31.416       1.0906     
   32.288       1.0888     
   33.161       1.0881     
   34.033       1.0898     
   34.906       1.0927     
   35.779       1.0968     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   36.651       1.1020     
   37.524       1.1083     
   38.397       1.1158     
   39.269       1.1245     
   40.142       1.1342     
   41.015       1.1281     
   41.887       1.1166     
   42.760       1.1067     
   43.633       1.0983     
   44.505       1.0934     
   45.378       1.0941     
   46.251       1.0957     
   47.123       1.0981     
   47.996       1.1014     
   48.869       1.1056     
   49.741       1.1107     
   50.614       1.1084     
   51.487       1.0997     
   52.359       1.0919     
   53.232       1.0850     
   54.105       1.0790     
   54.977       1.0739     
   55.850       1.0698     
   56.722       1.0676     
   57.595       1.0745     
   58.468       1.0828     
   59.340       1.0833     
   60.213       1.0755     
   61.086       1.0689     
   61.958       1.0634     
   62.831       1.0591     
   63.704       1.0564     
   64.576       1.0584     
   65.449       1.0613     
   66.322       1.0644     
   67.194       1.0587     
   68.067       1.0565     
   68.940       1.0553     
   69.812       1.0552     
   70.685       1.0560     
   71.558       1.0577     
   72.430       1.0605     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   73.303       1.0572     
   74.176       1.0531     
   75.048       1.0498     
   75.921       1.0480     
   76.794       1.0473     
   77.666       1.0476     
   78.539       1.0487     
   79.411       1.0441     
   80.284       1.0403     
   81.157       1.0374     
   82.029       1.0352     
   82.902       1.0332     
   83.775       1.0322     
   84.647       1.0322     
   85.520       1.0334     
   86.393       1.0302     
   87.265       1.0267     
   88.138       1.0240     
   89.011       1.0222     
   89.883       1.0195     
   90.756       1.0169     
   91.629       1.0154     
   92.501       1.0148     
   93.374       1.0111     
   94.247       1.0082     
   95.119       1.0061     
   95.992       1.0037     
   96.865      0.99986     
   97.737      0.99703     
   98.610      0.99520     
   99.483      0.99215     
   100.36      0.98919     
   101.23      0.98698     
   102.10      0.98346     
   102.97      0.97928     
   103.85      0.97603     
   104.72      0.97346     
   105.59      0.97065     
   106.46      0.96855     
   107.34      0.96533     
   108.21      0.95968     
   109.08      0.95485     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   109.95      0.95082     
   110.83      0.94854     
   111.70      0.94697     
   112.57      0.94162     
   113.44      0.93663     
   114.32      0.93231     
   115.19      0.92869     
   116.06      0.92704     
   116.94      0.92194     
   117.81      0.91740     
   118.68      0.91342     
   119.55      0.91078     
   120.43      0.90705     
   121.30      0.90393     
   122.17      0.90139     
   123.04      0.89941     
   123.92      0.89383     
   124.79      0.89097     
   125.66      0.88886     
   126.53      0.88591     
   127.41      0.88099     
   128.28      0.87898     
   129.15      0.87760     
   130.03      0.87378     
   130.90      0.87109     
   131.77      0.87090     
   132.64      0.86871     
   133.52      0.86685     
   134.39      0.86817     
   135.26      0.86826     
   136.13      0.86905     
   137.01      0.87287     
   137.88      0.87624     
   138.75      0.88253     
   139.62      0.89049     
   140.50      0.89961     
   141.37      0.91449     
   142.24      0.93058     
   143.12      0.95410     
   143.99      0.98212     
   144.86       1.0176     
   145.73       1.0632     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   146.61       1.1220     
   147.48       1.1941     
   148.35       1.2912     
   149.22       1.4045     
   150.10       1.5744     
   150.97       1.7804     
   151.84       2.0602     
   152.71       2.4692     
   153.59       3.0993     
   154.46     
   155.33      0.97040E-002
   156.20      0.12434E-001
   157.08     
