 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000      0.26952     
   1.7453      0.26906     
   3.4906      0.26888     
   5.2359      0.26899     
   6.9812      0.26937     
   8.7265      0.27002     
   10.472      0.27070     
   12.217      0.27139     
   13.962      0.27116     
   15.708      0.27032     
   17.453      0.26972     
   19.198      0.26938     
   20.944      0.26928     
   22.689      0.26942     
   24.434      0.26992     
   26.180      0.27075     
   27.925      0.27021     
   29.670      0.26924     
   31.416      0.26849     
   33.161      0.26797     
   34.906      0.26768     
   36.651      0.26762     
   38.397      0.26779     
   40.142      0.26819     
   41.887      0.26789     
   43.633      0.26731     
   45.378      0.26712     
   47.123      0.26721     
   48.869      0.26756     
   50.614      0.26819     
   52.359      0.26910     
   54.105      0.27028     
   55.850      0.27173     
   57.595      0.27069     
   59.340      0.26934     
   61.086      0.26826     
   62.831      0.26745     
   64.576      0.26690     
   66.322      0.26663     
   68.067      0.26662     
   69.812      0.26688     
   71.558      0.26741     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   73.303      0.26822     
   75.048      0.26786     
   76.794      0.26661     
   78.539      0.26564     
   80.284      0.26495     
   82.029      0.26455     
   83.775      0.26442     
   85.520      0.26459     
   87.265      0.26503     
   89.011      0.26576     
   90.756      0.26651     
   92.501      0.26560     
   94.247      0.26468     
   95.992      0.26403     
   97.737      0.26367     
   99.483      0.26358     
   101.23      0.26377     
   102.97      0.26423     
   104.72      0.26497     
   106.46      0.26599     
   108.21      0.26601     
   109.95      0.26549     
   111.70      0.26512     
   113.44      0.26501     
   115.19      0.26516     
   116.94      0.26556     
   118.68      0.26622     
   120.43      0.26651     
   122.17      0.26570     
   123.92      0.26521     
   125.66      0.26469     
   127.41      0.26442     
   129.15      0.26438     
   130.90      0.26458     
   132.64      0.26501     
   134.39      0.26527     
   136.13      0.26444     
   137.88      0.26388     
   139.62      0.26361     
   141.37      0.26349     
   143.12      0.26358     
   144.86      0.26390     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   146.61      0.26424     
   148.35      0.26335     
   150.10      0.26270     
   151.84      0.26230     
   153.59      0.26215     
   155.33      0.26210     
   157.08      0.26208     
   158.82      0.26226     
   160.57      0.26164     
   162.31      0.26097     
   164.06      0.26053     
   165.80      0.26032     
   167.55      0.26034     
   169.29      0.26050     
   171.04      0.26018     
   172.79      0.25934     
   174.53      0.25870     
   176.28      0.25826     
   178.02      0.25835     
   179.77      0.25911     
   181.51      0.25958     
   183.26      0.25918     
   185.00      0.25904     
   186.75      0.25914     
   188.49      0.25948     
   190.24      0.26005     
   191.98      0.26004     
   193.73      0.25962     
   195.47      0.25948     
   197.22      0.25958     
   198.97      0.25990     
   200.71      0.26032     
   202.46      0.25972     
   204.20      0.25935     
   205.95      0.25920     
   207.69      0.25930     
   209.44      0.25956     
   211.18      0.25899     
   212.93      0.25863     
   214.67      0.25933     
   216.42      0.26026     
   218.16      0.26047     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   219.91      0.26036     
   221.65      0.26083     
   223.40      0.26150     
   225.14      0.26195     
   226.89      0.26174     
   228.64      0.26174     
   230.38      0.26196     
   232.13      0.26244     
   233.87      0.26305     
   235.62      0.26388     
   237.36      0.26493     
   239.11      0.26513     
   240.85      0.26540     
   242.60      0.26588     
   244.34      0.26664     
   246.09      0.26758     
   247.83      0.26875     
   249.58      0.26967     
   251.32      0.27020     
   253.07      0.27147     
   254.81      0.27244     
   256.56      0.27340     
   258.31      0.27465     
   260.05      0.27589     
   261.80      0.27742     
   263.54      0.27875     
   265.29      0.28020     
   267.03      0.28191     
   268.78      0.28356     
   270.52      0.28526     
   272.27      0.28734     
   274.01      0.28934     
   275.76      0.29154     
   277.50      0.29370     
   279.25      0.29625     
   280.99      0.29905     
   282.74      0.30197     
   284.49      0.30518     
   286.23      0.30880     
   287.98      0.31286     
   289.72      0.31763     
   291.47      0.32304     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   293.21      0.32960     
   294.96      0.33814     
   296.70      0.34832     
   298.45      0.36311     
   300.19      0.38229     
   301.94      0.41009     
   303.68      0.45333     
   305.43      0.52299     
   307.17      0.64016     
   308.92      0.85505     
   310.66       1.2939     
   312.41     
   314.16     
