 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000       1.0994     
  0.87265       1.0918     
   1.7453       1.0877     
   2.6180       1.0844     
   3.4906       1.0819     
   4.3633       1.0803     
   5.2359       1.0796     
   6.1086       1.0797     
   6.9812       1.0807     
   7.8539       1.0825     
   8.7265       1.0852     
   9.5992       1.0888     
   10.472       1.0932     
   11.344       1.0985     
   12.217       1.0970     
   13.090       1.0914     
   13.962       1.0865     
   14.835       1.0825     
   15.708       1.0793     
   16.580       1.0770     
   17.453       1.0756     
   18.326       1.0800     
   19.198       1.0857     
   20.071       1.0927     
   20.944       1.1007     
   21.816       1.1001     
   22.689       1.0934     
   23.562       1.0879     
   24.434       1.0835     
   25.307       1.0804     
   26.180       1.0785     
   27.052       1.0779     
   27.925       1.0784     
   28.798       1.0802     
   29.670       1.0832     
   30.543       1.0874     
   31.416       1.0928     
   32.288       1.0966     
   33.161       1.0969     
   34.033       1.0937     
   34.906       1.0909     
   35.779       1.0891     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   36.651       1.0885     
   37.524       1.0890     
   38.397       1.0906     
   39.269       1.0933     
   40.142       1.0971     
   41.015       1.1019     
   41.887       1.1047     
   42.760       1.0993     
   43.633       1.0953     
   44.505       1.0927     
   45.378       1.0916     
   46.251       1.0917     
   47.123       1.0926     
   47.996       1.0944     
   48.869       1.0972     
   49.741       1.1008     
   50.614       1.1054     
   51.487       1.1096     
   52.359       1.1001     
   53.232       1.0915     
   54.105       1.0839     
   54.977       1.0772     
   55.850       1.0715     
   56.722       1.0667     
   57.595       1.0629     
   58.468       1.0614     
   59.340       1.0706     
   60.213       1.0734     
   61.086       1.0650     
   61.958       1.0579     
   62.831       1.0564     
   63.704       1.0575     
   64.576       1.0596     
   65.449       1.0625     
   66.322       1.0663     
   67.194       1.0664     
   68.067       1.0597     
   68.940       1.0537     
   69.812       1.0499     
   70.685       1.0519     
   71.558       1.0550     
   72.430       1.0593     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   73.303       1.0579     
   74.176       1.0511     
   75.048       1.0453     
   75.921       1.0406     
   76.794       1.0370     
   77.666       1.0361     
   78.539       1.0370     
   79.411       1.0308     
   80.284       1.0299     
   81.157       1.0304     
   82.029       1.0320     
   82.902       1.0346     
   83.775       1.0345     
   84.647       1.0279     
   85.520       1.0223     
   86.393       1.0178     
   87.265       1.0161     
   88.138       1.0176     
   89.011       1.0140     
   89.883       1.0079     
   90.756       1.0034     
   91.629       1.0045     
   92.501       1.0066     
   93.374       1.0098     
   94.247       1.0022     
   95.119      0.99526     
   95.992      0.99214     
   96.865      0.99298     
   97.737      0.99461     
   98.610      0.99704     
   99.483      0.99216     
   100.36      0.98607     
   101.23      0.98073     
   102.10      0.97899     
   102.97      0.97863     
   103.85      0.97928     
   104.72      0.97459     
   105.59      0.97005     
   106.46      0.96634     
   107.34      0.96345     
   108.21      0.96180     
   109.08      0.95846     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   109.95      0.95375     
   110.83      0.94989     
   111.70      0.94687     
   112.57      0.94468     
   113.44      0.94040     
   114.32      0.93846     
   115.19      0.93722     
   116.06      0.93670     
   116.94      0.93440     
   117.81      0.93206     
   118.68      0.93054     
   119.55      0.92973     
   120.43      0.92706     
   121.30      0.92483     
   122.17      0.92327     
   123.04      0.92153     
   123.92      0.91951     
   124.79      0.91813     
   125.66      0.91774     
   126.53      0.91814     
   127.41      0.91910     
   128.28      0.92024     
   129.15      0.92157     
   130.03      0.92340     
   130.90      0.92628     
   131.77      0.92983     
   132.64      0.93483     
   133.52      0.94128     
   134.39      0.94812     
   135.26      0.95824     
   136.13      0.96946     
   137.01      0.98251     
   137.88       1.0004     
   138.75       1.0179     
   139.62       1.0442     
   140.50       1.0710     
   141.37       1.1062     
   142.24       1.1513     
   143.12       1.1958     
   143.99       1.2688     
   144.86       1.3439     
   145.73       1.4451     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   146.61       1.5666     
   147.48       1.7419     
   148.35       1.9565     
   149.22       2.2373     
   150.10       2.6394     
   150.97       3.1910     
   151.84       3.9575     
   152.71       5.0465     
   153.59       6.6244     
   154.46     
   155.33     
   156.20     
   157.08     
