 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000      0.12710     
   2.5307      0.12680     
   5.0614      0.12673     
   7.5921      0.12684     
   10.123      0.12700     
   12.653      0.12720     
   15.184      0.12745     
   17.715      0.12773     
   20.246      0.12756     
   22.776      0.12721     
   25.307      0.12724     
   27.838      0.12734     
   30.368      0.12745     
   32.899      0.12756     
   35.430      0.12768     
   37.960      0.12775     
   40.491      0.12729     
   43.022      0.12703     
   45.553      0.12708     
   48.083      0.12716     
   50.614      0.12728     
   53.145      0.12744     
   55.675      0.12763     
   58.206      0.12738     
   60.737      0.12691     
   63.267      0.12668     
   65.798      0.12674     
   68.329      0.12682     
   70.859      0.12689     
   73.390      0.12697     
   75.921      0.12705     
   78.452      0.12688     
   80.982      0.12670     
   83.513      0.12657     
   86.044      0.12647     
   88.574      0.12641     
   91.105      0.12647     
   93.636      0.12672     
   96.166      0.12700     
   98.697      0.12685     
   101.23      0.12669     
   103.76      0.12654     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   106.29      0.12639     
   108.82      0.12624     
   111.35      0.12621     
   113.88      0.12636     
   116.41      0.12639     
   118.94      0.12621     
   121.47      0.12606     
   124.00      0.12595     
   126.53      0.12587     
   129.07      0.12582     
   131.60      0.12577     
   134.13      0.12585     
   136.66      0.12580     
   139.19      0.12570     
   141.72      0.12560     
   144.25      0.12551     
   146.78      0.12542     
   149.31      0.12531     
   151.84      0.12522     
   154.37      0.12523     
   156.90      0.12508     
   159.43      0.12496     
   161.96      0.12488     
   164.50      0.12482     
   167.03      0.12481     
   169.56      0.12469     
   172.09      0.12461     
   174.62      0.12458     
   177.15      0.12451     
   179.68      0.12444     
   182.21      0.12437     
   184.74      0.12430     
   187.27      0.12423     
   189.80      0.12401     
   192.33      0.12393     
   194.86      0.12380     
   197.39      0.12370     
   199.92      0.12363     
   202.46      0.12359     
   204.99      0.12359     
   207.52      0.12345     
   210.05      0.12326     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   212.58      0.12320     
   215.11      0.12314     
   217.64      0.12308     
   220.17      0.12302     
   222.70      0.12295     
   225.23      0.12287     
   227.76      0.12264     
   230.29      0.12255     
   232.82      0.12245     
   235.35      0.12235     
   237.89      0.12228     
   240.42      0.12225     
   242.95      0.12225     
   245.48      0.12202     
   248.01      0.12189     
   250.54      0.12186     
   253.07      0.12181     
   255.60      0.12176     
   258.13      0.12170     
   260.66      0.12163     
   263.19      0.12142     
   265.72      0.12129     
   268.25      0.12123     
   270.78      0.12113     
   273.32      0.12107     
   275.85      0.12103     
   278.38      0.12103     
   280.91      0.12087     
   283.44      0.12074     
   285.97      0.12073     
   288.50      0.12070     
   291.03      0.12066     
   293.56      0.12060     
   296.09      0.12053     
   298.62      0.12041     
   301.15      0.12037     
   303.68      0.12035     
   306.21      0.12029     
   308.74      0.12027     
   311.28      0.12018     
   313.81      0.12015     
   316.34      0.12019     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   318.87      0.12018     
   321.40      0.12015     
   323.93      0.12008     
   326.46      0.12012     
   328.99      0.12016     
   331.52      0.12018     
   334.05      0.12022     
   336.58      0.12021     
   339.11      0.12032     
   341.64      0.12045     
   344.17      0.12051     
   346.71      0.12055     
   349.24      0.12069     
   351.77      0.12091     
   354.30      0.12105     
   356.83      0.12121     
   359.36      0.12147     
   361.89      0.12176     
   364.42      0.12200     
   366.95      0.12235     
   369.48      0.12277     
   372.01      0.12317     
   374.54      0.12368     
   377.07      0.12429     
   379.60      0.12488     
   382.13      0.12565     
   384.67      0.12651     
   387.20      0.12745     
   389.73      0.12857     
   392.26      0.12979     
   394.79      0.13127     
   397.32      0.13287     
   399.85      0.13487     
   402.38      0.13698     
   404.91      0.13968     
   407.44      0.14254     
   409.97      0.14611     
   412.50      0.15022     
   415.03      0.15491     
   417.56      0.16082     
   420.10      0.16775     
   422.63      0.17619     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   425.16      0.18654     
   427.69      0.19944     
   430.22      0.21584     
   432.75      0.23669     
   435.28      0.26416     
   437.81      0.30027     
   440.34      0.35199     
   442.87      0.42657     
   445.40      0.54084     
   447.93      0.75430     
   450.46       1.3458     
   452.99     
   455.53     
