
 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000       60.869     
  0.87265E-001  60.447     
  0.17453       60.064     
  0.26180       59.722     
  0.34906       59.422     
  0.43633       59.162     
  0.52359       58.944     
  0.61086       58.766     
  0.69812       58.647     
  0.78539       58.623     
  0.87265       58.657     
  0.95992       58.750     
   1.0472       58.903     
   1.1344       59.116     
   1.2217       59.387     
   1.3090       59.719     
   1.3962       60.109     
   1.4835       60.335     
   1.5708       60.172     
   1.6580       60.048     
   1.7453       59.964     
   1.8326       59.920     
   1.9198       59.699     
   2.0071       59.421     
   2.0944       59.196     
   2.1816       59.023     
   2.2689       58.905     
   2.3562       58.841     
   2.4434       58.833     
   2.5307       58.879     
   2.6180       58.980     
   2.7052       59.136     
   2.7925       59.136     
   2.8798       58.916     
   2.9670       58.690     
   3.0543       58.506     
   3.1416       58.366     
   3.2288       58.271     
   3.3161       58.220     
   3.4033       58.214     
   3.4906       58.281     
   3.5779       58.547     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   3.6651       58.872     
   3.7524       59.256     
   3.8397       59.522     
   3.9269       59.334     
   4.0142       59.203     
   4.1015       59.130     
   4.1887       59.116     
   4.2760       59.159     
   4.3633       59.259     
   4.4505       59.416     
   4.5378       59.630     
   4.6251       59.897     
   4.7123       60.233     
   4.7996       60.181     
   4.8869       59.989     
   4.9741       59.853     
   5.0614       59.774     
   5.1487       59.751     
   5.2359       59.785     
   5.3232       59.874     
   5.4105       60.019     
   5.4977       60.220     
   5.5850       60.584     
   5.6722       60.839     
   5.7595       60.654     
   5.8468       60.527     
   5.9340       60.456     
   6.0213       60.443     
   6.1086       60.486     
   6.1958       60.586     
   6.2831       60.742     
   6.3704       60.953     
   6.4576       61.416     
   6.5449       61.713     
   6.6322       61.412     
   6.7194       61.176     
   6.8067       61.005     
   6.8940       60.898     
   6.9812       60.857     
   7.0685       60.880     
   7.1558       61.111     
   7.2430       61.401     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   7.3303       61.737     
   7.4176       62.118     
   7.5048       62.501     
   7.5921       62.298     
   7.6794       62.225     
   7.7666       62.247     
   7.8539       62.323     
   7.9411       62.452     
   8.0284       62.636     
   8.1157       62.873     
   8.2029       63.164     
   8.2902       63.509     
   8.3775       63.907     
   8.4647       64.358     
   8.5520       64.776     
   8.6393       64.675     
   8.7265       64.618     
   8.8138       64.614     
   8.9011       64.675     
   8.9883       64.793     
   9.0756       64.968     
   9.1629       65.198     
   9.2501       65.485     
   9.3374       65.826     
   9.4247       66.223     
   9.5119       66.674     
   9.5992       67.179     
   9.6865       67.736     
   9.7737       68.320     
   9.8610       68.425     
   9.9483       68.576     
   10.036       68.787     
   10.123       69.058     
   10.210       69.389     
   10.297       69.904     
   10.385       70.518     
   10.472       71.202     
   10.559       71.955     
   10.646       72.776     
   10.734       73.599     
   10.821       74.462     
   10.908       75.133     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   10.995       75.667     
   11.083       76.281     
   11.170       76.971     
   11.257       77.738     
   11.344       78.578     
   11.432       79.500     
   11.519       80.592     
   11.606       81.776     
   11.694       83.050     
   11.781       84.408     
   11.868       85.747     
   11.955       86.673     
   12.043       87.710     
   12.130       89.087     
   12.217       90.592     
   12.304       92.268     
   12.392       94.316     
   12.479       96.468     
   12.566       98.819     
   12.653       101.75     
   12.741       104.83     
   12.828       108.02     
   12.915       110.53     
   13.003       113.30     
   13.090       117.20     
   13.177       121.47     
   13.264       126.37     
   13.352       131.44     
   13.439       138.35     
   13.526       146.27     
   13.613       154.53     
   13.701       162.59     
   13.788       174.34     
   13.875       187.14     
   13.962       200.48     
   14.050       217.91     
   14.137       241.10     
   14.224       266.85     
   14.312       313.01     
   14.399       376.07     
   14.486       454.86     
   14.573       660.46     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   14.661       862.72     
   14.748       1045.5     
   14.835       1154.7     
   14.922       1378.0     
   15.010       1830.6     
   15.097       2249.3     
   15.184       2192.0     
   15.271       2343.9     
   15.359       2757.5     
   15.446       2941.1     
   15.533       1664.9     
   15.620       2703.4     
   15.708     
 
