
 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000      0.74192     
  0.87265      0.73968     
   1.7453      0.73821     
   2.6180      0.73751     
   3.4906      0.73757     
   4.3633      0.73839     
   5.2359      0.73997     
   6.1086      0.73952     
   6.9812      0.73830     
   7.8539      0.73786     
   8.7265      0.73819     
   9.5992      0.73930     
   10.472      0.74089     
   11.344      0.73998     
   12.217      0.73905     
   13.090      0.73887     
   13.962      0.73943     
   14.835      0.74074     
   15.708      0.74126     
   16.580      0.74076     
   17.453      0.74063     
   18.326      0.74121     
   19.198      0.74247     
   20.071      0.74140     
   20.944      0.74112     
   21.816      0.73997     
   22.689      0.73947     
   23.562      0.73964     
   24.434      0.73916     
   25.307      0.73908     
   26.180      0.73979     
   27.052      0.73910     
   27.925      0.73898     
   28.798      0.73798     
   29.670      0.73657     
   30.543      0.73591     
   31.416      0.73584     
   32.288      0.73531     
   33.161      0.73436     
   34.033      0.73250     
   34.906      0.73133     
   35.779      0.73086     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   36.651      0.73109     
   37.524      0.73087     
   38.397      0.72831     
   39.269      0.72640     
   40.142      0.72515     
   41.015      0.72455     
   41.887      0.72461     
   42.760      0.72414     
   43.633      0.72316     
   44.505      0.72294     
   45.378      0.72349     
   46.251      0.72480     
   47.123      0.72582     
   47.996      0.72329     
   48.869      0.72234     
   49.741      0.72249     
   50.614      0.72332     
   51.487      0.72481     
   52.359      0.72126     
   53.232      0.71813     
   54.105      0.71572     
   54.977      0.71401     
   55.850      0.71303     
   56.722      0.71223     
   57.595      0.71211     
   58.468      0.71269     
   59.340      0.71397     
   60.213      0.71454     
   61.086      0.71094     
   61.958      0.70803     
   62.831      0.70580     
   63.704      0.70630     
   64.576      0.70393     
   65.449      0.70180     
   66.322      0.70169     
   67.194      0.70222     
   68.067      0.69966     
   68.940      0.69826     
   69.812      0.69861     
   70.685      0.69863     
   71.558      0.69545     
   72.430      0.69298     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   73.303      0.69237     
   74.176      0.68950     
   75.048      0.68836     
   75.921      0.68815     
   76.794      0.68716     
   77.666      0.68398     
   78.539      0.68258     
   79.411      0.68280     
   80.284      0.67940     
   81.157      0.67685     
   82.029      0.67653     
   82.902      0.67355     
   83.775      0.67229     
   84.647      0.67205     
   85.520      0.66930     
   86.393      0.66628     
   87.265      0.66442     
   88.138      0.66201     
   89.011      0.66068     
   89.883      0.66008     
   90.756      0.65715     
   91.629      0.65393     
   92.501      0.65166     
   93.374      0.64927     
   94.247      0.64777     
   95.119      0.64699     
   95.992      0.64328     
   96.865      0.63995     
   97.737      0.63736     
   98.610      0.63505     
   99.483      0.63348     
   100.36      0.63154     
   101.23      0.62756     
   102.10      0.62429     
   102.97      0.62146     
   103.85      0.61925     
   104.72      0.61773     
   105.59      0.61392     
   106.46      0.61012     
   107.34      0.60797     
   108.21      0.60393     
   109.08      0.60190     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   109.95      0.59869     
   110.83      0.59453     
   111.70      0.59272     
   112.57      0.58809     
   113.44      0.58514     
   114.32      0.58213     
   115.19      0.57795     
   116.06      0.57580     
   116.94      0.57106     
   117.81      0.56776     
   118.68      0.56422     
   119.55      0.56025     
   120.43      0.55751     
   121.30      0.55285     
   122.17      0.55033     
   123.04      0.54578     
   123.92      0.54207     
   124.79      0.53834     
   125.66      0.53545     
   126.53      0.53169     
   127.41      0.52792     
   128.28      0.52439     
   129.15      0.52161     
   130.03      0.51837     
   130.90      0.51618     
   131.77      0.51322     
   132.64      0.51131     
   133.52      0.50885     
   134.39      0.50801     
   135.26      0.50749     
   136.13      0.50760     
   137.01      0.50873     
   137.88      0.51047     
   138.75      0.51375     
   139.62      0.51845     
   140.50      0.52551     
   141.37      0.53466     
   142.24      0.54666     
   143.12      0.56182     
   143.99      0.58046     
   144.86      0.60515     
   145.73      0.63492     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   146.61      0.67117     
   147.48      0.71909     
   148.35      0.77900     
   149.22      0.85286     
   150.10      0.94937     
   150.97       1.0817     
   151.84       1.2520     
   152.71       1.4811     
   153.59       1.8849     
   154.46     
   155.33     
   156.20     
   157.08     
 
