 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000       505.70     
  0.34906E-001  504.08     
  0.69812E-001  502.94     
  0.10472       502.26     
  0.13962       502.05     
  0.17453       502.31     
  0.20944       503.20     
  0.24434       503.70     
  0.27925       502.46     
  0.31416       501.72     
  0.34906       501.41     
  0.38397       501.54     
  0.41887       502.10     
  0.45378       503.11     
  0.48869       503.45     
  0.52359       502.42     
  0.55850       501.90     
  0.59340       501.82     
  0.62831       502.18     
  0.66322       502.97     
  0.69812       503.00     
  0.73303       502.00     
  0.76794       501.42     
  0.80284       501.26     
  0.83775       501.84     
  0.87265       503.10     
  0.90756       502.39     
  0.94247       501.61     
  0.97737       501.30     
   1.0123       501.46     
   1.0472       502.08     
   1.0821       503.24     
   1.1170       502.55     
   1.1519       501.84     
   1.1868       501.61     
   1.2217       501.85     
   1.2566       502.64     
   1.2915       502.20     
   1.3264       501.94     
   1.3613       502.10     
   1.3962       502.70     
   1.4312       502.88     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   1.4661       502.30     
   1.5010       502.45     
   1.5359       503.04     
   1.5708       503.88     
   1.6057       502.62     
   1.6406       502.27     
   1.6755       503.11     
   1.7104       503.99     
   1.7453       502.86     
   1.7802       502.16     
   1.8151       502.15     
   1.8500       502.81     
   1.8849       502.09     
   1.9198       502.49     
   1.9547       503.30     
   1.9897       502.16     
   2.0246       501.95     
   2.0595       503.19     
   2.0944       503.63     
   2.1293       502.73     
   2.1642       502.30     
   2.1991       502.89     
   2.2340       501.85     
   2.2689       500.74     
   2.3038       501.63     
   2.3387       503.00     
   2.3736       503.53     
   2.4085       502.74     
   2.4434       502.42     
   2.4783       502.91     
   2.5132       503.86     
   2.5481       502.14     
   2.5831       500.57     
   2.6180       500.83     
   2.6529       502.49     
   2.6878       502.74     
   2.7227       501.53     
   2.7576       500.78     
   2.7925       500.48     
   2.8274       500.76     
   2.8623       500.91     
   2.8972       501.34     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   2.9321       502.18     
   2.9670       503.42     
   3.0019       502.30     
   3.0368       501.40     
   3.0717       502.61     
   3.1066       503.39     
   3.1416       502.25     
   3.1765       501.52     
   3.2114       501.22     
   3.2463       501.17     
   3.2812       501.55     
   3.3161       502.34     
   3.3510       503.54     
   3.3859       502.70     
   3.4208       501.87     
   3.4557       501.45     
   3.4906       501.40     
   3.5255       501.58     
   3.5604       502.16     
   3.5953       502.90     
   3.6302       502.37     
   3.6651       502.26     
   3.7001       502.62     
   3.7350       502.46     
   3.7699       502.07     
   3.8048       502.04     
   3.8397       502.09     
   3.8746       501.61     
   3.9095       501.46     
   3.9444       501.90     
   3.9793       502.11     
   4.0142       501.90     
   4.0491       502.06     
   4.0840       502.58     
   4.1189       502.48     
   4.1538       502.35     
   4.1887       502.71     
   4.2236       503.31     
   4.2585       503.50     
   4.2935       503.97     
   4.3284       504.73     
   4.3633       505.03     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   4.3982       505.56     
   4.4331       506.37     
   4.4680       506.85     
   4.5029       507.34     
   4.5378       508.18     
   4.5727       509.01     
   4.6076       509.60     
   4.6425       510.45     
   4.6774       511.48     
   4.7123       512.34     
   4.7472       513.44     
   4.7821       514.69     
   4.8170       515.96     
   4.8520       517.72     
   4.8869       519.89     
   4.9218       522.27     
   4.9567       524.81     
   4.9916       527.54     
   5.0265       530.81     
   5.0614       534.23     
   5.0963       537.95     
   5.1312       542.35     
   5.1661       546.94     
   5.2010       552.68     
   5.2359       558.98     
   5.2708       566.29     
   5.3057       573.98     
   5.3406       583.03     
   5.3755       593.55     
   5.4105       604.92     
   5.4454       618.09     
   5.4803       633.18     
   5.5152       650.19     
   5.5501       669.68     
   5.5850       691.96     
   5.6199       717.49     
   5.6548       746.83     
   5.6897       780.65     
   5.7246       819.77     
   5.7595       865.19     
   5.7944       918.23     
   5.8293       981.20     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   5.8642       1056.1     
   5.8991       1145.9     
   5.9340       1255.2     
   5.9690       1389.5     
   6.0039       1558.4     
   6.0388       1252.9     
   6.0737       647.10     
   6.1086       760.34     
   6.1435       1056.3     
   6.1784       1160.1     
   6.2133     
   6.2482     
   6.2831     
