 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000       30.834     
  0.17453       30.510     
  0.34906       30.219     
  0.52359       29.961     
  0.69812       29.788     
  0.87265       29.682     
   1.0472       29.600     
   1.2217       29.543     
   1.3962       29.511     
   1.5708       29.504     
   1.7453       29.523     
   1.9198       29.568     
   2.0944       29.638     
   2.2689       29.735     
   2.4434       29.857     
   2.6180       30.005     
   2.7925       30.179     
   2.9670       30.378     
   3.1416       30.486     
   3.3161       30.354     
   3.4906       30.246     
   3.6651       30.160     
   3.8397       30.096     
   4.0142       29.985     
   4.1887       29.901     
   4.3633       29.846     
   4.5378       29.820     
   4.7123       29.821     
   4.8869       29.852     
   5.0614       29.912     
   5.2359       30.001     
   5.4105       30.119     
   5.5850       30.266     
   5.7595       30.305     
   5.9340       30.227     
   6.1086       30.080     
   6.2831       29.911     
   6.4576       29.766     
   6.6322       29.644     
   6.8067       29.546     
   6.9812       29.473     
   7.1558       29.424     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   7.3303       29.415     
   7.5048       29.567     
   7.6794       29.751     
   7.8539       29.968     
   8.0284       30.179     
   8.2029       30.173     
   8.3775       30.197     
   8.5520       30.250     
   8.7265       30.331     
   8.9011       30.442     
   9.0756       30.581     
   9.2501       30.748     
   9.4247       30.657     
   9.5992       30.608     
   9.7737       30.605     
   9.9483       30.476     
   10.123       30.331     
   10.297       30.213     
   10.472       30.121     
   10.646       30.055     
   10.821       30.017     
   10.995       30.004     
   11.170       30.019     
   11.344       30.060     
   11.519       30.145     
   11.694       30.270     
   11.868       30.435     
   12.043       30.638     
   12.217       30.745     
   12.392       30.648     
   12.566       30.576     
   12.741       30.530     
   12.915       30.509     
   13.090       30.514     
   13.264       30.545     
   13.439       30.503     
   13.613       30.440     
   13.788       30.415     
   13.962       30.428     
   14.137       30.478     
   14.312       30.566     
   14.486       30.535     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   14.661       30.494     
   14.835       30.476     
   15.010       30.477     
   15.184       30.336     
   15.359       30.226     
   15.533       30.148     
   15.708       30.101     
   15.882       30.086     
   16.057       30.104     
   16.231       30.153     
   16.406       30.147     
   16.580       30.077     
   16.755       29.936     
   16.929       29.823     
   17.104       29.738     
   17.279       29.681     
   17.453       29.652     
   17.628       29.651     
   17.802       29.803     
   17.977       29.974     
   18.151       29.896     
   18.326       29.855     
   18.500       29.852     
   18.675       29.885     
   18.849       29.955     
   19.024       30.062     
   19.198       30.205     
   19.373       30.284     
   19.547       30.275     
   19.722       30.227     
   19.897       30.214     
   20.071       30.238     
   20.246       30.297     
   20.420       30.392     
   20.595       30.459     
   20.769       30.456     
   20.944       30.491     
   21.118       30.425     
   21.293       30.395     
   21.467       30.401     
   21.642       30.442     
   21.816       30.464     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   21.991       30.462     
   22.165       30.520     
   22.340       30.457     
   22.514       30.377     
   22.689       30.335     
   22.864       30.333     
   23.038       30.328     
   23.213       30.392     
   23.387       30.381     
   23.562       30.297     
   23.736       30.260     
   23.911       30.269     
   24.085       30.261     
   24.260       30.333     
   24.434       30.273     
   24.609       30.246     
   24.783       30.275     
   24.958       30.301     
   25.132       30.401     
   25.307       30.398     
   25.481       30.440     
   25.656       30.542     
   25.831       30.681     
   26.005       30.811     
   26.180       30.945     
   26.354       31.163     
   26.529       31.470     
   26.703       31.706     
   26.878       32.055     
   27.052       32.576     
   27.227       33.048     
   27.401       33.637     
   27.576       34.442     
   27.750       35.273     
   27.925       36.284     
   28.099       37.502     
   28.274       38.983     
   28.449       40.658     
   28.623       42.644     
   28.798       45.003     
   28.972       47.667     
   29.147       50.992     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   29.321       54.756     
   29.496       59.430     
   29.670       65.086     
   29.845       71.624     
   30.019       80.711     
   30.194       91.955     
   30.368       106.57     
   30.543     
   30.717     
   30.892       2367.7     
   31.066       2981.2     
   31.241       3988.1     
   31.416     
