 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000       21.433     
  0.17453       21.278     
  0.34906       21.139     
  0.52359       21.016     
  0.69812       20.908     
  0.87265       20.816     
   1.0472       20.740     
   1.2217       20.679     
   1.3962       20.634     
   1.5708       20.604     
   1.7453       20.593     
   1.9198       20.611     
   2.0944       20.651     
   2.2689       20.716     
   2.4434       20.804     
   2.6180       20.915     
   2.7925       21.050     
   2.9670       21.146     
   3.1416       21.090     
   3.3161       21.048     
   3.4906       21.022     
   3.6651       21.010     
   3.8397       21.013     
   4.0142       20.944     
   4.1887       20.824     
   4.3633       20.723     
   4.5378       20.643     
   4.7123       20.583     
   4.8869       20.545     
   5.0614       20.528     
   5.2359       20.533     
   5.4105       20.559     
   5.5850       20.546     
   5.7595       20.419     
   5.9340       20.306     
   6.1086       20.225     
   6.2831       20.263     
   6.4576       20.322     
   6.6322       20.403     
   6.8067       20.505     
   6.9812       20.629     
   7.1558       20.757     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   7.3303       20.803     
   7.5048       20.846     
   7.6794       20.821     
   7.8539       20.815     
   8.0284       20.827     
   8.2029       20.858     
   8.3775       20.908     
   8.5520       20.977     
   8.7265       21.004     
   8.9011       21.030     
   9.0756       21.084     
   9.2501       21.166     
   9.4247       21.132     
   9.5992       21.042     
   9.7737       20.971     
   9.9483       20.918     
   10.123       20.884     
   10.297       20.869     
   10.472       20.873     
   10.646       20.895     
   10.821       20.936     
   10.995       20.968     
   11.170       20.999     
   11.344       21.057     
   11.519       21.142     
   11.694       21.171     
   11.868       21.101     
   12.043       21.049     
   12.217       21.015     
   12.392       20.998     
   12.566       20.998     
   12.741       21.015     
   12.915       21.016     
   13.090       21.022     
   13.264       21.052     
   13.439       21.108     
   13.613       21.188     
   13.788       21.293     
   13.962       21.370     
   14.137       21.311     
   14.312       21.267     
   14.486       21.240     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   14.661       21.229     
   14.835       21.211     
   15.010       21.201     
   15.184       21.215     
   15.359       21.254     
   15.533       21.316     
   15.708       21.403     
   15.882       21.491     
   16.057       21.419     
   16.231       21.362     
   16.406       21.321     
   16.580       21.317     
   16.755       21.356     
   16.929       21.421     
   17.104       21.510     
   17.279       21.625     
   17.453       21.764     
   17.628       21.928     
   17.802       21.827     
   17.977       21.663     
   18.151       21.519     
   18.326       21.396     
   18.500       21.293     
   18.675       21.210     
   18.849       21.148     
   19.024       21.309     
   19.198       21.541     
   19.373       21.770     
   19.547       21.589     
   19.722       21.441     
   19.897       21.324     
   20.071       21.240     
   20.246       21.189     
   20.420       21.237     
   20.595       21.321     
   20.769       21.427     
   20.944       21.553     
   21.118       21.439     
   21.293       21.263     
   21.467       21.139     
   21.642       21.193     
   21.816       21.281     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   21.991       21.403     
   22.165       21.559     
   22.340       21.749     
   22.514       21.740     
   22.689       21.537     
   22.864       21.372     
   23.038       21.244     
   23.213       21.153     
   23.387       21.100     
   23.562       21.084     
   23.736       21.224     
   23.911       21.094     
   24.085       20.991     
   24.260       20.999     
   24.434       21.048     
   24.609       21.140     
   24.783       21.275     
   24.958       21.429     
   25.132       21.276     
   25.307       21.167     
   25.481       21.188     
   25.656       21.304     
   25.831       21.494     
   26.005       21.683     
   26.180       21.650     
   26.354       21.686     
   26.529       21.791     
   26.703       22.083     
   26.878       22.327     
   27.052       22.544     
   27.227       22.864     
   27.401       23.329     
   27.576       23.783     
   27.750       24.426     
   27.925       25.201     
   28.099       26.073     
   28.274       26.964     
   28.449       28.098     
   28.623       29.554     
   28.798       31.147     
   28.972       32.890     
   29.147       35.237     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   29.321       37.785     
   29.496       41.127     
   29.670       44.832     
   29.845       49.764     
   30.019       55.423     
   30.194       63.649     
   30.368       73.313     
   30.543     
   30.717     
   30.892       2367.3     
   31.066       2980.7     
   31.241       3993.1     
   31.416     
