 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000       509.51     
  0.34906E-001  505.79     
  0.69812E-001  502.58     
  0.10472       499.87     
  0.13962       497.67     
  0.17453       495.98     
  0.20944       495.41     
  0.24434       495.24     
  0.27925       495.45     
  0.31416       496.05     
  0.34906       497.05     
  0.38397       498.44     
  0.41887       500.23     
  0.45378       502.41     
  0.48869       503.23     
  0.52359       501.09     
  0.55850       499.29     
  0.59340       497.86     
  0.62831       496.82     
  0.66322       496.18     
  0.69812       495.94     
  0.73303       496.09     
  0.76794       496.65     
  0.80284       497.62     
  0.83775       499.53     
  0.87265       502.35     
  0.90756       500.86     
  0.94247       498.64     
  0.97737       496.93     
   1.0123       496.04     
   1.0472       495.57     
   1.0821       495.50     
   1.1170       495.83     
   1.1519       496.55     
   1.1868       497.67     
   1.2217       499.18     
   1.2566       501.23     
   1.2915       500.54     
   1.3264       499.66     
   1.3613       499.19     
   1.3962       499.13     
   1.4312       499.48     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   1.4661       500.25     
   1.5010       501.43     
   1.5359       503.03     
   1.5708       503.66     
   1.6057       501.07     
   1.6406       500.02     
   1.6755       500.42     
   1.7104       501.29     
   1.7453       502.61     
   1.7802       504.39     
   1.8151       506.63     
   1.8500       506.51     
   1.8849       503.93     
   1.9198       501.74     
   1.9547       499.96     
   1.9897       498.58     
   2.0246       499.05     
   2.0595       502.78     
   2.0944       504.10     
   2.1293       502.37     
   2.1642       501.22     
   2.1991       501.59     
   2.2340       502.42     
   2.2689       503.65     
   2.3038       505.26     
   2.3387       507.27     
   2.3736       506.45     
   2.4085       503.18     
   2.4434       500.29     
   2.4783       497.79     
   2.5132       495.66     
   2.5481       493.93     
   2.5831       492.58     
   2.6180       496.06     
   2.6529       500.22     
   2.6878       500.49     
   2.7227       497.85     
   2.7576       495.73     
   2.7925       494.44     
   2.8274       495.73     
   2.8623       497.36     
   2.8972       499.35     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   2.9321       501.68     
   2.9670       499.73     
   3.0019       497.21     
   3.0368       496.32     
   3.0717       497.42     
   3.1066       498.96     
   3.1416       500.94     
   3.1765       503.37     
   3.2114       506.25     
   3.2463       506.86     
   3.2812       504.45     
   3.3161       502.43     
   3.3510       500.81     
   3.3859       499.57     
   3.4208       498.73     
   3.4557       499.62     
   3.4906       499.08     
   3.5255       499.02     
   3.5604       499.36     
   3.5953       500.09     
   3.6302       501.22     
   3.6651       502.74     
   3.7001       504.66     
   3.7350       504.77     
   3.7699       503.81     
   3.8048       503.28     
   3.8397       503.04     
   3.8746       503.04     
   3.9095       503.36     
   3.9444       503.99     
   3.9793       503.86     
   4.0142       503.79     
   4.0491       504.07     
   4.0840       504.71     
   4.1189       504.48     
   4.1538       504.23     
   4.1887       504.26     
   4.2236       504.50     
   4.2585       504.95     
   4.2935       505.74     
   4.3284       506.86     
   4.3633       506.62     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   4.3982       506.30     
   4.4331       506.25     
   4.4680       506.46     
   4.5029       507.16     
   4.5378       508.24     
   4.5727       508.87     
   4.6076       509.02     
   4.6425       509.44     
   4.6774       510.12     
   4.7123       511.05     
   4.7472       512.08     
   4.7821       513.03     
   4.8170       514.15     
   4.8520       515.51     
   4.8869       517.11     
   4.9218       519.48     
   4.9567       522.25     
   4.9916       525.54     
   5.0265       529.15     
   5.0614       532.95     
   5.0963       536.92     
   5.1312       541.07     
   5.1661       546.38     
   5.2010       552.21     
   5.2359       558.15     
   5.2708       564.59     
   5.3057       572.85     
   5.3406       581.67     
   5.3755       591.92     
   5.4105       604.10     
   5.4454       616.39     
   5.4803       631.79     
   5.5152       648.74     
   5.5501       668.06     
   5.5850       690.70     
   5.6199       716.22     
   5.6548       745.19     
   5.6897       780.08     
   5.7246       817.51     
   5.7595       864.90     
   5.7944       915.61     
   5.8293       980.30     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   5.8642       1053.2     
   5.8991       1143.2     
   5.9340       1253.0     
   5.9690       1382.9     
   6.0039       1334.8     
   6.0388       1199.6     
   6.0737       645.30     
   6.1086       754.26     
   6.1435       1041.9     
   6.1784       1139.6     
   6.2133     
   6.2482     
   6.2831     
