 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000       85.065     
  0.87265E-001  84.473     
  0.17453       83.938     
  0.26180       83.460     
  0.34906       83.040     
  0.43633       82.676     
  0.52359       82.370     
  0.61086       82.122     
  0.69812       81.952     
  0.78539       81.909     
  0.87265       81.949     
  0.95992       82.071     
   1.0472       82.276     
   1.1344       82.564     
   1.2217       82.935     
   1.3090       83.389     
   1.3962       83.925     
   1.4835       84.338     
   1.5708       84.107     
   1.6580       83.931     
   1.7453       83.811     
   1.8326       83.746     
   1.9198       83.477     
   2.0071       83.043     
   2.0944       82.682     
   2.1816       82.395     
   2.2689       82.182     
   2.3562       82.045     
   2.4434       81.985     
   2.5307       82.000     
   2.6180       82.093     
   2.7052       82.261     
   2.7925       82.303     
   2.8798       81.872     
   2.9670       81.567     
   3.0543       81.516     
   3.1416       81.548     
   3.2288       81.661     
   3.3161       81.855     
   3.4033       82.129     
   3.4906       82.482     
   3.5779       82.914     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   3.6651       83.340     
   3.7524       83.793     
   3.8397       84.020     
   3.9269       83.785     
   4.0142       83.624     
   4.1015       83.537     
   4.1887       83.524     
   4.2760       83.585     
   4.3633       83.719     
   4.4505       83.926     
   4.5378       84.145     
   4.6251       84.415     
   4.7123       84.794     
   4.7996       84.804     
   4.8869       84.490     
   4.9741       84.249     
   5.0614       84.080     
   5.1487       83.984     
   5.2359       83.959     
   5.3232       84.007     
   5.4105       84.126     
   5.4977       84.316     
   5.5850       84.664     
   5.6722       85.125     
   5.7595       85.690     
   5.8468       85.727     
   5.9340       85.460     
   6.0213       85.267     
   6.1086       85.146     
   6.1958       85.097     
   6.2831       85.120     
   6.3704       85.215     
   6.4576       85.397     
   6.5449       85.828     
   6.6322       86.365     
   6.7194       86.893     
   6.8067       86.549     
   6.8940       86.282     
   6.9812       86.090     
   7.0685       85.973     
   7.1558       85.933     
   7.2430       85.967     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   7.3303       86.076     
   7.4176       86.259     
   7.5048       86.526     
   7.5921       87.361     
   7.6794       88.304     
   7.7666       88.370     
   7.8539       88.108     
   7.9411       87.931     
   8.0284       87.837     
   8.1157       87.826     
   8.2029       87.897     
   8.2902       88.051     
   8.3775       88.286     
   8.4647       88.601     
   8.5520       88.995     
   8.6393       90.471     
   8.7265       90.518     
   8.8138       90.487     
   8.9011       90.491     
   8.9883       90.588     
   9.0756       90.778     
   9.1629       91.060     
   9.2501       91.434     
   9.3374       91.900     
   9.4247       92.455     
   9.5119       93.100     
   9.5992       93.832     
   9.6865       94.652     
   9.7737       95.517     
   9.8610       96.125     
   9.9483       96.842     
   10.036       97.465     
   10.123       97.820     
   10.210       98.267     
   10.297       98.804     
   10.385       99.430     
   10.472       100.15     
   10.559       100.95     
   10.646       101.76     
   10.734       102.66     
   10.821       103.67     
   10.908       104.78     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   10.995       105.99     
   11.083       107.06     
   11.170       107.76     
   11.257       108.56     
   11.344       109.50     
   11.432       110.68     
   11.519       111.97     
   11.606       113.39     
   11.694       114.93     
   11.781       116.58     
   11.868       118.35     
   11.955       120.55     
   12.043       123.17     
   12.130       125.11     
   12.217       127.21     
   12.304       129.48     
   12.392       131.90     
   12.479       134.47     
   12.566       137.85     
   12.653       141.75     
   12.741       145.86     
   12.828       150.18     
   12.915       154.68     
   13.003       158.59     
   13.090       164.17     
   13.177       170.38     
   13.264       176.88     
   13.352       183.65     
   13.439       193.56     
   13.526       204.07     
   13.613       215.08     
   13.701       226.80     
   13.788       245.19     
   13.875       263.55     
   13.962       281.80     
   14.050       306.32     
   14.137       339.89     
   14.224       375.41     
   14.312       441.00     
   14.399       527.36     
   14.486       628.23     
   14.573       914.74     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   14.661       1207.3     
   14.748       1465.0     
   14.835       1616.7     
   14.922       1924.5     
   15.010       2563.4     
   15.097       3143.7     
   15.184       3073.8     
   15.271       3277.1     
   15.359       3855.9     
   15.446       4114.9     
   15.533       2328.3     
   15.620       3780.3     
   15.708     
