 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000      0.13419     
   1.7453      0.13388     
   3.4906      0.13372     
   5.2359      0.13373     
   6.9812      0.13389     
   8.7265      0.13413     
   10.472      0.13444     
   12.217      0.13484     
   13.962      0.13472     
   15.708      0.13421     
   17.453      0.13383     
   19.198      0.13359     
   20.944      0.13348     
   22.689      0.13359     
   24.434      0.13395     
   26.180      0.13440     
   27.925      0.13425     
   29.670      0.13366     
   31.416      0.13320     
   33.161      0.13286     
   34.906      0.13264     
   36.651      0.13254     
   38.397      0.13256     
   40.142      0.13287     
   41.887      0.13302     
   43.633      0.13244     
   45.378      0.13196     
   47.123      0.13165     
   48.869      0.13185     
   50.614      0.13219     
   52.359      0.13268     
   54.105      0.13331     
   55.850      0.13408     
   57.595      0.13387     
   59.340      0.13311     
   61.086      0.13248     
   62.831      0.13199     
   64.576      0.13164     
   66.322      0.13143     
   68.067      0.13135     
   69.812      0.13141     
   71.558      0.13161     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   73.303      0.13194     
   75.048      0.13165     
   76.794      0.13098     
   78.539      0.13046     
   80.284      0.13008     
   82.029      0.12991     
   83.775      0.12988     
   85.520      0.12995     
   87.265      0.13013     
   89.011      0.13041     
   90.756      0.13085     
   92.501      0.13067     
   94.247      0.13017     
   95.992      0.12982     
   97.737      0.12960     
   99.483      0.12953     
   101.23      0.12959     
   102.97      0.12980     
   104.72      0.13014     
   106.46      0.13063     
   108.21      0.13069     
   109.95      0.13026     
   111.70      0.12997     
   113.44      0.12981     
   115.19      0.12978     
   116.94      0.12988     
   118.68      0.13012     
   120.43      0.13048     
   122.17      0.13069     
   123.92      0.13032     
   125.66      0.13006     
   127.41      0.12985     
   129.15      0.12977     
   130.90      0.12979     
   132.64      0.12994     
   134.39      0.13021     
   136.13      0.13014     
   137.88      0.12967     
   139.62      0.12935     
   141.37      0.12916     
   143.12      0.12909     
   144.86      0.12913     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   146.61      0.12928     
   148.35      0.12935     
   150.10      0.12881     
   151.84      0.12839     
   153.59      0.12809     
   155.33      0.12791     
   157.08      0.12784     
   158.82      0.12789     
   160.57      0.12771     
   162.31      0.12722     
   164.06      0.12683     
   165.80      0.12655     
   167.55      0.12637     
   169.29      0.12640     
   171.04      0.12685     
   172.79      0.12649     
   174.53      0.12629     
   176.28      0.12622     
   178.02      0.12626     
   179.77      0.12643     
   181.51      0.12671     
   183.26      0.12635     
   185.00      0.12601     
   186.75      0.12582     
   188.49      0.12575     
   190.24      0.12580     
   191.98      0.12576     
   193.73      0.12535     
   195.47      0.12505     
   197.22      0.12486     
   198.97      0.12479     
   200.71      0.12486     
   202.46      0.12459     
   204.20      0.12420     
   205.95      0.12409     
   207.69      0.12430     
   209.44      0.12438     
   211.18      0.12402     
   212.93      0.12391     
   214.67      0.12392     
   216.42      0.12403     
   218.16      0.12395     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   219.91      0.12364     
   221.65      0.12344     
   223.40      0.12348     
   225.14      0.12331     
   226.89      0.12295     
   228.64      0.12268     
   230.38      0.12276     
   232.13      0.12262     
   233.87      0.12254     
   235.62      0.12256     
   237.36      0.12268     
   239.11      0.12232     
   240.85      0.12207     
   242.60      0.12203     
   244.34      0.12191     
   246.09      0.12156     
   247.83      0.12143     
   249.58      0.12131     
   251.32      0.12114     
   253.07      0.12110     
   254.81      0.12103     
   256.56      0.12058     
   258.31      0.12029     
   260.05      0.12006     
   261.80      0.11959     
   263.54      0.11947     
   265.29      0.11895     
   267.03      0.11863     
   268.78      0.11838     
   270.52      0.11762     
   272.27      0.11694     
   274.01      0.11634     
   275.76      0.11580     
   277.50      0.11505     
   279.25      0.11383     
   280.99      0.11322     
   282.74      0.11196     
   284.49      0.11080     
   286.23      0.10940     
   287.98      0.10822     
   289.72      0.10636     
   291.47      0.10499     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   293.21      0.10331     
   294.96      0.10169     
   296.70      0.10028     
   298.45      0.99262E-001
   300.19      0.99374E-001
   301.94      0.10065     
   303.68      0.10479     
   305.43      0.11427     
   307.17      0.13342     
   308.92      0.17142     
   310.66      0.25657     
   312.41     
   314.16     
