 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000      0.63131E-001
   2.5307      0.62972E-001
   5.0614      0.62942E-001
   7.5921      0.63003E-001
   10.123      0.63086E-001
   12.653      0.63190E-001
   15.184      0.63315E-001
   17.715      0.63461E-001
   20.246      0.63377E-001
   22.776      0.63200E-001
   25.307      0.63219E-001
   27.838      0.63270E-001
   30.368      0.63325E-001
   32.899      0.63383E-001
   35.430      0.63444E-001
   37.960      0.63479E-001
   40.491      0.63249E-001
   43.022      0.63121E-001
   45.553      0.63146E-001
   48.083      0.63188E-001
   50.614      0.63248E-001
   53.145      0.63326E-001
   55.675      0.63420E-001
   58.206      0.63298E-001
   60.737      0.63062E-001
   63.267      0.62954E-001
   65.798      0.62985E-001
   68.329      0.63021E-001
   70.859      0.63058E-001
   73.390      0.63097E-001
   75.921      0.63136E-001
   78.452      0.63050E-001
   80.982      0.62966E-001
   83.513      0.62900E-001
   86.044      0.62852E-001
   88.574      0.62823E-001
   91.105      0.62849E-001
   93.636      0.62975E-001
   96.166      0.63113E-001
   98.697      0.63036E-001
   101.23      0.62959E-001
   103.76      0.62883E-001
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   106.29      0.62808E-001
   108.82      0.62736E-001
   111.35      0.62719E-001
   113.88      0.62794E-001
   116.41      0.62808E-001
   118.94      0.62717E-001
   121.47      0.62643E-001
   124.00      0.62586E-001
   126.53      0.62545E-001
   129.07      0.62520E-001
   131.60      0.62502E-001
   134.13      0.62552E-001
   136.66      0.62520E-001
   139.19      0.62469E-001
   141.72      0.62419E-001
   144.25      0.62371E-001
   146.78      0.62324E-001
   149.31      0.62272E-001
   151.84      0.62232E-001
   154.37      0.62235E-001
   156.90      0.62160E-001
   159.43      0.62102E-001
   161.96      0.62060E-001
   164.50      0.62034E-001
   167.03      0.62025E-001
   169.56      0.61964E-001
   172.09      0.61915E-001
   174.62      0.61895E-001
   177.15      0.61859E-001
   179.68      0.61823E-001
   182.21      0.61788E-001
   184.74      0.61753E-001
   187.27      0.61714E-001
   189.80      0.61609E-001
   192.33      0.61574E-001
   194.86      0.61509E-001
   197.39      0.61455E-001
   199.92      0.61418E-001
   202.46      0.61397E-001
   204.99      0.61393E-001
   207.52      0.61324E-001
   210.05      0.61233E-001
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   212.58      0.61200E-001
   215.11      0.61169E-001
   217.64      0.61138E-001
   220.17      0.61104E-001
   222.70      0.61067E-001
   225.23      0.61021E-001
   227.76      0.60909E-001
   230.29      0.60863E-001
   232.82      0.60806E-001
   235.35      0.60753E-001
   237.89      0.60717E-001
   240.42      0.60696E-001
   242.95      0.60692E-001
   245.48      0.60579E-001
   248.01      0.60515E-001
   250.54      0.60493E-001
   253.07      0.60466E-001
   255.60      0.60435E-001
   258.13      0.60398E-001
   260.66      0.60358E-001
   263.19      0.60251E-001
   265.72      0.60185E-001
   268.25      0.60150E-001
   270.78      0.60094E-001
   273.32      0.60055E-001
   275.85      0.60031E-001
   278.38      0.60024E-001
   280.91      0.59938E-001
   283.44      0.59874E-001
   285.97      0.59864E-001
   288.50      0.59842E-001
   291.03      0.59812E-001
   293.56      0.59774E-001
   296.09      0.59728E-001
   298.62      0.59661E-001
   301.15      0.59639E-001
   303.68      0.59620E-001
   306.21      0.59581E-001
   308.74      0.59558E-001
   311.28      0.59506E-001
   313.81      0.59486E-001
   316.34      0.59497E-001
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   318.87      0.59486E-001
   321.40      0.59460E-001
   323.93      0.59409E-001
   326.46      0.59409E-001
   328.99      0.59415E-001
   331.52      0.59410E-001
   334.05      0.59413E-001
   336.58      0.59403E-001
   339.11      0.59450E-001
   341.64      0.59505E-001
   344.17      0.59527E-001
   346.71      0.59531E-001
   349.24      0.59579E-001
   351.77      0.59662E-001
   354.30      0.59716E-001
   356.83      0.59780E-001
   359.36      0.59894E-001
   361.89      0.60017E-001
   364.42      0.60117E-001
   366.95      0.60269E-001
   369.48      0.60453E-001
   372.01      0.60629E-001
   374.54      0.60854E-001
   377.07      0.61131E-001
   379.60      0.61398E-001
   382.13      0.61741E-001
   384.67      0.62136E-001
   387.20      0.62567E-001
   389.73      0.63083E-001
   392.26      0.63648E-001
   394.79      0.64338E-001
   397.32      0.65077E-001
   399.85      0.66014E-001
   402.38      0.67002E-001
   404.91      0.68267E-001
   407.44      0.69611E-001
   409.97      0.71292E-001
   412.50      0.73224E-001
   415.03      0.75442E-001
   417.56      0.78211E-001
   420.10      0.81488E-001
   422.63      0.85462E-001
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   425.16      0.90361E-001
   427.69      0.96451E-001
   430.22      0.10419     
   432.75      0.11383     
   435.28      0.12632     
   437.81      0.14322     
   440.34      0.16641     
   442.87      0.19927     
   445.40      0.25080     
   447.93      0.34007     
   450.46      0.55591     
   452.99     
   455.53     
