Volume, Process, Particle, Process, Radius, theta, phi, SecondaryParent, EnergyDeposit
Secondary ,Cathode,phot,22.000000,15.284768,0.448035,-2.456843,107.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.284776,0.448035,-2.456843,107.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.284734,0.448038,-2.456843,26.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.284736,0.448037,-2.456843,114.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.284738,0.448037,-2.456843,116.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.284765,0.448041,-2.456847,113.000000,0.000051
Secondary ,Cathode,phot,22.000000,15.284764,0.448040,-2.456847,122.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.284765,0.448041,-2.456847,122.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.284762,0.448040,-2.456847,121.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.284765,0.448041,-2.456847,121.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.284674,0.448045,-2.456845,113.000000,0.000015
Secondary ,Cathode,phot,22.000000,15.284756,0.448042,-2.456837,26.000000,0.000019
Secondary ,Cathode,phot,22.000000,15.284757,0.448042,-2.456837,135.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.284756,0.448042,-2.456837,134.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.285495,0.448072,-2.456819,26.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.285890,0.448025,-2.456809,26.000000,0.000051
Secondary ,Cathode,phot,22.000000,15.285890,0.448025,-2.456809,145.000000,0.000038
Secondary ,Cathode,phot,22.000000,15.285889,0.448025,-2.456809,144.000000,0.000038
Secondary ,Cathode,phot,22.000000,15.285889,0.448025,-2.456809,144.000000,0.000030
Secondary ,Cathode,phot,22.000000,15.285892,0.448024,-2.456807,158.000000,0.000039
Secondary ,Cathode,phot,22.000000,15.285894,0.448026,-2.456810,158.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.285896,0.448026,-2.456809,164.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277549,0.448476,-2.454977,26.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277528,0.448475,-2.454980,170.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277540,0.448474,-2.454983,172.000000,0.000044
Secondary ,Cathode,phot,22.000000,15.277541,0.448474,-2.454983,174.000000,0.000038
Secondary ,Cathode,phot,22.000000,15.277540,0.448474,-2.454983,174.000000,0.000028
Secondary ,Cathode,phot,22.000000,15.278017,0.448458,-2.454981,50.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.278018,0.448458,-2.454981,186.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.278017,0.448458,-2.454981,186.000000,0.000015
Secondary ,Cathode,phot,22.000000,15.278017,0.448458,-2.454981,186.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277890,0.448460,-2.455008,185.000000,0.000025
Secondary ,Cathode,phot,22.000000,15.277881,0.448461,-2.455008,185.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277883,0.448460,-2.455009,202.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277894,0.448460,-2.455008,185.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277882,0.448460,-2.455008,185.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277882,0.448460,-2.455008,208.000000,0.000000
Secondary ,Cathode,phot,22.000000,15.277874,0.448460,-2.455007,208.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277874,0.448460,-2.455007,212.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277882,0.448460,-2.455008,207.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277905,0.448461,-2.455012,207.000000,0.000025
Secondary ,Cathode,phot,22.000000,15.277904,0.448460,-2.455012,220.000000,0.000000
Secondary ,Cathode,phot,22.000000,15.277933,0.448457,-2.455013,185.000000,0.000051
Secondary ,Cathode,phot,22.000000,15.277903,0.448458,-2.455013,225.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277857,0.448447,-2.454996,224.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277855,0.448447,-2.454996,224.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277857,0.448447,-2.454997,237.000000,0.000015
Secondary ,Cathode,phot,22.000000,15.277857,0.448447,-2.454997,240.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277850,0.448448,-2.454996,224.000000,0.000038
Secondary ,Cathode,phot,22.000000,15.277831,0.448448,-2.454995,243.000000,0.000015
Secondary ,Cathode,phot,22.000000,15.277834,0.448448,-2.454996,248.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277851,0.448448,-2.454996,243.000000,0.000015
Secondary ,Cathode,phot,22.000000,15.277901,0.448454,-2.455013,224.000000,0.000015
Secondary ,Cathode,phot,22.000000,15.277901,0.448454,-2.455013,252.000000,0.000015
Secondary ,Cathode,phot,22.000000,15.277963,0.448463,-2.454997,185.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.278434,0.448006,-2.454871,168.000000,0.000038
Secondary ,Cathode,phot,22.000000,15.278435,0.448006,-2.454871,277.000000,0.000000
Secondary ,Cathode,phot,22.000000,15.278435,0.448006,-2.454871,280.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.278421,0.448000,-2.454866,276.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.278421,0.448001,-2.454866,286.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.278421,0.448001,-2.454866,290.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.278409,0.448001,-2.454867,276.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.278411,0.448001,-2.454867,294.000000,0.000029
Secondary ,Cathode,phot,22.000000,15.278121,0.448013,-2.454854,168.000000,0.000038
Secondary ,Cathode,phot,22.000000,15.278126,0.448014,-2.454854,300.000000,0.000020
Secondary ,Cathode,phot,22.000000,15.278129,0.448013,-2.454855,303.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.278148,0.448006,-2.454856,168.000000,0.000039
Secondary ,Cathode,phot,22.000000,15.278014,0.447997,-2.454855,168.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.278014,0.447997,-2.454854,310.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.278014,0.447997,-2.454854,313.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277853,0.447983,-2.454844,168.000000,0.000019
Secondary ,Cathode,phot,22.000000,15.277853,0.447983,-2.454844,316.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277806,0.447985,-2.454841,168.000000,0.000051
Secondary ,Cathode,phot,22.000000,15.277807,0.447985,-2.454841,322.000000,0.000015
Secondary ,Cathode,phot,22.000000,15.277810,0.447985,-2.454841,322.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277809,0.447985,-2.454841,328.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277805,0.447985,-2.454841,321.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277807,0.447985,-2.454841,321.000000,0.000015
Secondary ,Cathode,phot,22.000000,15.277431,0.447996,-2.454824,168.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277425,0.447995,-2.454824,336.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277436,0.447995,-2.454824,336.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277436,0.447995,-2.454824,341.000000,0.000039
Secondary ,Cathode,phot,22.000000,15.277532,0.447984,-2.454816,168.000000,0.000051
Secondary ,Cathode,phot,22.000000,15.277533,0.447983,-2.454816,348.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277532,0.447983,-2.454816,352.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277532,0.447983,-2.454816,355.000000,0.000015
Secondary ,Cathode,phot,22.000000,15.277725,0.447978,-2.454808,347.000000,0.000039
Secondary ,Cathode,phot,22.000000,15.277725,0.447978,-2.454808,347.000000,0.000020
Secondary ,Cathode,phot,22.000000,15.277728,0.447978,-2.454808,368.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277734,0.447979,-2.454807,371.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277724,0.447978,-2.454809,347.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277724,0.447978,-2.454809,374.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277722,0.447978,-2.454809,377.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277721,0.447978,-2.454809,347.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277721,0.447978,-2.454809,381.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277730,0.447978,-2.454809,347.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277713,0.447981,-2.454816,347.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277554,0.447984,-2.454819,347.000000,0.000015
Secondary ,Cathode,phot,22.000000,15.277654,0.447975,-2.454811,168.000000,0.000038
Secondary ,Cathode,phot,22.000000,15.277655,0.447975,-2.454811,390.000000,0.000039
Secondary ,Cathode,phot,22.000000,15.277656,0.447971,-2.454807,389.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277674,0.447971,-2.454808,389.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277678,0.447971,-2.454807,402.000000,0.000015
Secondary ,Cathode,phot,22.000000,15.277674,0.447971,-2.454808,402.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277667,0.447971,-2.454807,389.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277665,0.447970,-2.454807,409.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277665,0.447971,-2.454807,409.000000,0.000015
Secondary ,Cathode,phot,22.000000,15.277663,0.447971,-2.454807,409.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277706,0.447981,-2.454812,389.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277711,0.447981,-2.454812,416.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277713,0.447981,-2.454812,419.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277673,0.448042,-2.454776,168.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277894,0.448038,-2.454771,168.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277768,0.448010,-2.454707,168.000000,0.000033
Secondary ,Cathode,phot,22.000000,15.277779,0.448011,-2.454705,426.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.278117,0.448037,-2.454708,168.000000,0.000025
Secondary ,Cathode,phot,22.000000,15.277633,0.448043,-2.454727,431.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277635,0.448043,-2.454727,439.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277623,0.448042,-2.454727,431.000000,0.000039
Secondary ,Cathode,phot,22.000000,15.277624,0.448042,-2.454727,444.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277620,0.448042,-2.454727,444.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277624,0.448042,-2.454727,443.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277624,0.448042,-2.454727,443.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277622,0.448042,-2.454727,443.000000,0.000015
Secondary ,Cathode,phot,22.000000,15.277625,0.448042,-2.454727,458.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277623,0.448042,-2.454727,443.000000,0.000015
Secondary ,Cathode,phot,22.000000,15.277715,0.448043,-2.454723,431.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277909,0.448042,-2.454705,431.000000,0.000025
Secondary ,Cathode,phot,22.000000,15.277902,0.448042,-2.454704,464.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277902,0.448042,-2.454704,468.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.278148,0.448039,-2.454697,431.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.278111,0.448035,-2.454700,431.000000,0.000059
Secondary ,Cathode,phot,22.000000,15.278109,0.448035,-2.454699,475.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.278113,0.448035,-2.454699,480.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277470,0.447981,-2.454635,168.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277471,0.447981,-2.454635,486.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277469,0.447981,-2.454635,486.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277472,0.447981,-2.454635,486.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277470,0.447981,-2.454635,486.000000,0.000038
Secondary ,Cathode,phot,22.000000,15.277636,0.448004,-2.454616,262.000000,0.000051
Secondary ,Cathode,phot,22.000000,15.277608,0.448004,-2.454613,498.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277609,0.448004,-2.454613,502.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277511,0.448027,-2.454639,497.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277512,0.448027,-2.454639,512.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277517,0.448027,-2.454638,497.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277499,0.448028,-2.454638,497.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277502,0.448028,-2.454639,517.000000,0.000025
Secondary ,Cathode,phot,22.000000,15.277521,0.448029,-2.454637,497.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277521,0.448029,-2.454637,521.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277515,0.448022,-2.454636,497.000000,0.000046
Secondary ,Cathode,phot,22.000000,15.277515,0.448021,-2.454636,526.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277513,0.448022,-2.454636,526.000000,0.000006
Secondary ,Cathode,phot,22.000000,15.277516,0.448022,-2.454636,526.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277517,0.448023,-2.454638,525.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277504,0.448025,-2.454638,536.000000,0.000028
Secondary ,Cathode,phot,22.000000,15.277581,0.448008,-2.454639,497.000000,0.000038
Secondary ,Cathode,phot,22.000000,15.277584,0.448008,-2.454639,543.000000,0.000006
Secondary ,Cathode,phot,22.000000,15.277589,0.448008,-2.454639,548.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277583,0.448008,-2.454639,543.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277584,0.448008,-2.454639,543.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277533,0.448012,-2.454634,542.000000,0.000019
Secondary ,Cathode,phot,22.000000,15.277531,0.448012,-2.454634,557.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277533,0.448012,-2.454633,542.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277533,0.448012,-2.454633,542.000000,0.000059
Secondary ,Cathode,phot,22.000000,15.277535,0.448012,-2.454633,565.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277533,0.448012,-2.454633,565.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277604,0.448009,-2.454639,497.000000,0.000038
Secondary ,Cathode,phot,22.000000,15.277443,0.447953,-2.454628,484.000000,0.000006
Secondary ,Cathode,phot,22.000000,15.277441,0.447953,-2.454628,484.000000,0.000025
Secondary ,Cathode,phot,22.000000,15.277441,0.447953,-2.454628,589.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277440,0.447953,-2.454628,589.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277440,0.447953,-2.454628,589.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277398,0.447955,-2.454628,484.000000,0.000051
Secondary ,Cathode,phot,22.000000,15.277399,0.447956,-2.454628,598.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277398,0.447955,-2.454628,598.000000,0.000030
Secondary ,Cathode,phot,22.000000,15.277401,0.447956,-2.454627,598.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277395,0.447955,-2.454627,597.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277394,0.447955,-2.454628,610.000000,0.000020
Secondary ,Cathode,phot,22.000000,15.277346,0.447958,-2.454633,597.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277345,0.447958,-2.454633,615.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277346,0.447958,-2.454633,615.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277346,0.447958,-2.454633,615.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277417,0.447954,-2.454624,484.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277351,0.447952,-2.454664,484.000000,0.000015
Secondary ,Cathode,phot,22.000000,15.277346,0.447952,-2.454663,626.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277328,0.447951,-2.454657,484.000000,0.000006
Secondary ,Cathode,phot,22.000000,15.277297,0.447972,-2.454657,484.000000,0.000038
Secondary ,Cathode,phot,22.000000,15.277398,0.447976,-2.454659,484.000000,0.000033
Secondary ,Cathode,phot,22.000000,15.277398,0.447976,-2.454659,635.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277398,0.447976,-2.454659,635.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277399,0.447976,-2.454659,634.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277401,0.447974,-2.454661,634.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277403,0.447974,-2.454661,645.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277398,0.447976,-2.454659,634.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277616,0.447978,-2.454652,484.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277879,0.447998,-2.454758,168.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.277882,0.447999,-2.454757,651.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.277880,0.447999,-2.454758,654.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.278257,0.448074,-2.454655,168.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.276004,0.448170,-2.454661,168.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.274268,0.448266,-2.454781,168.000000,0.000006
Secondary ,Cathode,phot,22.000000,15.276454,0.448340,-2.454889,168.000000,0.000025
Secondary ,Cathode,phot,22.000000,15.276454,0.448340,-2.454889,662.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.285355,0.448102,-2.456744,26.000000,0.000059
Secondary ,Cathode,phot,22.000000,15.285352,0.448103,-2.456745,669.000000,0.000038
Secondary ,Cathode,phot,22.000000,15.285359,0.448104,-2.456744,673.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.285368,0.448099,-2.456743,667.000000,0.000015
Secondary ,Cathode,phot,22.000000,15.285369,0.448098,-2.456744,667.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.285369,0.448099,-2.456744,684.000000,0.000029
Secondary ,Cathode,phot,22.000000,15.285368,0.448099,-2.456744,667.000000,0.000015
Secondary ,Cathode,phot,22.000000,15.285368,0.448099,-2.456744,667.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.285368,0.448099,-2.456743,667.000000,0.000033
Secondary ,Cathode,phot,22.000000,15.285415,0.448097,-2.456745,667.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.285408,0.448096,-2.456746,693.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.285407,0.448096,-2.456747,696.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.285409,0.448096,-2.456747,696.000000,0.000020
Secondary ,Cathode,phot,22.000000,15.283623,0.448094,-2.456753,26.000000,0.000020
Secondary ,Cathode,phot,22.000000,15.283620,0.448093,-2.456753,703.000000,0.000006
Secondary ,Cathode,phot,22.000000,15.283616,0.448093,-2.456753,706.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.288411,0.447515,-2.456933,26.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.296594,0.447779,-2.457285,26.000000,0.000090
Secondary ,Cathode,phot,22.000000,15.296597,0.447779,-2.457285,715.000000,0.000039
Secondary ,Cathode,phot,22.000000,15.296597,0.447779,-2.457285,720.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.296601,0.447779,-2.457285,720.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.296593,0.447779,-2.457285,714.000000,0.000025
Secondary ,Cathode,phot,22.000000,15.296491,0.447809,-2.457289,713.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.296495,0.447810,-2.457289,713.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.296495,0.447810,-2.457288,713.000000,0.000051
Secondary ,Cathode,phot,22.000000,15.296502,0.447810,-2.457288,741.000000,0.000015
Secondary ,Cathode,phot,22.000000,15.296505,0.447811,-2.457288,745.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.296531,0.447806,-2.457289,713.000000,0.000012
Secondary ,Cathode,phot,22.000000,15.296533,0.447806,-2.457289,749.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.296533,0.447803,-2.457291,713.000000,0.000046
Secondary ,Cathode,phot,22.000000,15.296532,0.447803,-2.457291,754.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.296564,0.447803,-2.457282,713.000000,0.000059
Secondary ,Cathode,phot,22.000000,15.296596,0.447804,-2.457279,761.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.296595,0.447803,-2.457279,765.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.296547,0.447802,-2.457284,759.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.296547,0.447802,-2.457284,770.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.296547,0.447802,-2.457284,774.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.296549,0.447802,-2.457283,769.000000,0.000015
Secondary ,Cathode,phot,22.000000,15.296547,0.447802,-2.457284,769.000000,0.000025
Secondary ,Cathode,phot,22.000000,15.296548,0.447802,-2.457284,769.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.296512,0.447778,-2.457287,713.000000,0.000019
Secondary ,Cathode,phot,22.000000,15.296508,0.447778,-2.457287,785.000000,0.000015
Secondary ,Cathode,phot,22.000000,15.296513,0.447778,-2.457287,785.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.297007,0.447744,-2.457266,712.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.297009,0.447744,-2.457266,805.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.297010,0.447744,-2.457266,807.000000,0.000015
Secondary ,Cathode,phot,22.000000,15.297020,0.447743,-2.457268,712.000000,0.000038
Secondary ,Cathode,phot,22.000000,15.297021,0.447743,-2.457268,811.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.297020,0.447743,-2.457268,811.000000,0.000025
Secondary ,Cathode,phot,22.000000,15.297020,0.447743,-2.457268,816.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.297018,0.447743,-2.457268,810.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.297016,0.447743,-2.457268,821.000000,0.000015
Secondary ,Cathode,phot,22.000000,15.297024,0.447749,-2.457255,712.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.297035,0.447742,-2.457255,712.000000,0.000015
Secondary ,Cathode,phot,22.000000,15.297128,0.447744,-2.457254,712.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.297085,0.447752,-2.457254,712.000000,0.000039
Secondary ,Cathode,phot,22.000000,15.296866,0.447765,-2.457261,712.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.296931,0.447766,-2.457265,712.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.296920,0.447769,-2.457277,712.000000,0.000046
Secondary ,Cathode,phot,22.000000,15.296925,0.447769,-2.457277,836.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.296925,0.447769,-2.457277,841.000000,0.000020
Secondary ,Cathode,phot,22.000000,15.296919,0.447769,-2.457277,836.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.296919,0.447769,-2.457277,835.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.296677,0.447758,-2.457281,712.000000,0.000059
Secondary ,Cathode,phot,22.000000,15.296684,0.447758,-2.457282,851.000000,0.000038
Secondary ,Cathode,phot,22.000000,15.296684,0.447758,-2.457282,855.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.296620,0.447756,-2.457299,849.000000,0.000051
Secondary ,Cathode,phot,22.000000,15.296616,0.447756,-2.457299,867.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.296615,0.447756,-2.457299,872.000000,0.000015
Secondary ,Cathode,phot,22.000000,15.296614,0.447756,-2.457300,867.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.296623,0.447756,-2.457300,866.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.296622,0.447756,-2.457300,877.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.296713,0.447752,-2.457302,849.000000,0.000051
Secondary ,Cathode,phot,22.000000,15.296708,0.447751,-2.457302,883.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.296722,0.447752,-2.457302,883.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.296721,0.447752,-2.457302,889.000000,0.000025
Secondary ,Cathode,phot,22.000000,15.296647,0.447749,-2.457301,849.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.296647,0.447749,-2.457300,893.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.296632,0.447747,-2.457299,849.000000,0.000015
Secondary ,Cathode,phot,22.000000,15.296639,0.447747,-2.457287,849.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.296638,0.447747,-2.457287,898.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.297354,0.447781,-2.457260,712.000000,0.000033
