Volume, Process, Particle, Process, Radius, theta, phi, SecondaryParent, EnergyDeposit
 \\\\\\\\\\  Run 0 start. ////////////////////
================= EVENT 1 =================
================= EVENT 2 =================
================= EVENT 3 =================
================= EVENT 4 =================
================= EVENT 5 =================
Primary ,Cathode,hadElastic,2112.000000,15.171073,0.072187,3.092300,0.000000,0.000000
Primary ,Cathode,neutronInelastic,2112.000000,15.982520,-0.078928,3.010776,0.000000,0.000000
Secondary ,Cathode,ionIoni,1000270580.000000,15.982523,-0.078928,3.010776,1.000000,0.213368
Secondary ,Cathode,ionIoni,1000260580.000000,15.982523,-0.078928,3.010776,18.000000,0.000006
Secondary ,Cathode,phot,22.000000,15.982533,-0.078931,3.010780,16.000000,0.000015
Secondary ,Cathode,phot,22.000000,15.982533,-0.078931,3.010779,16.000000,0.000020
Secondary ,Cathode,phot,22.000000,15.982523,-0.078931,3.010779,25.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.985221,-0.079651,3.010370,1.000000,0.000085
Secondary ,Cathode,phot,22.000000,15.985203,-0.079650,3.010370,32.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.985205,-0.079650,3.010370,32.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.985277,-0.079647,3.010365,31.000000,0.000030
Secondary ,Cathode,phot,22.000000,15.985247,-0.079646,3.010365,42.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.985235,-0.079647,3.010368,31.000000,0.000006
Secondary ,Cathode,phot,22.000000,15.985557,-0.079667,3.010367,30.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.985550,-0.079665,3.010367,30.000000,0.000006
Secondary ,Cathode,phot,22.000000,15.985507,-0.079663,3.010370,30.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.985493,-0.079665,3.010364,30.000000,0.000030
Secondary ,Cathode,phot,22.000000,15.985471,-0.079657,3.010358,57.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.985563,-0.079662,3.010361,57.000000,0.000030
Secondary ,Cathode,phot,22.000000,15.985556,-0.079665,3.010361,30.000000,0.000020
Secondary ,Cathode,phot,22.000000,15.985030,-0.079686,3.010368,63.000000,0.000030
