Volume, Process, Particle, Process, Radius, theta, phi, SecondaryParent, EnergyDeposit
 \\\\\\\\\\  Run 0 start. ////////////////////
================= EVENT 1 =================
Primary ,Cathode,neutronInelastic,2112.000000,15.337314,0.177252,-2.163252,0.000000,0.000000
Secondary ,Cathode,compt,22.000000,15.515486,0.176607,-2.145489,1.000000,0.000009
Secondary ,Cathode,phot,22.000000,15.515993,0.176551,-2.145207,6.000000,0.000051
Secondary ,Cathode,phot,22.000000,15.516001,0.176551,-2.145208,12.000000,0.000039
Secondary ,Cathode,phot,22.000000,15.515992,0.176551,-2.145207,12.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.515994,0.176551,-2.145207,11.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.515988,0.176551,-2.145208,23.000000,0.000015
Secondary ,Cathode,phot,22.000000,15.515986,0.176552,-2.145207,11.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.515986,0.176552,-2.145207,26.000000,0.000038
Secondary ,Cathode,phot,22.000000,15.515986,0.176552,-2.145207,26.000000,0.000039
Secondary ,Cathode,phot,22.000000,15.515987,0.176552,-2.145207,34.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.515986,0.176552,-2.145207,34.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.515981,0.176552,-2.145208,34.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.515984,0.176552,-2.145208,41.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.515848,0.176552,-2.145204,6.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.516678,0.176591,-2.145214,6.000000,0.000064
Secondary ,Cathode,phot,22.000000,15.516679,0.176591,-2.145214,49.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.516677,0.176590,-2.145214,49.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.516675,0.176590,-2.145214,54.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.516675,0.176590,-2.145214,48.000000,0.000025
Secondary ,Cathode,phot,22.000000,15.516670,0.176590,-2.145214,60.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.516675,0.176591,-2.145214,48.000000,0.000025
