Volume, Process, Particle, Process, Radius, theta, phi, SecondaryParent, EnergyDeposit
 \\\\\\\\\\  Run 0 start. ////////////////////
================= EVENT 1 =================
================= EVENT 2 =================
================= EVENT 3 =================
================= EVENT 4 =================
================= EVENT 5 =================
================= EVENT 6 =================
Primary ,Cathode,hadElastic,2112.000000,15.352509,0.180583,-0.143936,0.000000,0.000000
Primary ,Cathode,hadElastic,2112.000000,15.345744,0.206107,-0.134003,0.000000,0.000000
Primary ,Cathode,neutronInelastic,2112.000000,15.440363,0.213730,-0.103583,0.000000,0.000000
Secondary ,Cathode,phot,22.000000,15.440371,0.213730,-0.103584,1.000000,0.000046
Secondary ,Cathode,phot,22.000000,15.440390,0.213731,-0.103585,10.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.440388,0.213731,-0.103585,14.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.440371,0.213730,-0.103584,9.000000,0.000025
Secondary ,Cathode,phot,22.000000,15.440364,0.213730,-0.103584,9.000000,0.000025
Secondary ,Cathode,phot,22.000000,15.440361,0.213730,-0.103584,23.000000,0.000013
Secondary ,Cathode,compt,22.000000,15.720245,0.211668,-0.105552,1.000000,0.000038
Secondary ,Cathode,phot,22.000000,15.643510,0.206424,-0.107174,29.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.643508,0.206424,-0.107174,79.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.643510,0.206424,-0.107174,79.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.643510,0.206421,-0.107169,29.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.643511,0.206421,-0.107169,86.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.643512,0.206422,-0.107170,29.000000,0.000013
Secondary ,Cathode,phot,22.000000,15.643507,0.206422,-0.107170,29.000000,0.000033
Secondary ,Cathode,phot,22.000000,15.643507,0.206422,-0.107170,91.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.643509,0.206421,-0.107169,91.000000,0.000026
Secondary ,Cathode,phot,22.000000,15.643519,0.206422,-0.107170,99.000000,0.000025
Secondary ,Cathode,phot,22.000000,15.643513,0.206422,-0.107170,104.000000,0.000013
