 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000      0.78313     
  0.87265      0.77980     
   1.7453      0.77707     
   2.6180      0.77493     
   3.4906      0.77338     
   4.3633      0.77243     
   5.2359      0.77207     
   6.1086      0.77132     
   6.9812      0.77123     
   7.8539      0.77198     
   8.7265      0.77358     
   9.5992      0.77603     
   10.472      0.77932     
   11.344      0.77875     
   12.217      0.77732     
   13.090      0.77647     
   13.962      0.77620     
   14.835      0.77651     
   15.708      0.77441     
   16.580      0.77185     
   17.453      0.77009     
   18.326      0.76912     
   19.198      0.76897     
   20.071      0.76962     
   20.944      0.77107     
   21.816      0.76984     
   22.689      0.76914     
   23.562      0.76896     
   24.434      0.76646     
   25.307      0.76363     
   26.180      0.76147     
   27.052      0.76000     
   27.925      0.75923     
   28.798      0.75915     
   29.670      0.75976     
   30.543      0.76107     
   31.416      0.76287     
   32.288      0.76271     
   33.161      0.76130     
   34.033      0.75709     
   34.906      0.75349     
   35.779      0.75048     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   36.651      0.74808     
   37.524      0.74630     
   38.397      0.74514     
   39.269      0.74459     
   40.142      0.74467     
   41.015      0.74536     
   41.887      0.74667     
   42.760      0.74709     
   43.633      0.74611     
   44.505      0.74599     
   45.378      0.74671     
   46.251      0.74829     
   47.123      0.75073     
   47.996      0.75402     
   48.869      0.75815     
   49.741      0.76313     
   50.614      0.76895     
   51.487      0.77559     
   52.359      0.77000     
   53.232      0.76228     
   54.105      0.75557     
   54.977      0.74989     
   55.850      0.74525     
   56.722      0.74498     
   57.595      0.74736     
   58.468      0.75033     
   59.340      0.75387     
   60.213      0.75799     
   61.086      0.75233     
   61.958      0.74702     
   62.831      0.74225     
   63.704      0.73853     
   64.576      0.74075     
   65.449      0.74378     
   66.322      0.74763     
   67.194      0.75228     
   68.067      0.75061     
   68.940      0.74551     
   69.812      0.74112     
   70.685      0.73743     
   71.558      0.73445     
   72.430      0.73219     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   73.303      0.73322     
   74.176      0.72794     
   75.048      0.72753     
   75.921      0.72775     
   76.794      0.72862     
   77.666      0.73012     
   78.539      0.73226     
   79.411      0.73189     
   80.284      0.72731     
   81.157      0.72333     
   82.029      0.71997     
   82.902      0.71723     
   83.775      0.71941     
   84.647      0.72035     
   85.520      0.71520     
   86.393      0.71341     
   87.265      0.71377     
   88.138      0.71473     
   89.011      0.71630     
   89.883      0.71591     
   90.756      0.71112     
   91.629      0.70692     
   92.501      0.70332     
   93.374      0.70031     
   94.247      0.70145     
   95.119      0.70034     
   95.992      0.69626     
   96.865      0.69634     
   97.737      0.69702     
   98.610      0.69829     
   99.483      0.70015     
   100.36      0.69961     
   101.23      0.69493     
   102.10      0.69080     
   102.97      0.68723     
   103.85      0.68451     
   104.72      0.68431     
   105.59      0.68281     
   106.46      0.67974     
   107.34      0.67727     
   108.21      0.67539     
   109.08      0.67413     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   109.95      0.67267     
   110.83      0.66883     
   111.70      0.66642     
   112.57      0.66613     
   113.44      0.66633     
   114.32      0.66525     
   115.19      0.66335     
   116.06      0.66191     
   116.94      0.66096     
   117.81      0.65978     
   118.68      0.65848     
   119.55      0.65778     
   120.43      0.65739     
   121.30      0.65603     
   122.17      0.65511     
   123.04      0.65430     
   123.92      0.65343     
   124.79      0.65291     
   125.66      0.65347     
   126.53      0.65420     
   127.41      0.65538     
   128.28      0.65691     
   129.15      0.65847     
   130.03      0.66050     
   130.90      0.66340     
   131.77      0.66702     
   132.64      0.67143     
   133.52      0.67703     
   134.39      0.68307     
   135.26      0.69205     
   136.13      0.70077     
   137.01      0.71234     
   137.88      0.72651     
   138.75      0.74169     
   139.62      0.76240     
   140.50      0.78339     
   141.37      0.81357     
   142.24      0.84676     
   143.12      0.88428     
   143.99      0.94002     
   144.86      0.99816     
   145.73       1.0738     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   146.61       1.1798     
   147.48       1.3129     
   148.35       1.4900     
   149.22       1.7135     
   150.10       2.0246     
   150.97       2.4751     
   151.84       3.1202     
   152.71       4.0538     
   153.59       5.3918     
   154.46     
   155.33     
   156.20     
   157.08     
