 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000       21.435     
  0.17453       21.281     
  0.34906       21.142     
  0.52359       21.019     
  0.69812       20.911     
  0.87265       20.819     
   1.0472       20.742     
   1.2217       20.681     
   1.3962       20.636     
   1.5708       20.607     
   1.7453       20.596     
   1.9198       20.613     
   2.0944       20.654     
   2.2689       20.718     
   2.4434       20.806     
   2.6180       20.917     
   2.7925       21.052     
   2.9670       21.148     
   3.1416       21.092     
   3.3161       21.050     
   3.4906       21.024     
   3.6651       21.012     
   3.8397       21.015     
   4.0142       20.947     
   4.1887       20.826     
   4.3633       20.725     
   4.5378       20.645     
   4.7123       20.586     
   4.8869       20.547     
   5.0614       20.530     
   5.2359       20.535     
   5.4105       20.560     
   5.5850       20.548     
   5.7595       20.421     
   5.9340       20.308     
   6.1086       20.227     
   6.2831       20.265     
   6.4576       20.324     
   6.6322       20.405     
   6.8067       20.507     
   6.9812       20.630     
   7.1558       20.758     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   7.3303       20.804     
   7.5048       20.846     
   7.6794       20.821     
   7.8539       20.815     
   8.0284       20.828     
   8.2029       20.859     
   8.3775       20.909     
   8.5520       20.977     
   8.7265       21.004     
   8.9011       21.030     
   9.0756       21.084     
   9.2501       21.166     
   9.4247       21.131     
   9.5992       21.041     
   9.7737       20.970     
   9.9483       20.917     
   10.123       20.884     
   10.297       20.868     
   10.472       20.872     
   10.646       20.894     
   10.821       20.935     
   10.995       20.966     
   11.170       20.997     
   11.344       21.055     
   11.519       21.140     
   11.694       21.168     
   11.868       21.099     
   12.043       21.047     
   12.217       21.012     
   12.392       20.995     
   12.566       20.995     
   12.741       21.012     
   12.915       21.013     
   13.090       21.018     
   13.264       21.049     
   13.439       21.104     
   13.613       21.184     
   13.788       21.288     
   13.962       21.365     
   14.137       21.306     
   14.312       21.262     
   14.486       21.235     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   14.661       21.223     
   14.835       21.205     
   15.010       21.195     
   15.184       21.208     
   15.359       21.247     
   15.533       21.309     
   15.708       21.395     
   15.882       21.483     
   16.057       21.411     
   16.231       21.354     
   16.406       21.312     
   16.580       21.307     
   16.755       21.346     
   16.929       21.411     
   17.104       21.500     
   17.279       21.614     
   17.453       21.753     
   17.628       21.916     
   17.802       21.814     
   17.977       21.650     
   18.151       21.506     
   18.326       21.383     
   18.500       21.279     
   18.675       21.196     
   18.849       21.134     
   19.024       21.294     
   19.198       21.526     
   19.373       21.754     
   19.547       21.573     
   19.722       21.424     
   19.897       21.307     
   20.071       21.222     
   20.246       21.170     
   20.420       21.218     
   20.595       21.302     
   20.769       21.407     
   20.944       21.533     
   21.118       21.418     
   21.293       21.241     
   21.467       21.117     
   21.642       21.171     
   21.816       21.258     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   21.991       21.380     
   22.165       21.536     
   22.340       21.725     
   22.514       21.716     
   22.689       21.513     
   22.864       21.347     
   23.038       21.219     
   23.213       21.128     
   23.387       21.075     
   23.562       21.059     
   23.736       21.199     
   23.911       21.069     
   24.085       20.967     
   24.260       20.974     
   24.434       21.025     
   24.609       21.117     
   24.783       21.252     
   24.958       21.408     
   25.132       21.255     
   25.307       21.147     
   25.481       21.170     
   25.656       21.288     
   25.831       21.480     
   26.005       21.671     
   26.180       21.641     
   26.354       21.680     
   26.529       21.788     
   26.703       22.084     
   26.878       22.333     
   27.052       22.554     
   27.227       22.880     
   27.401       23.349     
   27.576       23.809     
   27.750       24.459     
   27.925       25.241     
   28.099       26.120     
   28.274       27.018     
   28.449       28.161     
   28.623       29.626     
   28.798       31.229     
   28.972       32.982     
   29.147       35.340     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   29.321       37.900     
   29.496       41.257     
   29.670       44.977     
   29.845       49.929     
   30.019       55.609     
   30.194       63.865     
   30.368       73.562     
   30.543     
   30.717     
   30.892       2367.3     
   31.066       2980.7     
   31.241       3993.1     
   31.416     
