 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000      0.88903E-001
   2.5307      0.88679E-001
   5.0614      0.88638E-001
   7.5921      0.88724E-001
   10.123      0.88841E-001
   12.653      0.88988E-001
   15.184      0.89164E-001
   17.715      0.89370E-001
   20.246      0.89253E-001
   22.776      0.89006E-001
   25.307      0.89034E-001
   27.838      0.89107E-001
   30.368      0.89185E-001
   32.899      0.89268E-001
   35.430      0.89355E-001
   37.960      0.89405E-001
   40.491      0.89084E-001
   43.022      0.88908E-001
   45.553      0.88945E-001
   48.083      0.89006E-001
   50.614      0.89092E-001
   53.145      0.89203E-001
   55.675      0.89338E-001
   58.206      0.89169E-001
   60.737      0.88842E-001
   63.267      0.88694E-001
   65.798      0.88741E-001
   68.329      0.88794E-001
   70.859      0.88850E-001
   73.390      0.88907E-001
   75.921      0.88965E-001
   78.452      0.88848E-001
   80.982      0.88733E-001
   83.513      0.88644E-001
   86.044      0.88581E-001
   88.574      0.88543E-001
   91.105      0.88585E-001
   93.636      0.88769E-001
   96.166      0.88969E-001
   98.697      0.88865E-001
   101.23      0.88762E-001
   103.76      0.88660E-001
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   106.29      0.88560E-001
   108.82      0.88463E-001
   111.35      0.88445E-001
   113.88      0.88560E-001
   116.41      0.88586E-001
   118.94      0.88465E-001
   121.47      0.88366E-001
   124.00      0.88292E-001
   126.53      0.88240E-001
   129.07      0.88212E-001
   131.60      0.88197E-001
   134.13      0.88278E-001
   136.66      0.88241E-001
   139.19      0.88177E-001
   141.72      0.88114E-001
   144.25      0.88053E-001
   146.78      0.87994E-001
   149.31      0.87930E-001
   151.84      0.87888E-001
   154.37      0.87904E-001
   156.90      0.87808E-001
   159.43      0.87735E-001
   161.96      0.87685E-001
   164.50      0.87658E-001
   167.03      0.87655E-001
   169.56      0.87582E-001
   172.09      0.87530E-001
   174.62      0.87515E-001
   177.15      0.87476E-001
   179.68      0.87437E-001
   182.21      0.87399E-001
   184.74      0.87361E-001
   187.27      0.87318E-001
   189.80      0.87189E-001
   192.33      0.87161E-001
   194.86      0.87082E-001
   197.39      0.87021E-001
   199.92      0.86983E-001
   202.46      0.86968E-001
   204.99      0.86976E-001
   207.52      0.86898E-001
   210.05      0.86793E-001
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   212.58      0.86769E-001
   215.11      0.86743E-001
   217.64      0.86715E-001
   220.17      0.86685E-001
   222.70      0.86651E-001
   225.23      0.86604E-001
   227.76      0.86475E-001
   230.29      0.86440E-001
   232.82      0.86381E-001
   235.35      0.86328E-001
   237.89      0.86297E-001
   240.42      0.86290E-001
   242.95      0.86306E-001
   245.48      0.86180E-001
   248.01      0.86125E-001
   250.54      0.86124E-001
   253.07      0.86112E-001
   255.60      0.86094E-001
   258.13      0.86069E-001
   260.66      0.86038E-001
   263.19      0.85927E-001
   265.72      0.85876E-001
   268.25      0.85865E-001
   270.78      0.85819E-001
   273.32      0.85796E-001
   275.85      0.85796E-001
   278.38      0.85820E-001
   280.91      0.85745E-001
   283.44      0.85707E-001
   285.97      0.85743E-001
   288.50      0.85754E-001
   291.03      0.85754E-001
   293.56      0.85742E-001
   296.09      0.85719E-001
   298.62      0.85681E-001
   301.15      0.85715E-001
   303.68      0.85745E-001
   306.21      0.85741E-001
   308.74      0.85760E-001
   311.28      0.85753E-001
   313.81      0.85800E-001
   316.34      0.85884E-001
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   318.87      0.85930E-001
   321.40      0.85955E-001
   323.93      0.85968E-001
   326.46      0.86056E-001
   328.99      0.86145E-001
   331.52      0.86215E-001
   334.05      0.86299E-001
   336.58      0.86392E-001
   339.11      0.86566E-001
   341.64      0.86745E-001
   344.17      0.86871E-001
   346.71      0.86985E-001
   349.24      0.87184E-001
   351.77      0.87431E-001
   354.30      0.87623E-001
   356.83      0.87862E-001
   359.36      0.88181E-001
   361.89      0.88500E-001
   364.42      0.88803E-001
   366.95      0.89208E-001
   369.48      0.89654E-001
   372.01      0.90089E-001
   374.54      0.90639E-001
   377.07      0.91265E-001
   379.60      0.91867E-001
   382.13      0.92639E-001
   384.67      0.93488E-001
   387.20      0.94407E-001
   389.73      0.95487E-001
   392.26      0.96646E-001
   394.79      0.98049E-001
   397.32      0.99523E-001
   399.85      0.10138     
   402.38      0.10330     
   404.91      0.10574     
   407.44      0.10831     
   409.97      0.11149     
   412.50      0.11512     
   415.03      0.11925     
   417.56      0.12436     
   420.10      0.13039     
   422.63      0.13764     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   425.16      0.14652     
   427.69      0.15751     
   430.22      0.17139     
   432.75      0.18863     
   435.28      0.21086     
   437.81      0.24080     
   440.34      0.28174     
   442.87      0.33952     
   445.40      0.42969     
   447.93      0.58510     
   450.46      0.95846     
   452.99     
   455.53     
