 

 PRINT ALONG PATH DEFINED BY LPATH COMMAND.  DSYS=  0
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   0.0000       85.054     
  0.87265E-001  84.462     
  0.17453       83.928     
  0.26180       83.450     
  0.34906       83.029     
  0.43633       82.666     
  0.52359       82.360     
  0.61086       82.112     
  0.69812       81.941     
  0.78539       81.899     
  0.87265       81.938     
  0.95992       82.060     
   1.0472       82.265     
   1.1344       82.553     
   1.2217       82.924     
   1.3090       83.378     
   1.3962       83.914     
   1.4835       84.327     
   1.5708       84.096     
   1.6580       83.920     
   1.7453       83.799     
   1.8326       83.734     
   1.9198       83.466     
   2.0071       83.032     
   2.0944       82.671     
   2.1816       82.384     
   2.2689       82.171     
   2.3562       82.034     
   2.4434       81.973     
   2.5307       81.989     
   2.6180       82.081     
   2.7052       82.250     
   2.7925       82.291     
   2.8798       81.860     
   2.9670       81.555     
   3.0543       81.505     
   3.1416       81.536     
   3.2288       81.649     
   3.3161       81.843     
   3.4033       82.116     
   3.4906       82.469     
   3.5779       82.901     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   3.6651       83.327     
   3.7524       83.779     
   3.8397       84.007     
   3.9269       83.771     
   4.0142       83.610     
   4.1015       83.523     
   4.1887       83.510     
   4.2760       83.571     
   4.3633       83.705     
   4.4505       83.912     
   4.5378       84.131     
   4.6251       84.400     
   4.7123       84.780     
   4.7996       84.789     
   4.8869       84.475     
   4.9741       84.234     
   5.0614       84.065     
   5.1487       83.968     
   5.2359       83.944     
   5.3232       83.991     
   5.4105       84.110     
   5.4977       84.300     
   5.5850       84.648     
   5.6722       85.109     
   5.7595       85.673     
   5.8468       85.710     
   5.9340       85.443     
   6.0213       85.249     
   6.1086       85.128     
   6.1958       85.079     
   6.2831       85.102     
   6.3704       85.197     
   6.4576       85.379     
   6.5449       85.810     
   6.6322       86.346     
   6.7194       86.873     
   6.8067       86.530     
   6.8940       86.262     
   6.9812       86.070     
   7.0685       85.953     
   7.1558       85.912     
   7.2430       85.947     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   7.3303       86.055     
   7.4176       86.238     
   7.5048       86.505     
   7.5921       87.339     
   7.6794       88.282     
   7.7666       88.348     
   7.8539       88.086     
   7.9411       87.908     
   8.0284       87.814     
   8.1157       87.803     
   8.2029       87.874     
   8.2902       88.028     
   8.3775       88.262     
   8.4647       88.577     
   8.5520       88.970     
   8.6393       90.447     
   8.7265       90.493     
   8.8138       90.462     
   8.9011       90.466     
   8.9883       90.563     
   9.0756       90.752     
   9.1629       91.034     
   9.2501       91.408     
   9.3374       91.873     
   9.4247       92.428     
   9.5119       93.072     
   9.5992       93.805     
   9.6865       94.624     
   9.7737       95.489     
   9.8610       96.097     
   9.9483       96.814     
   10.036       97.437     
   10.123       97.791     
   10.210       98.238     
   10.297       98.774     
   10.385       99.401     
   10.472       100.12     
   10.559       100.92     
   10.646       101.73     
   10.734       102.63     
   10.821       103.64     
   10.908       104.75     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   10.995       105.96     
   11.083       107.03     
   11.170       107.73     
   11.257       108.53     
   11.344       109.47     
   11.432       110.65     
   11.519       111.94     
   11.606       113.36     
   11.694       114.90     
   11.781       116.55     
   11.868       118.32     
   11.955       120.52     
   12.043       123.14     
   12.130       125.08     
   12.217       127.18     
   12.304       129.45     
   12.392       131.87     
   12.479       134.44     
   12.566       137.83     
   12.653       141.72     
   12.741       145.84     
   12.828       150.15     
   12.915       154.66     
   13.003       158.57     
   13.090       164.15     
   13.177       170.36     
   13.264       176.87     
   13.352       183.64     
   13.439       193.55     
   13.526       204.07     
   13.613       215.08     
   13.701       226.81     
   13.788       245.21     
   13.875       263.57     
   13.962       281.83     
   14.050       306.37     
   14.137       339.95     
   14.224       375.48     
   14.312       441.10     
   14.399       527.48     
   14.486       628.37     
   14.573       914.94     
 
 ***** PATH VARIABLE SUMMARY *****                                             
 
      S            EFSUM   
   14.661       1207.6     
   14.748       1465.3     
   14.835       1617.0     
   14.922       1924.6     
   15.010       2563.6     
   15.097       3143.7     
   15.184       3073.8     
   15.271       3277.1     
   15.359       3855.9     
   15.446       4114.9     
   15.533       2328.3     
   15.620       3780.2     
   15.708     
